pgen,n_attempts,t_exp_s,t_exp_rtt_s,t_exp_theoretical_ms,rtt_emp_us,t_vuelta_ns,w_real,E_N_real,rate_real_indiv,rate_real_rtt_indiv,w_fixed,E_N_fixed,rate_fixed_indiv
0.1,7,0.00267904,0.002667644,2.8000000000000003,382.72,212613.85714285713,0.7051127467697158,0.6393888088753389,238.66340512845602,239.6829595235867,0.6999238697750143,0.6321619218761158,235.9658392096108
0.1,3,0.001165824,0.001155986,1.2000000000000002,388.608,213541.33333333334,0.7044590746650004,0.6384803876699683,547.6644739428664,552.3253635164858,0.6999238697750143,0.6321619218761158,542.244731517035
0.1,3,0.001143808,0.001144066,1.2000000000000002,381.26933333333335,213163.33333333334,0.704725410529531,0.6388505890042335,558.5295687774815,558.4036139560424,0.6999238697750143,0.6321619218761158,552.6818503421166
0.1,3,0.001165056,0.001155676,1.2000000000000002,388.35200000000003,214811.33333333334,0.7035649795107727,0.6372369187403752,546.9581880530852,551.3975532418907,0.6999238697750143,0.6321619218761158,542.6021769564002
0.1,19,0.007315712,0.007266929,7.6000000000000005,385.0374736842105,212494.57894736843,0.705196856361887,0.6395056561338728,87.415367927807,88.00218856326693,0.6999238697750143,0.6321619218761158,86.4115375066864
0.1,2,0.000766976,0.000761244,0.8,383.488,212988.5,0.7048486307933293,0.6390218304822024,833.1705691993001,839.4441604560461,0.6999238697750143,0.6321619218761158,824.2264710709536
0.1,19,0.007318272,0.00727301,7.6000000000000005,385.1722105263158,213350.42105263157,0.7045935773923084,0.638667355547749,87.27024023536553,87.81334764392584,0.6999238697750143,0.6321619218761158,86.3813099425815
0.1,25,0.009615104,0.009567592,10.0,384.60416,213496.04,0.7044909826872938,0.638524744168929,66.40851145956705,66.73829153343172,0.6999238697750143,0.6321619218761158,65.74675862851986
0.1,2,0.000772608,0.000765445,0.8,386.30400000000003,214062.0,0.7040923817774573,0.6379705366716538,825.7363846499826,833.4635887250604,0.6999238697750143,0.6321619218761158,818.2181932831601
0.1,7,0.0027008,0.002682154,2.8000000000000003,385.8285714285715,213029.85714285713,0.7048194808705959,0.6389813221312259,236.58964830095746,238.2343900205678,0.6999238697750143,0.6321619218761158,234.0646926377798
0.1,14,0.005390848,0.005360719,5.6000000000000005,385.06057142857145,213976.0,0.7041529363260984,0.6380547443370334,118.35888237565469,119.02409813628235,0.6999238697750143,0.6321619218761158,117.26576632769385
0.1,13,0.004982528,0.004953037,5.2,383.2713846153846,211430.15384615384,0.7059478852331778,0.6405485858926115,128.55895358593298,129.324409628398,0.6999238697750143,0.6321619218761158,126.87573895743601
0.1,4,0.001514496,0.001512288,1.6,378.62399999999997,208082.25,0.708315291586504,0.6438312019691962,425.11251397771684,425.73319497952514,0.6999238697750143,0.6321619218761158,417.40745559982713
0.1,1,0.00037632,0.000376272,0.4,376.32,207638.0,0.7086300305610096,0.6442670531387854,1712.0191675669257,1712.2375652155501,0.6999238697750143,0.6321619218761158,1679.8520458017533
0.1,23,0.008811008,0.008767658,9.200000000000001,383.08730434782615,211231.21739130435,0.7060883379728963,0.6407435444625609,72.72079930724848,73.08035332383642,0.6999238697750143,0.6321619218761158,71.74683326540116
0.1,1,0.000387072,0.000387132,0.4,387.072,211353.0,0.7060023539289153,0.640624195512664,1655.0517617204655,1654.7952520397798,0.6999238697750143,0.6321619218761158,1633.1894889739267
0.1,1,0.000387584,0.000387512,0.4,387.584,217643.0,0.7015755360601454,0.6344662351486581,1636.9773652902547,1637.2815168269835,0.6999238697750143,0.6321619218761158,1631.0320391866428
0.1,1,0.000392192,0.000392282,0.4,392.19199999999995,214503.0,0.7037819454933252,0.6375387641568845,1625.5781967936227,1625.2052456061826,0.6999238697750143,0.6321619218761158,1611.8684773685231
0.1,2,0.000763392,0.000760314,0.8,381.696,211657.0,0.7057877618329722,0.6403262908784677,838.7909368692201,842.1866372031394,0.6999238697750143,0.6321619218761158,828.0960789163572
0.1,23,0.00881024,0.008769318,9.200000000000001,383.0539130434783,212965.5652173913,0.7048647965288268,0.6390442947954587,72.53426635318205,72.87274732145175,0.6999238697750143,0.6321619218761158,71.75308752952425
0.1,5,0.001924864,0.001921171,2.0,384.9728,213469.4,0.7045097505770598,0.6385508334561577,331.7381557638138,332.37584444911863,0.6999238697750143,0.6321619218761158,328.4190061615344
0.1,3,0.001184512,0.001177846,1.2000000000000002,394.83733333333333,222220.0,0.6983717622609049,0.6299931479119322,531.8588143572478,534.8688605402847,0.6999238697750143,0.6321619218761158,533.6897573651561
