seq,ts_emit,ts_recv,latency_us,w,bit
994,1789388429517317993,1789388429517454488,136.495,0.475,1
995,1789388429517894029,1789388429518082506,188.477,0.475,1
996,1789388429518530843,1789388429518696254,165.411,0.475,1
997,1789388429519164406,1789388429519343522,179.116,0.475,1
998,1789388429519804989,1789388429519980061,175.072,0.475,1
999,1789388429520442816,1789388429520624810,181.994,0.475,1
1000,1789388429521013790,1789388429521181931,168.141,0.475,1
1001,1789388429521618691,1789388429521786221,167.53,0.475,1
1002,1789388429522200638,1789388429522375623,174.985,0.475,1
1003,1789388429522810368,1789388429523042713,232.345,0.475,1
1004,1789388429523560414,1789388429523706270,145.856,0.475,1
1005,1789388429524138682,1789388429524271789,133.107,0.475,1
1006,1789388429524812034,1789388429524930456,118.422,0.475,1
1007,1789388429525459435,1789388429525596290,136.855,0.475,1
1008,1789388429526105375,1789388429526245271,139.896,0.0,0
1009,1789388429526682446,1789388429526807966,125.52,0.475,1
1010,1789388429527326073,1789388429527445182,119.109,0.475,1
1011,1789388429527927613,1789388429528048434,120.821,0.0,0
1012,1789388429528525781,1789388429528669853,144.072,0.475,1
1013,1789388429529132525,1789388429529225788,93.263,0.475,1
1014,1789388429529740994,1789388429529895366,154.372,0.0,0
1015,1789388429530383604,1789388429530525119,141.515,0.475,1
1016,1789388429530990553,1789388429531247459,256.906,0.475,1
1017,1789388429531593250,1789388429531717699,124.449,0.475,1
1018,1789388429532194397,1789388429532310284,115.887,0.475,1
1019,1789388429532793650,1789388429532918495,124.845,0.475,1
1020,1789388429533403924,1789388429533669549,265.625,0.0,0
1021,1789388429534049995,1789388429534211717,161.722,0.475,1
1022,1789388429534669082,1789388429534768956,99.874,0.475,1
1023,1789388429535266123,1789388429535457627,191.504,0.0,0
1024,1789388429535868275,1789388429536266950,398.675,0.0,0
1025,1789388429536487441,1789388429536723183,235.742,0.0,0
1026,1789388429537090312,1789388429537343462,253.15,0.475,1
1027,1789388429537691498,1789388429537824910,133.412,0.475,1
1028,1789388429538296454,1789388429538462432,165.978,0.475,1
1029,1789388429538897019,1789388429539034155,137.136,0.0,0
1030,1789388429539500350,1789388429539635003,134.653,0.475,1
1031,1789388429540094653,1789388429540237324,142.671,0.0,0
1032,1789388429540699768,1789388429540821260,121.492,0.475,1
1033,1789388429541296909,1789388429541423458,126.549,0.475,1
1034,1789388429541901094,1789388429542025365,124.271,0.475,1
1035,1789388429542496433,1789388429542685993,189.56,0.475,1
1036,1789388429543097652,1789388429543394335,296.683,0.475,1
1037,1789388429543699457,1789388429543915271,215.814,0.475,1
1038,1789388429544299235,1789388429544474026,174.791,0.0,0
1039,1789388429544903735,1789388429545043739,140.004,0.475,1
1040,1789388429545514217,1789388429545634602,120.385,0.475,1
1041,1789388429546128667,1789388429546270084,141.417,0.475,1
1042,1789388429546719472,1789388429546836656,117.184,0.475,1
1043,1789388429547340854,1789388429547481359,140.505,0.475,1
1044,1789388429547933296,1789388429548055445,122.149,0.475,1
1045,1789388429548531522,1789388429548659240,127.718,0.475,1
1046,1789388429549123668,1789388429549341872,218.204,0.475,1
1047,1789388429549722084,1789388429549968513,246.429,0.475,1
1048,1789388429550325939,1789388429550664533,338.594,0.475,1
1049,1789388429550930781,1789388429551215259,284.478,0.475,1
1050,1789388429551549856,1789388429551848908,299.052,0.475,1
1051,1789388429552175457,1789388429552393940,218.483,0.0,0
1052,1789388429552779891,1789388429552919146,139.255,0.475,1
1053,1789388429553372782,1789388429553531275,158.493,0.475,1
1054,1789388429553964904,1789388429554081349,116.445,0.475,1
1055,1789388429554670724,1789388429554792722,121.998,0.475,1
1056,1789388429555267263,1789388429555428018,160.755,0.475,1
1057,1789388429555865071,1789388429556040212,175.141,0.475,1
1058,1789388429556490204,1789388429556623703,133.499,0.475,1
1059,1789388429557073477,1789388429557182143,108.666,0.475,1
1060,1789388429557700032,1789388429557857701,157.669,0.475,1
1061,1789388429558328508,1789388429558512082,183.574,0.475,1
1062,1789388429558954708,1789388429559186382,231.674,0.475,1
1063,1789388429559575816,1789388429559717370,141.554,0.475,1
1064,1789388429560176862,1789388429560405998,229.136,0.475,1
1065,1789388429560825928,1789388429561002676,176.748,0.475,1
1066,1789388429561477894,1789388429561647339,169.445,0.475,1
1067,1789388429562058148,1789388429562240734,182.586,0.0,0
1068,1789388429562663815,1789388429562758031,94.216,0.475,1
1069,1789388429563301819,1789388429563483540,181.721,0.475,1
1070,1789388429563882174,1789388429564001012,118.838,0.475,1
1071,1789388429564512078,1789388429564705229,193.151,0.475,1
1072,1789388429565159624,1789388429565372231,212.607,0.475,1
1073,1789388429565837732,1789388429565992303,154.571,0.475,1
1074,1789388429566438926,1789388429566686704,247.778,0.475,1
1075,1789388429567039708,1789388429567152038,112.33,0.475,1
1076,1789388429567698407,1789388429567826482,128.075,0.0,0
1077,1789388429568281238,1789388429568353064,71.826,0.475,1
1078,1789388429568925877,1789388429569071684,145.807,0.475,1
1079,1789388429569563743,1789388429569742423,178.68,0.475,1
1080,1789388429570181925,1789388429570394851,212.926,0.475,1
1081,1789388429570767196,1789388429570872257,105.061,0.475,1
1082,1789388429571349809,1789388429571465368,115.559,0.475,1
1083,1789388429571934098,1789388429572053742,119.644,0.475,1
1084,1789388429572571668,1789388429572771802,200.134,0.475,1
1085,1789388429573235547,1789388429573429719,194.172,0.475,1
1086,1789388429573881476,1789388429574056590,175.114,0.475,1
1087,1789388429574542109,1789388429574659475,117.366,0.475,1
1088,1789388429575239449,1789388429575441791,202.342,0.475,1
1089,1789388429575820276,1789388429575902523,82.247,0.475,1
1090,1789388429576398614,1789388429576496834,98.22,0.475,1
1091,1789388429577040484,1789388429577213446,172.962,0.475,1
1092,1789388429577623090,1789388429577715505,92.415,0.475,1
1093,1789388429578223230,1789388429578349897,126.667,0.475,1
1094,1789388429578814437,1789388429578933784,119.347,0.475,1
1095,1789388429579467322,1789388429579647752,180.43,0.475,1
1096,1789388429580109831,1789388429580286963,177.132,0.475,1
1097,1789388429580686017,1789388429580863545,177.528,0.475,1
1098,1789388429581330481,1789388429581493588,163.107,0.475,1
1099,1789388429581972249,1789388429582125442,153.193,0.475,1
1100,1789388429582549087,1789388429582684250,135.163,0.475,1
1101,1789388429583214726,1789388429583399049,184.323,0.475,1
1102,1789388429583807507,1789388429583901753,94.246,0.475,1
1103,1789388429584395877,1789388429584495295,99.418,0.475,1
1104,1789388429584978836,1789388429585073076,94.24,0.475,1
1105,1789388429585596273,1789388429585791036,194.763,0.475,1
1106,1789388429586192745,1789388429586325925,133.18,0.475,1
1107,1789388429586784861,1789388429586880403,95.542,0.475,1
1108,1789388429587451662,1789388429587558129,106.467,0.475,1
1109,1789388429588098450,1789388429588266688,168.238,0.475,1
1110,1789388429588674486,1789388429588762849,88.363,0.475,1
1111,1789388429589265093,1789388429589373713,108.62,0.475,1
1112,1789388429589863771,1789388429589972596,108.825,0.0,0
1113,1789388429590448434,1789388429590585078,136.644,0.475,1
1114,1789388429591094147,1789388429591249447,155.3,0.475,1
1115,1789388429591674607,1789388429591868372,193.765,0.475,1
1116,1789388429592271324,1789388429592471301,199.977,0.0,0
1117,1789388429592869350,1789388429593016811,147.461,0.0,0
1118,1789388429593463630,1789388429593592595,128.965,0.475,1
1119,1789388429594060195,1789388429594257152,196.957,0.475,1
1120,1789388429594650405,1789388429594751491,101.086,0.475,1
1121,1789388429595228349,1789388429595346823,118.474,0.475,1
1122,1789388429595811866,1789388429595937321,125.455,0.0,0
1123,1789388429596463224,1789388429596647663,184.439,0.475,1
1124,1789388429597106300,1789388429597253930,147.63,0.0,0
1125,1789388429597695048,1789388429597852314,157.266,0.0,0
1126,1789388429598337617,1789388429598500836,163.219,0.475,1
1127,1789388429598917968,1789388429599057255,139.287,0.0,0
1128,1789388429599507848,1789388429599634939,127.091,0.475,1
1129,1789388429600102007,1789388429600230694,128.687,0.475,1
1130,1789388429600686851,1789388429600823481,136.63,0.475,1
1131,1789388429601331122,1789388429601524146,193.024,0.475,1
1132,1789388429601942705,1789388429602143133,200.428,0.0,0
1133,1789388429602627787,1789388429602769035,141.248,0.475,1
1134,1789388429603287598,1789388429603455263,167.665,0.0,0
1135,1789388429603929599,1789388429604105883,176.284,0.475,1
1136,1789388429604571730,1789388429604761695,189.965,0.475,1
1137,1789388429605233050,1789388429605408074,175.024,0.0,0
1138,1789388429605823535,1789388429605927887,104.352,0.475,1
1139,1789388429606434340,1789388429606643527,209.187,0.475,1
1140,1789388429607035129,1789388429607193720,158.591,0.475,1
1141,1789388429607702453,1789388429607835299,132.846,0.475,1
1142,1789388429608301085,1789388429608424893,123.808,0.475,1
1143,1789388429608895561,1789388429609016802,121.241,0.0,0
1144,1789388429609486990,1789388429609614251,127.261,0.475,1
1145,1789388429610187032,1789388429610336480,149.448,0.475,1
1146,1789388429610777724,1789388429610911243,133.519,0.0,0
1147,1789388429611403290,1789388429611579087,175.797,0.475,1
1148,1789388429612037248,1789388429612137915,100.667,0.475,1
1149,1789388429612626178,1789388429612795535,169.357,0.475,1
1150,1789388429613262920,1789388429613392919,129.999,0.0,0
1151,1789388429613889233,1789388429614158604,269.371,0.475,1
1152,1789388429614496806,1789388429614649216,152.41,0.475,1
1153,1789388429615094393,1789388429615220264,125.871,0.475,1
1154,1789388429615760498,1789388429615872212,111.714,0.475,1
1155,1789388429616357848,1789388429616543961,186.113,0.475,1
1156,1789388429616961098,1789388429617079111,118.013,0.475,1
1157,1789388429617564741,1789388429617676327,111.586,0.475,1
1158,1789388429618215073,1789388429618404210,189.137,0.475,1
1159,1789388429618867027,1789388429618967296,100.269,0.475,1
1160,1789388429619455727,1789388429619585637,129.91,0.475,1
1161,1789388429620053806,1789388429620199632,145.826,0.475,1
1162,1789388429620649130,1789388429620788603,139.473,0.475,1
1163,1789388429621247366,1789388429621377459,130.093,0.475,1
1164,1789388429621897077,1789388429622067690,170.613,0.475,1
1165,1789388429622512653,1789388429622598923,86.27,0.475,1
1166,1789388429623093851,1789388429623223472,129.621,0.475,1
1167,1789388429623749069,1789388429623908287,159.218,0.475,1
1168,1789388429624331832,1789388429624442374,110.542,0.475,1
1169,1789388429624979938,1789388429625164088,184.15,0.475,1
1170,1789388429625617163,1789388429625780595,163.432,0.0,0
1171,1789388429626258793,1789388429626463882,205.089,0.0,0
1172,1789388429626841124,1789388429626945398,104.274,0.475,1
1173,1789388429627466970,1789388429627561729,94.759,0.475,1
1174,1789388429628058387,1789388429628290963,232.576,0.0,0
1175,1789388429628665830,1789388429628858803,192.973,0.475,1
1176,1789388429629323392,1789388429629435658,112.266,0.475,1
1177,1789388429629911030,1789388429630000305,89.275,0.475,1
1178,1789388429630500930,1789388429630633744,132.814,0.475,1
1179,1789388429631091137,1789388429631209938,118.801,0.475,1
1180,1789388429631758949,1789388429631920779,161.83,0.475,1
1181,1789388429632348458,1789388429632465908,117.45,0.475,1
1182,1789388429632943286,1789388429633068493,125.207,0.475,1
1183,1789388429633561034,1789388429633681758,120.724,0.475,1
1184,1789388429634199115,1789388429634308448,109.333,0.475,1
1185,1789388429634786405,1789388429634916133,129.728,0.475,1
1186,1789388429635383677,1789388429635570339,186.662,0.475,1
1187,1789388429636035189,1789388429636235443,200.254,0.0,0
1188,1789388429636616867,1789388429636757073,140.206,0.475,1
1189,1789388429637210844,1789388429637396597,185.753,0.0,0
1190,1789388429637810059,1789388429637934082,124.023,0.0,0
1191,1789388429638399308,1789388429638543523,144.215,0.475,1
1192,1789388429639049022,1789388429639239148,190.126,0.475,1
1193,1789388429639662171,1789388429639751128,88.957,0.475,1
1194,1789388429640253696,1789388429640395427,141.731,0.475,1
1195,1789388429640858754,1789388429641080654,221.9,0.475,1
1196,1789388429641460246,1789388429641597897,137.651,0.0,0
1197,1789388429642157324,1789388429642303464,146.14,0.475,1
1198,1789388429642748485,1789388429642872340,123.855,0.475,1
1199,1789388429643332033,1789388429643436626,104.593,0.475,1
1200,1789388429643921992,1789388429644026467,104.475,0.475,1
1201,1789388429644510333,1789388429644682400,172.067,0.475,1
1202,1789388429645156953,1789388429645362000,205.047,0.0,0
1203,1789388429645749103,1789388429645853883,104.78,0.475,1
1204,1789388429646346184,1789388429646454795,108.611,0.475,1
1205,1789388429646933833,1789388429647074034,140.201,0.475,1
1206,1789388429647526881,1789388429647651467,124.586,0.475,1
1207,1789388429648128611,1789388429648253492,124.881,0.475,1
1208,1789388429648753433,1789388429648918572,165.139,0.475,1
1209,1789388429649358030,1789388429649513050,155.02,0.475,1
1210,1789388429649960003,1789388429650098172,138.169,0.475,1
1211,1789388429650575739,1789388429650786234,210.495,0.475,1
1212,1789388429651173725,1789388429651291623,117.898,0.475,1
1213,1789388429651781825,1789388429652363808,581.983,0.475,1
1214,1789388429652399040,1789388429652554664,155.624,0.475,1
1215,1789388429652998895,1789388429653183153,184.258,0.475,1
1216,1789388429653641403,1789388429653756268,114.865,0.475,1
1217,1789388429654241920,1789388429654355556,113.636,0.475,1
1218,1789388429654845522,1789388429654990897,145.375,0.475,1
1219,1789388429655450494,1789388429655639510,189.016,0.0,0
1220,1789388429656047969,1789388429656228837,180.868,0.475,1
1221,1789388429656648882,1789388429656818534,169.652,0.475,1
1222,1789388429657273424,1789388429657411462,138.038,0.475,1
1223,1789388429657875736,1789388429658002343,126.607,0.475,1
1224,1789388429658470804,1789388429658605201,134.397,0.475,1
1225,1789388429659062795,1789388429659188614,125.819,0.475,1
1226,1789388429659675560,1789388429659756607,81.047,0.475,1
1227,1789388429660257246,1789388429660391218,133.972,0.475,1
1228,1789388429660846406,1789388429660991415,145.009,0.475,1
1229,1789388429661436754,1789388429661651655,214.901,0.475,1
1230,1789388429662043870,1789388429662166593,122.723,0.475,1
1231,1789388429662651609,1789388429662801756,150.147,0.475,1
1232,1789388429663258066,1789388429663446505,188.439,0.475,1
1233,1789388429663862615,1789388429664002231,139.616,0.475,1
1234,1789388429664460030,1789388429664638266,178.236,0.475,1
1235,1789388429665121825,1789388429665259691,137.866,0.475,1
1236,1789388429665733131,1789388429665849867,116.736,0.0,0
1237,1789388429666442568,1789388429666595969,153.401,0.475,1
1238,1789388429667034467,1789388429667159607,125.14,0.475,1
1239,1789388429667620810,1789388429667741061,120.251,0.475,1
1240,1789388429668209111,1789388429668394895,185.784,0.0,0
1241,1789388429668830579,1789388429668927899,97.32,0.475,1
1242,1789388429669443077,1789388429669621486,178.409,0.475,1
1243,1789388429670057043,1789388429670211209,154.166,0.475,1
1244,1789388429670672692,1789388429670822356,149.664,0.475,1
1245,1789388429671289406,1789388429671475787,186.381,0.475,1
1246,1789388429671927989,1789388429672106347,178.358,0.475,1
1247,1789388429672606089,1789388429672893401,287.312,0.475,1
1248,1789388429673226064,1789388429673436090,210.026,0.475,1
1249,1789388429673823313,1789388429673927653,104.34,0.475,1
1250,1789388429674423810,1789388429674575251,151.441,0.475,1
1251,1789388429675030748,1789388429675176774,146.026,0.475,1
1252,1789388429675628046,1789388429675808000,179.954,0.475,1
1253,1789388429676224162,1789388429676350632,126.47,0.475,1
1254,1789388429676831360,1789388429676990869,159.509,0.475,1
1255,1789388429677489131,1789388429677667704,178.573,0.475,1
1256,1789388429678135648,1789388429678297777,162.129,0.475,1
1257,1789388429678718208,1789388429678886434,168.226,0.475,1
1258,1789388429679360204,1789388429679516549,156.345,0.0,0
1259,1789388429679940705,1789388429680059241,118.536,0.475,1
1260,1789388429680523051,1789388429680624337,101.286,0.475,1
1261,1789388429681165351,1789388429681339826,174.475,0.475,1
1262,1789388429681739949,1789388429681927164,187.215,0.475,1
1263,1789388429682350823,1789388429682539508,188.685,0.475,1
1264,1789388429682979618,1789388429683114277,134.659,0.475,1
1265,1789388429683561945,1789388429683716515,154.57,0.475,1
1266,1789388429684179844,1789388429684349175,169.331,0.475,1
1267,1789388429684790497,1789388429684935861,145.364,0.475,1
1268,1789388429685403427,1789388429685544829,141.402,0.475,1
1269,1789388429685993645,1789388429686136744,143.099,0.475,1
1270,1789388429686584608,1789388429686701174,116.566,0.475,1
1271,1789388429687185416,1789388429687308891,123.475,0.0,0
1272,1789388429687766432,1789388429687875295,108.863,0.475,1
1273,1789388429688350996,1789388429688501530,150.534,0.475,1
1274,1789388429688960643,1789388429689076384,115.741,0.475,1
1275,1789388429689603439,1789388429689795194,191.755,0.475,1
1276,1789388429690216038,1789388429690395625,179.587,0.475,1
1277,1789388429690854305,1789388429690991589,137.284,0.475,1
1278,1789388429691510463,1789388429691770499,260.036,0.475,1
1279,1789388429692128530,1789388429692255344,126.814,0.475,1
1280,1789388429692771913,1789388429692930575,158.662,0.475,1
1281,1789388429693416374,1789388429693557868,141.494,0.475,1
1282,1789388429694029514,1789388429694147281,117.767,0.475,1
1283,1789388429694673584,1789388429694837960,164.376,0.475,1
1284,1789388429695312269,1789388429695495727,183.458,0.475,1
1285,1789388429695901897,1789388429696021207,119.31,0.475,1
1286,1789388429696503489,1789388429696635830,132.341,0.475,1
1287,1789388429697153197,1789388429697271916,118.719,0.475,1
1288,1789388429697750743,1789388429697862385,111.642,0.475,1
1289,1789388429698335264,1789388429698442239,106.975,0.475,1
1290,1789388429698923036,1789388429699096868,173.832,0.475,1
1291,1789388429699526850,1789388429699644051,117.201,0.475,1
1292,1789388429700145982,1789388429700361199,215.217,0.0,0
1293,1789388429700796762,1789388429700971234,174.472,0.475,1
1294,1789388429701395048,1789388429701523311,128.263,0.475,1
1295,1789388429701994573,1789388429702133540,138.967,0.475,1
1296,1789388429702619956,1789388429702794697,174.741,0.475,1
1297,1789388429703223499,1789388429703483712,260.213,0.475,1
1298,1789388429703842487,1789388429704023900,181.413,0.475,1
1299,1789388429704464081,1789388429704675608,211.527,0.475,1
1300,1789388429705065109,1789388429705203721,138.612,0.475,1
1301,1789388429705663055,1789388429705792678,129.623,0.475,1
1302,1789388429706264665,1789388429706448912,184.247,0.475,1
1303,1789388429706859177,1789388429707002880,143.703,0.475,1
1304,1789388429707495168,1789388429707622395,127.227,0.475,1
1305,1789388429708102084,1789388429708253281,151.197,0.475,1
1306,1789388429708697000,1789388429708834556,137.556,0.475,1
1307,1789388429709297599,1789388429709536142,238.543,0.475,1
1308,1789388429709904744,1789388429710144688,239.944,0.475,1
1309,1789388429710515459,1789388429710675429,159.97,0.475,1
1310,1789388429711122634,1789388429711278389,155.755,0.475,1
1311,1789388429711800162,1789388429711949176,149.014,0.475,1
1312,1789388429712396541,1789388429712532066,135.525,0.475,1
1313,1789388429712992004,1789388429713139808,147.804,0.475,1
1314,1789388429713618489,1789388429713805925,187.436,0.0,0
1315,1789388429714221023,1789388429714378052,157.029,0.475,1
1316,1789388429714834858,1789388429715000609,165.751,0.475,1
1317,1789388429715440452,1789388429715596771,156.319,0.475,1
1318,1789388429716071774,1789388429716242337,170.563,0.475,1
1319,1789388429716655742,1789388429716771840,116.098,0.475,1
1320,1789388429717247163,1789388429717434762,187.599,0.475,1
1321,1789388429717843949,1789388429718008155,164.206,0.475,1
1322,1789388429718442860,1789388429718644252,201.392,0.0,0
1323,1789388429719112367,1789388429719290113,177.746,0.475,1
1324,1789388429719746675,1789388429719911130,164.455,0.475,1
1325,1789388429720339685,1789388429720807254,467.569,0.475,1
1326,1789388429720938680,1789388429721104683,166.003,0.475,1
1327,1789388429721538601,1789388429721664199,125.598,0.475,1
1328,1789388429722164534,1789388429722327963,163.429,0.475,1
1329,1789388429722752255,1789388429722885243,132.988,0.475,1
1330,1789388429723379066,1789388429723629054,249.988,0.0,0
1331,1789388429723971102,1789388429724136821,165.719,0.475,1
1332,1789388429724631128,1789388429724787235,156.107,0.0,0
1333,1789388429725257594,1789388429725466040,208.446,0.475,1
1334,1789388429725854792,1789388429725979076,124.284,0.475,1
1335,1789388429726485036,1789388429726608013,122.977,0.475,1
1336,1789388429727135735,1789388429727315874,180.139,0.475,1
1337,1789388429727799860,1789388429727903926,104.066,0.475,1
1338,1789388429728411556,1789388429728529998,118.442,0.475,1
1339,1789388429729092026,1789388429729259394,167.368,0.475,1
1340,1789388429729745517,1789388429729901634,156.117,0.475,1
1341,1789388429730343539,1789388429730517087,173.548,0.475,1
1342,1789388429730924039,1789388429731053911,129.872,0.475,1
1343,1789388429731524765,1789388429731650263,125.498,0.475,1
1344,1789388429732123622,1789388429732301318,177.696,0.0,0
1345,1789388429732720413,1789388429732829127,108.714,0.475,1
1346,1789388429733357930,1789388429733577755,219.825,0.0,0
1347,1789388429733962464,1789388429734064999,102.535,0.475,1
1348,1789388429734546813,1789388429734696461,149.648,0.475,1
1349,1789388429735192615,1789388429735296931,104.316,0.475,1
1350,1789388429735806210,1789388429735903606,97.396,0.475,1
1351,1789388429736385952,1789388429736489753,103.801,0.475,1
1352,1789388429737019245,1789388429737184450,165.205,0.475,1
1353,1789388429737604732,1789388429737752199,147.467,0.475,1
1354,1789388429738232203,1789388429738356236,124.033,0.0,0
1355,1789388429738820116,1789388429738946042,125.926,0.0,0
1356,1789388429739439513,1789388429739614408,174.895,0.475,1
1357,1789388429740052734,1789388429740212950,160.216,0.475,1
1358,1789388429740696815,1789388429740847751,150.936,0.475,1
1359,1789388429741344949,1789388429741501674,156.725,0.475,1
1360,1789388429741988060,1789388429742138557,150.497,0.475,1
1361,1789388429742631976,1789388429742774376,142.4,0.0,0
1362,1789388429743267359,1789388429743426307,158.948,0.0,0
1363,1789388429743844613,1789388429743940889,96.276,0.475,1
1364,1789388429744432437,1789388429744550191,117.754,0.475,1
1365,1789388429745023394,1789388429745136964,113.57,0.475,1
1366,1789388429745614271,1789388429745744512,130.241,0.475,1
1367,1789388429746305617,1789388429746444133,138.516,0.475,1
1368,1789388429746933179,1789388429747122614,189.435,0.475,1
1369,1789388429747587513,1789388429747744122,156.609,0.475,1
1370,1789388429748230587,1789388429748396488,165.901,0.475,1
1371,1789388429748807208,1789388429748962722,155.514,0.0,0
1372,1789388429749452101,1789388429749641205,189.104,0.475,1
1373,1789388429750028891,1789388429750126133,97.242,0.475,1
1374,1789388429750648108,1789388429750779801,131.693,0.475,1
1375,1789388429751284363,1789388429751409451,125.088,0.475,1
1376,1789388429751871881,1789388429752098315,226.434,0.475,1
1377,1789388429752509880,1789388429752617951,108.071,0.0,0
1378,1789388429753165943,1789388429753340688,174.745,0.475,1
1379,1789388429753744592,1789388429753909495,164.903,0.475,1
1380,1789388429754389940,1789388429754579492,189.552,0.475,1
1381,1789388429755046354,1789388429755177758,131.404,0.475,1
1382,1789388429755699738,1789388429755851611,151.873,0.475,1
1383,1789388429756350079,1789388429756505571,155.492,0.475,1
1384,1789388429756994124,1789388429757149700,155.576,0.475,1
1385,1789388429757637691,1789388429757788988,151.297,0.0,0
1386,1789388429758264428,1789388429758397321,132.893,0.475,1
1387,1789388429758903702,1789388429759037543,133.841,0.0,0
1388,1789388429759573092,1789388429759761942,188.85,0.475,1
1389,1789388429760180818,1789388429760417601,236.783,0.475,1
1390,1789388429760837216,1789388429761027387,190.171,0.475,1
1391,1789388429761413810,1789388429761589146,175.336,0.0,0
1392,1789388429761993924,1789388429762143484,149.56,0.475,1
1393,1789388429762647422,1789388429762791615,144.193,0.475,1
1394,1789388429763294197,1789388429763466399,172.202,0.475,1
1395,1789388429763870084,1789388429764027235,157.151,0.475,1
1396,1789388429764522979,1789388429764691719,168.74,0.0,0
1397,1789388429765106873,1789388429765281900,175.027,0.475,1
1398,1789388429765700135,1789388429765914966,214.831,0.475,1
1399,1789388429766315998,1789388429766509514,193.516,0.0,0
1400,1789388429766915947,1789388429767016168,100.221,0.475,1
1401,1789388429767564396,1789388429767752675,188.279,0.475,1
1402,1789388429768150549,1789388429768283143,132.594,0.475,1
1403,1789388429768857295,1789388429769058066,200.771,0.0,0
1404,1789388429769512663,1789388429769856533,343.87,0.475,1
1405,1789388429770091720,1789388429770218436,126.716,0.475,1
1406,1789388429770735088,1789388429770911240,176.152,0.475,1
1407,1789388429771378286,1789388429771549362,171.076,0.0,0
1408,1789388429772021378,1789388429772168184,146.806,0.475,1
1409,1789388429772603707,1789388429772791644,187.937,0.0,0
1410,1789388429773188936,1789388429773292085,103.149,0.475,1
1411,1789388429773772618,1789388429773875845,103.227,0.475,1
1412,1789388429774432706,1789388429774601982,169.276,0.475,1
1413,1789388429775125724,1789388429775237077,111.353,0.475,1
1414,1789388429775750428,1789388429775881341,130.913,0.475,1
1415,1789388429776344048,1789388429776465179,121.131,0.0,0
1416,1789388429777045792,1789388429777186243,140.451,0.475,1
1417,1789388429777629956,1789388429777762581,132.625,0.475,1
1418,1789388429778275801,1789388429778404582,128.781,0.475,1
1419,1789388429778852111,1789388429778936743,84.632,0.475,1
1420,1789388429779437454,1789388429779658140,220.686,0.475,1
1421,1789388429780041149,1789388429780185380,144.231,0.475,1
1422,1789388429780652027,1789388429780808936,156.909,0.0,0
1423,1789388429781286634,1789388429781441533,154.899,0.0,0
1424,1789388429781926197,1789388429782092695,166.498,0.475,1
1425,1789388429782532914,1789388429782702539,169.625,0.475,1
1426,1789388429783186485,1789388429783330529,144.044,0.0,0
1427,1789388429783812254,1789388429783926704,114.45,0.475,1
1428,1789388429784404176,1789388429784549973,145.797,0.475,1
1429,1789388429785047200,1789388429785203730,156.53,0.475,1
1430,1789388429785644362,1789388429785779120,134.758,0.0,0
1431,1789388429786394386,1789388429786741580,347.194,0.475,1
1432,1789388429787008212,1789388429787178786,170.574,0.475,1
1433,1789388429787605658,1789388429787728081,122.423,0.475,1
1434,1789388429788200021,1789388429788413667,213.646,0.475,1
1435,1789388429788794709,1789388429788888719,94.01,0.0,0
1436,1789388429789420349,1789388429789537123,116.774,0.475,1
1437,1789388429790000006,1789388429790126230,126.224,0.0,0
1438,1789388429790642462,1789388429790761481,119.019,0.475,1
1439,1789388429791215085,1789388429791358738,143.653,0.0,0
1440,1789388429791795693,1789388429791963376,167.683,0.475,1
1441,1789388429792392484,1789388429792513614,121.13,0.0,0
1442,1789388429793018103,1789388429793126271,108.168,0.475,1
1443,1789388429793681963,1789388429793796392,114.429,0.475,1
1444,1789388429794284028,1789388429794396501,112.473,0.475,1
1445,1789388429794911634,1789388429795026692,115.058,0.475,1
1446,1789388429795608691,1789388429795761217,152.526,0.0,0
1447,1789388429796218294,1789388429796384799,166.505,0.475,1
1448,1789388429796912958,1789388429797010748,97.79,0.475,1
1449,1789388429797563459,1789388429797664767,101.308,0.475,1
1450,1789388429798143964,1789388429798294110,150.146,0.475,1
1451,1789388429798727784,1789388429798821230,93.446,0.475,1
1452,1789388429799306922,1789388429799446852,139.93,0.475,1
1453,1789388429799895615,1789388429800266489,370.874,0.475,1
1454,1789388429800503615,1789388429800657738,154.123,0.475,1
1455,1789388429801110129,1789388429801237130,127.001,0.475,1
1456,1789388429801711568,1789388429801987252,275.684,0.0,0
1457,1789388429802307206,1789388429802458301,151.095,0.475,1
1458,1789388429802974636,1789388429803093310,118.674,0.475,1
1459,1789388429803576196,1789388429803747215,171.019,0.475,1
1460,1789388429804174347,1789388429804296293,121.946,0.475,1
1461,1789388429804771771,1789388429804901291,129.52,0.475,1
1462,1789388429805370574,1789388429805513720,143.146,0.475,1
1463,1789388429805968071,1789388429806101319,133.248,0.475,1
1464,1789388429806597209,1789388429806710658,113.449,0.475,1
1465,1789388429807225669,1789388429807386412,160.743,0.475,1
1466,1789388429807827515,1789388429807972251,144.736,0.475,1
1467,1789388429808428158,1789388429808574701,146.543,0.475,1
1468,1789388429809027541,1789388429809160015,132.474,0.475,1
1469,1789388429809696110,1789388429809837552,141.442,0.475,1
1470,1789388429810321884,1789388429810417438,95.554,0.0,0
1471,1789388429810937341,1789388429811090623,153.282,0.0,0
1472,1789388429811546322,1789388429811745536,199.214,0.475,1
1473,1789388429812179676,1789388429812298314,118.638,0.475,1
1474,1789388429812836650,1789388429812972241,135.591,0.475,1
1475,1789388429813463733,1789388429813646232,182.499,0.475,1
