seq,ts_emit,ts_recv,latency_us,w,bit
996,1789388429518530843,1789388429518629625,98.782,0.475,1
997,1789388429519164406,1789388429519269719,105.313,0.475,1
998,1789388429519804989,1789388429519906906,101.917,0.475,1
999,1789388429520442816,1789388429520540249,97.433,0.475,1
1000,1789388429521013790,1789388429521111007,97.217,0.475,1
1001,1789388429521618691,1789388429521717452,98.761,0.475,1
1002,1789388429522200638,1789388429522293055,92.417,0.475,1
1003,1789388429522810368,1789388429523042331,231.963,0.475,1
1004,1789388429523560414,1789388429523719696,159.282,0.475,1
1005,1789388429524138682,1789388429524250587,111.905,0.475,1
1006,1789388429524812034,1789388429524931601,119.567,0.475,1
1007,1789388429525459435,1789388429525570211,110.776,0.475,1
1008,1789388429526105375,1789388429526211926,106.551,0.0,0
1009,1789388429526682446,1789388429526782289,99.843,0.475,1
1010,1789388429527326073,1789388429527430200,104.127,0.475,1
1011,1789388429527927613,1789388429528090984,163.371,0.0,0
1012,1789388429528525781,1789388429528678083,152.302,0.475,1
1013,1789388429529132525,1789388429529244063,111.538,0.475,1
1014,1789388429529740994,1789388429529943795,202.801,0.0,0
1015,1789388429530383604,1789388429530538323,154.719,0.475,1
1016,1789388429530990553,1789388429531340986,350.433,0.475,1
1017,1789388429531593250,1789388429531755550,162.3,0.475,1
1018,1789388429532194397,1789388429532323635,129.238,0.475,1
1019,1789388429532793650,1789388429532932917,139.267,0.475,1
1020,1789388429533403924,1789388429533742090,338.166,0.0,0
1021,1789388429534049995,1789388429534239178,189.183,0.475,1
1022,1789388429534669082,1789388429534821202,152.12,0.475,1
1023,1789388429535266123,1789388429535459961,193.838,0.0,0
1024,1789388429535868275,1789388429536238216,369.941,0.0,0
1025,1789388429536487441,1789388429536699117,211.676,0.0,0
1026,1789388429537090312,1789388429537394988,304.676,0.475,1
1027,1789388429537691498,1789388429537817625,126.127,0.475,1
1028,1789388429538296454,1789388429538492838,196.384,0.475,1
1029,1789388429538897019,1789388429539028459,131.44,0.0,0
1030,1789388429539500350,1789388429539640614,140.264,0.475,1
1031,1789388429540094653,1789388429540235081,140.428,0.0,0
1032,1789388429540699768,1789388429540855259,155.491,0.475,1
1033,1789388429541296909,1789388429541442405,145.496,0.475,1
1034,1789388429541901094,1789388429542059819,158.725,0.475,1
1035,1789388429542496433,1789388429542637989,141.556,0.475,1
1036,1789388429543097652,1789388429543394213,296.561,0.475,1
1037,1789388429543699457,1789388429543881624,182.167,0.475,1
1038,1789388429544299235,1789388429544486432,187.197,0.0,0
1039,1789388429544903735,1789388429545049523,145.788,0.475,1
1040,1789388429545514217,1789388429545628489,114.272,0.475,1
1041,1789388429546128667,1789388429546285650,156.983,0.475,1
1042,1789388429546719472,1789388429546861497,142.025,0.475,1
1043,1789388429547340854,1789388429547493072,152.218,0.475,1
1044,1789388429547933296,1789388429548051876,118.58,0.475,1
1045,1789388429548531522,1789388429548670174,138.652,0.475,1
1046,1789388429549123668,1789388429549283680,160.012,0.475,1
1047,1789388429549722084,1789388429549960791,238.707,0.475,1
1048,1789388429550325939,1789388429550657302,331.363,0.475,1
1049,1789388429550930781,1789388429551125170,194.389,0.475,1
1050,1789388429551549856,1789388429551916227,366.371,0.475,1
1051,1789388429552175457,1789388429552414663,239.206,0.0,0
1052,1789388429552779891,1789388429552898895,119.004,0.475,1
1053,1789388429553372782,1789388429553548847,176.065,0.475,1
1054,1789388429553964904,1789388429554093191,128.287,0.475,1
1055,1789388429554670724,1789388429554779325,108.601,0.475,1
1056,1789388429555267263,1789388429555421367,154.104,0.475,1
1057,1789388429555865071,1789388429556012234,147.163,0.475,1
1058,1789388429556490204,1789388429556613296,123.092,0.475,1
1059,1789388429557073477,1789388429557216723,143.246,0.475,1
1060,1789388429557700032,1789388429557850362,150.33,0.475,1
1061,1789388429558328508,1789388429558458336,129.828,0.475,1
1062,1789388429558954708,1789388429559123575,168.867,0.475,1
1063,1789388429559575816,1789388429559733018,157.202,0.475,1
1064,1789388429560176862,1789388429560414790,237.928,0.475,1
1065,1789388429560825928,1789388429560945230,119.302,0.475,1
1066,1789388429561477894,1789388429561597728,119.834,0.475,1
1067,1789388429562058148,1789388429562178214,120.066,0.0,0
1068,1789388429562663815,1789388429562751509,87.694,0.475,1
1069,1789388429563301819,1789388429563405070,103.251,0.475,1
1070,1789388429563882174,1789388429564025608,143.434,0.475,1
1071,1789388429564512078,1789388429564698354,186.276,0.475,1
1072,1789388429565159624,1789388429565363028,203.404,0.475,1
1073,1789388429565837732,1789388429565950052,112.32,0.475,1
1074,1789388429566438926,1789388429566583967,145.041,0.475,1
1075,1789388429567039708,1789388429567131086,91.378,0.475,1
1076,1789388429567698407,1789388429567816666,118.259,0.0,0
1077,1789388429568281238,1789388429568378685,97.447,0.475,1
1078,1789388429568925877,1789388429569023292,97.415,0.475,1
1079,1789388429569563743,1789388429569659122,95.379,0.475,1
1080,1789388429570181925,1789388429570281194,99.269,0.475,1
1081,1789388429570767196,1789388429570858530,91.334,0.475,1
1082,1789388429571349809,1789388429571429687,79.878,0.475,1
1083,1789388429571934098,1789388429572049558,115.46,0.475,1
1084,1789388429572571668,1789388429572699836,128.168,0.475,1
1085,1789388429573235547,1789388429573327342,91.795,0.475,1
1086,1789388429573881476,1789388429573967414,85.938,0.475,1
1087,1789388429574542109,1789388429574741901,199.792,0.475,1
1088,1789388429575239449,1789388429575340405,100.956,0.475,1
1089,1789388429575820276,1789388429575892045,71.769,0.475,1
1090,1789388429576398614,1789388429576484108,85.494,0.475,1
1091,1789388429577040484,1789388429577133593,93.109,0.475,1
1092,1789388429577623090,1789388429577700152,77.062,0.475,1
1093,1789388429578223230,1789388429578339587,116.357,0.475,1
1094,1789388429578814437,1789388429578925032,110.595,0.475,1
1095,1789388429579467322,1789388429579559529,92.207,0.475,1
1096,1789388429580109831,1789388429580196192,86.361,0.475,1
1097,1789388429580686017,1789388429580772427,86.41,0.475,1
1098,1789388429581330481,1789388429581413379,82.898,0.475,1
1099,1789388429581972249,1789388429582060849,88.6,0.475,1
1100,1789388429582549087,1789388429582673634,124.547,0.475,1
1101,1789388429583214726,1789388429583303300,88.574,0.475,1
1102,1789388429583807507,1789388429583883849,76.342,0.475,1
1103,1789388429584395877,1789388429584477076,81.199,0.475,1
1104,1789388429584978836,1789388429585065764,86.928,0.475,1
1105,1789388429585596273,1789388429585698838,102.565,0.475,1
1106,1789388429586192745,1789388429586304413,111.668,0.475,1
1107,1789388429586784861,1789388429586891939,107.078,0.475,1
1108,1789388429587451662,1789388429587537747,86.085,0.475,1
1109,1789388429588098450,1789388429588186752,88.302,0.475,1
1110,1789388429588674486,1789388429588751951,77.465,0.475,1
1111,1789388429589265093,1789388429589378035,112.942,0.475,1
1112,1789388429589863771,1789388429589959145,95.374,0.0,0
1113,1789388429590448434,1789388429590516732,68.298,0.475,1
1114,1789388429591094147,1789388429591190084,95.937,0.475,1
1115,1789388429591674607,1789388429591782816,108.209,0.475,1
1116,1789388429592271324,1789388429592419529,148.205,0.0,0
1117,1789388429592869350,1789388429593002376,133.026,0.0,0
1118,1789388429593463630,1789388429593586736,123.106,0.475,1
1119,1789388429594060195,1789388429594188172,127.977,0.475,1
1120,1789388429594650405,1789388429594730252,79.847,0.475,1
1121,1789388429595228349,1789388429595336623,108.274,0.475,1
1122,1789388429595811866,1789388429595919478,107.612,0.0,0
1123,1789388429596463224,1789388429596582004,118.78,0.475,1
1124,1789388429597106300,1789388429597214959,108.659,0.0,0
1125,1789388429597695048,1789388429597787461,92.413,0.0,0
1126,1789388429598337617,1789388429598427936,90.319,0.475,1
1127,1789388429598917968,1789388429599007717,89.749,0.0,0
1128,1789388429599507848,1789388429599602758,94.91,0.475,1
1129,1789388429600102007,1789388429600200033,98.026,0.475,1
1130,1789388429600686851,1789388429600792665,105.814,0.475,1
1131,1789388429601331122,1789388429601432388,101.266,0.475,1
1132,1789388429601942705,1789388429602059335,116.63,0.0,0
1133,1789388429602627787,1789388429602715943,88.156,0.475,1
1134,1789388429603287598,1789388429603379034,91.436,0.0,0
1135,1789388429603929599,1789388429604014049,84.45,0.475,1
1136,1789388429604571730,1789388429604653687,81.957,0.475,1
1137,1789388429605233050,1789388429605356851,123.801,0.0,0
1138,1789388429605823535,1789388429605915554,92.019,0.475,1
1139,1789388429606434340,1789388429606573674,139.334,0.475,1
1140,1789388429607035129,1789388429607233247,198.118,0.475,1
1141,1789388429607702453,1789388429607821057,118.604,0.475,1
1142,1789388429608301085,1789388429608408607,107.522,0.475,1
1143,1789388429608895561,1789388429608979277,83.716,0.0,0
1144,1789388429609486990,1789388429609583359,96.369,0.475,1
1145,1789388429610187032,1789388429610293932,106.9,0.475,1
1146,1789388429610777724,1789388429610899982,122.258,0.0,0
1147,1789388429611403290,1789388429611591778,188.488,0.475,1
1148,1789388429612037248,1789388429612172408,135.16,0.475,1
1149,1789388429612626178,1789388429612739942,113.764,0.475,1
1150,1789388429613262920,1789388429613339980,77.06,0.0,0
1151,1789388429613889233,1789388429614277726,388.493,0.475,1
1152,1789388429614496806,1789388429614629982,133.176,0.475,1
1153,1789388429615094393,1789388429615198403,104.01,0.475,1
1154,1789388429615760498,1789388429615873881,113.383,0.475,1
1155,1789388429616357848,1789388429616480099,122.251,0.475,1
1156,1789388429616961098,1789388429617073140,112.042,0.475,1
1157,1789388429617564741,1789388429617677843,113.102,0.475,1
1158,1789388429618215073,1789388429618353905,138.832,0.475,1
1159,1789388429618867027,1789388429618956528,89.501,0.475,1
1160,1789388429619455727,1789388429619592267,136.54,0.475,1
1161,1789388429620053806,1789388429620220649,166.843,0.475,1
1162,1789388429620649130,1789388429620805904,156.774,0.475,1
1163,1789388429621247366,1789388429621360927,113.561,0.475,1
1164,1789388429621897077,1789388429622004036,106.959,0.475,1
1165,1789388429622512653,1789388429622571337,58.684,0.475,1
1166,1789388429623093851,1789388429623196026,102.175,0.475,1
1167,1789388429623749069,1789388429623853552,104.483,0.475,1
1168,1789388429624331832,1789388429624432619,100.787,0.475,1
1169,1789388429624979938,1789388429625084075,104.137,0.475,1
1170,1789388429625617163,1789388429625712190,95.027,0.0,0
1171,1789388429626258793,1789388429626380192,121.399,0.0,0
1172,1789388429626841124,1789388429626940658,99.534,0.475,1
1173,1789388429627466970,1789388429627544167,77.197,0.475,1
1174,1789388429628058387,1789388429628196555,138.168,0.0,0
1175,1789388429628665830,1789388429628812119,146.289,0.475,1
1176,1789388429629323392,1789388429629410069,86.677,0.475,1
1177,1789388429629911030,1789388429630006583,95.553,0.475,1
1178,1789388429630500930,1789388429630616693,115.763,0.475,1
1179,1789388429631091137,1789388429631201029,109.892,0.475,1
1180,1789388429631758949,1789388429631847655,88.706,0.475,1
1181,1789388429632348458,1789388429632436256,87.798,0.475,1
1182,1789388429632943286,1789388429633053822,110.536,0.475,1
1183,1789388429633561034,1789388429633668435,107.401,0.475,1
1184,1789388429634199115,1789388429634295595,96.48,0.475,1
1185,1789388429634786405,1789388429634961327,174.922,0.475,1
1186,1789388429635383677,1789388429635504147,120.47,0.475,1
1187,1789388429636035189,1789388429636125382,90.193,0.0,0
1188,1789388429636616867,1789388429636729480,112.613,0.475,1
1189,1789388429637210844,1789388429637335705,124.861,0.0,0
1190,1789388429637810059,1789388429637894232,84.173,0.0,0
1191,1789388429638399308,1789388429638495391,96.083,0.475,1
1192,1789388429639049022,1789388429639146521,97.499,0.475,1
1193,1789388429639662171,1789388429639782910,120.739,0.475,1
1194,1789388429640253696,1789388429640370208,116.512,0.475,1
1195,1789388429640858754,1789388429641049095,190.341,0.475,1
1196,1789388429641460246,1789388429641584816,124.57,0.0,0
1197,1789388429642157324,1789388429642266553,109.229,0.475,1
1198,1789388429642748485,1789388429642870643,122.158,0.475,1
1199,1789388429643332033,1789388429643419651,87.618,0.475,1
1200,1789388429643921992,1789388429644008281,86.289,0.475,1
1201,1789388429644510333,1789388429644632032,121.699,0.475,1
1202,1789388429645156953,1789388429645241873,84.92,0.0,0
1203,1789388429645749103,1789388429645818952,69.849,0.475,1
1204,1789388429646346184,1789388429646449220,103.036,0.475,1
1205,1789388429646933833,1789388429647046392,112.559,0.475,1
1206,1789388429647526881,1789388429647646594,119.713,0.475,1
1207,1789388429648128611,1789388429648254942,126.331,0.475,1
1208,1789388429648753433,1789388429648931502,178.069,0.475,1
1209,1789388429649358030,1789388429649495658,137.628,0.475,1
1210,1789388429649960003,1789388429650082780,122.777,0.475,1
1211,1789388429650575739,1789388429650665515,89.776,0.475,1
1212,1789388429651173725,1789388429651293412,119.687,0.475,1
1213,1789388429651781825,1789388429652420395,638.57,0.475,1
1214,1789388429652399040,1789388429652549111,150.071,0.475,1
1215,1789388429652998895,1789388429653129484,130.589,0.475,1
1216,1789388429653641403,1789388429653733511,92.108,0.475,1
1217,1789388429654241920,1789388429654392774,150.854,0.475,1
1218,1789388429654845522,1789388429654982663,137.141,0.475,1
1219,1789388429655450494,1789388429655579348,128.854,0.0,0
1220,1789388429656047969,1789388429656167036,119.067,0.475,1
1221,1789388429656648882,1789388429656808231,159.349,0.475,1
1222,1789388429657273424,1789388429657374169,100.745,0.475,1
1223,1789388429657875736,1789388429658012237,136.501,0.475,1
1224,1789388429658470804,1789388429658591997,121.193,0.475,1
1225,1789388429659062795,1789388429659173537,110.742,0.475,1
1226,1789388429659675560,1789388429659759807,84.247,0.475,1
1227,1789388429660257246,1789388429660374871,117.625,0.475,1
1228,1789388429660846406,1789388429660954560,108.154,0.475,1
1229,1789388429661436754,1789388429661622834,186.08,0.475,1
1230,1789388429662043870,1789388429662157065,113.195,0.475,1
1231,1789388429662651609,1789388429662773963,122.354,0.475,1
1232,1789388429663258066,1789388429663401870,143.804,0.475,1
1233,1789388429663862615,1789388429663988404,125.789,0.475,1
1234,1789388429664460030,1789388429664577046,117.016,0.475,1
1235,1789388429665121825,1789388429665219572,97.747,0.475,1
1236,1789388429665733131,1789388429665841132,108.001,0.0,0
1237,1789388429666442568,1789388429666589789,147.221,0.475,1
1238,1789388429667034467,1789388429667152627,118.16,0.475,1
1239,1789388429667620810,1789388429667716807,95.997,0.475,1
1240,1789388429668209111,1789388429668296841,87.73,0.0,0
1241,1789388429668830579,1789388429668922335,91.756,0.475,1
1242,1789388429669443077,1789388429669548481,105.404,0.475,1
1243,1789388429670057043,1789388429670153215,96.172,0.475,1
1244,1789388429670672692,1789388429670767384,94.692,0.475,1
1245,1789388429671289406,1789388429671412264,122.858,0.475,1
1246,1789388429671927989,1789388429672144113,216.124,0.475,1
1247,1789388429672606089,1789388429672775004,168.915,0.475,1
1248,1789388429673226064,1789388429673380601,154.537,0.475,1
1249,1789388429673823313,1789388429673918004,94.691,0.475,1
1250,1789388429674423810,1789388429674619983,196.173,0.475,1
1251,1789388429675030748,1789388429675150230,119.482,0.475,1
1252,1789388429675628046,1789388429675745644,117.598,0.475,1
1253,1789388429676224162,1789388429676343977,119.815,0.475,1
1254,1789388429676831360,1789388429676959696,128.336,0.475,1
1255,1789388429677489131,1789388429677584321,95.19,0.475,1
1256,1789388429678135648,1789388429678224522,88.874,0.475,1
1257,1789388429678718208,1789388429678804869,86.661,0.475,1
1258,1789388429679360204,1789388429679448212,88.008,0.0,0
1259,1789388429679940705,1789388429680043739,103.034,0.475,1
1260,1789388429680523051,1789388429680612579,89.528,0.475,1
1261,1789388429681165351,1789388429681259321,93.97,0.475,1
1262,1789388429681739949,1789388429681852314,112.365,0.475,1
1263,1789388429682350823,1789388429682443319,92.496,0.475,1
1264,1789388429682979618,1789388429683089753,110.135,0.475,1
1265,1789388429683561945,1789388429683670935,108.99,0.475,1
1266,1789388429684179844,1789388429684289820,109.976,0.475,1
1267,1789388429684790497,1789388429684884844,94.347,0.475,1
1268,1789388429685403427,1789388429685488220,84.793,0.475,1
1269,1789388429685993645,1789388429686111802,118.157,0.475,1
1270,1789388429686584608,1789388429686678399,93.791,0.475,1
1271,1789388429687185416,1789388429687267814,82.398,0.0,0
1272,1789388429687766432,1789388429687861990,95.558,0.475,1
1273,1789388429688350996,1789388429688484563,133.567,0.475,1
1274,1789388429688960643,1789388429689079243,118.6,0.475,1
1275,1789388429689603439,1789388429689782858,179.419,0.475,1
1276,1789388429690216038,1789388429690358052,142.014,0.475,1
1277,1789388429690854305,1789388429690955747,101.442,0.475,1
1278,1789388429691510463,1789388429691679336,168.873,0.475,1
1279,1789388429692128530,1789388429692207212,78.682,0.475,1
1280,1789388429692771913,1789388429692859415,87.502,0.475,1
1281,1789388429693416374,1789388429693498968,82.594,0.475,1
1282,1789388429694029514,1789388429694093482,63.968,0.475,1
1283,1789388429694673584,1789388429694756939,83.355,0.475,1
1284,1789388429695312269,1789388429695377432,65.163,0.475,1
1285,1789388429695901897,1789388429696006062,104.165,0.475,1
1286,1789388429696503489,1789388429696648038,144.549,0.475,1
1287,1789388429697153197,1789388429697267119,113.922,0.475,1
1288,1789388429697750743,1789388429697862191,111.448,0.475,1
1289,1789388429698335264,1789388429698421092,85.828,0.475,1
1290,1789388429698923036,1789388429699091264,168.228,0.475,1
1291,1789388429699526850,1789388429699690000,163.15,0.475,1
1292,1789388429700145982,1789388429700269047,123.065,0.0,0
1293,1789388429700796762,1789388429700885133,88.371,0.475,1
1294,1789388429701395048,1789388429701500964,105.916,0.475,1
1295,1789388429701994573,1789388429702101458,106.885,0.475,1
1296,1789388429702619956,1789388429702784775,164.819,0.475,1
1297,1789388429703223499,1789388429703479322,255.823,0.475,1
1298,1789388429703842487,1789388429703990260,147.773,0.475,1
1299,1789388429704464081,1789388429704605330,141.249,0.475,1
1300,1789388429705065109,1789388429705149805,84.696,0.475,1
1301,1789388429705663055,1789388429705776100,113.045,0.475,1
1302,1789388429706264665,1789388429706372615,107.95,0.475,1
1303,1789388429706859177,1789388429706978567,119.39,0.475,1
1304,1789388429707495168,1789388429707679162,183.994,0.475,1
1305,1789388429708102084,1789388429708199227,97.143,0.475,1
1306,1789388429708697000,1789388429708826969,129.969,0.475,1
1307,1789388429709297599,1789388429709510410,212.811,0.475,1
1308,1789388429709904744,1789388429710043749,139.005,0.475,1
1309,1789388429710515459,1789388429710685855,170.396,0.475,1
1310,1789388429711122634,1789388429711249301,126.667,0.475,1
1311,1789388429711800162,1789388429711931527,131.365,0.475,1
1312,1789388429712396541,1789388429712516237,119.696,0.475,1
1313,1789388429712992004,1789388429713146346,154.342,0.475,1
1314,1789388429713618489,1789388429713726288,107.799,0.0,0
1315,1789388429714221023,1789388429714368149,147.126,0.475,1
1316,1789388429714834858,1789388429714999395,164.537,0.475,1
1317,1789388429715440452,1789388429715577366,136.914,0.475,1
1318,1789388429716071774,1789388429716174796,103.022,0.475,1
1319,1789388429716655742,1789388429716778763,123.021,0.475,1
1320,1789388429717247163,1789388429717387903,140.74,0.475,1
1321,1789388429717843949,1789388429717981662,137.713,0.475,1
1322,1789388429718442860,1789388429718717259,274.399,0.0,0
1323,1789388429719112367,1789388429719234253,121.886,0.475,1
1324,1789388429719746675,1789388429719973289,226.614,0.475,1
1325,1789388429720339685,1789388429720815289,475.604,0.475,1
1326,1789388429720938680,1789388429721084600,145.92,0.475,1
1327,1789388429721538601,1789388429721648965,110.364,0.475,1
1328,1789388429722164534,1789388429722269350,104.816,0.475,1
1329,1789388429722752255,1789388429722889544,137.289,0.475,1
1330,1789388429723379066,1789388429723567706,188.64,0.0,0
1331,1789388429723971102,1789388429724122647,151.545,0.475,1
1332,1789388429724631128,1789388429724757292,126.164,0.0,0
1333,1789388429725257594,1789388429725356154,98.56,0.475,1
1334,1789388429725854792,1789388429725970394,115.602,0.475,1
1335,1789388429726485036,1789388429726590485,105.449,0.475,1
1336,1789388429727135735,1789388429727251438,115.703,0.475,1
1337,1789388429727799860,1789388429727880752,80.892,0.475,1
1338,1789388429728411556,1789388429728496618,85.062,0.475,1
1339,1789388429729092026,1789388429729197291,105.265,0.475,1
1340,1789388429729745517,1789388429729835091,89.574,0.475,1
1341,1789388429730343539,1789388429730458790,115.251,0.475,1
1342,1789388429730924039,1789388429731075562,151.523,0.475,1
1343,1789388429731524765,1789388429731630668,105.903,0.475,1
1344,1789388429732123622,1789388429732285998,162.376,0.0,0
1345,1789388429732720413,1789388429732830553,110.14,0.475,1
1346,1789388429733357930,1789388429733498337,140.407,0.0,0
1347,1789388429733962464,1789388429734077395,114.931,0.475,1
1348,1789388429734546813,1789388429734678950,132.137,0.475,1
1349,1789388429735192615,1789388429735291607,98.992,0.475,1
1350,1789388429735806210,1789388429735864774,58.564,0.475,1
1351,1789388429736385952,1789388429736474569,88.617,0.475,1
1352,1789388429737019245,1789388429737114986,95.741,0.475,1
1353,1789388429737604732,1789388429737695484,90.752,0.475,1
1354,1789388429738232203,1789388429738333330,101.127,0.0,0
1355,1789388429738820116,1789388429738914604,94.488,0.0,0
1356,1789388429739439513,1789388429739555119,115.606,0.475,1
1357,1789388429740052734,1789388429740149687,96.953,0.475,1
1358,1789388429740696815,1789388429740798263,101.448,0.475,1
1359,1789388429741344949,1789388429741445860,100.911,0.475,1
1360,1789388429741988060,1789388429742072973,84.913,0.475,1
1361,1789388429742631976,1789388429742718032,86.056,0.0,0
1362,1789388429743267359,1789388429743372436,105.077,0.0,0
1363,1789388429743844613,1789388429743929153,84.54,0.475,1
1364,1789388429744432437,1789388429744535919,103.482,0.475,1
1365,1789388429745023394,1789388429745125865,102.471,0.475,1
1366,1789388429745614271,1789388429745727177,112.906,0.475,1
1367,1789388429746305617,1789388429746422381,116.764,0.475,1
1368,1789388429746933179,1789388429747026085,92.906,0.475,1
1369,1789388429747587513,1789388429747672206,84.693,0.475,1
1370,1789388429748230587,1789388429748314458,83.871,0.475,1
1371,1789388429748807208,1789388429748899516,92.308,0.0,0
1372,1789388429749452101,1789388429749535210,83.109,0.475,1
1373,1789388429750028891,1789388429750101702,72.811,0.475,1
1374,1789388429750648108,1789388429750762965,114.857,0.475,1
1375,1789388429751284363,1789388429751403846,119.483,0.475,1
1376,1789388429751871881,1789388429752070047,198.166,0.475,1
1377,1789388429752509880,1789388429752605664,95.784,0.0,0
1378,1789388429753165943,1789388429753259677,93.734,0.475,1
1379,1789388429753744592,1789388429753829395,84.803,0.475,1
1380,1789388429754389940,1789388429754481921,91.981,0.475,1
1381,1789388429755046354,1789388429755152973,106.619,0.475,1
1382,1789388429755699738,1789388429755809507,109.769,0.475,1
1383,1789388429756350079,1789388429756450469,100.39,0.475,1
1384,1789388429756994124,1789388429757095738,101.614,0.475,1
1385,1789388429757637691,1789388429757736828,99.137,0.0,0
1386,1789388429758264428,1789388429758393453,129.025,0.475,1
1387,1789388429758903702,1789388429759019293,115.591,0.0,0
1388,1789388429759573092,1789388429759745054,171.962,0.475,1
1389,1789388429760180818,1789388429760368117,187.299,0.475,1
1390,1789388429760837216,1789388429760936224,99.008,0.475,1
1391,1789388429761413810,1789388429761521808,107.998,0.0,0
1392,1789388429761993924,1789388429762086759,92.835,0.475,1
1393,1789388429762647422,1789388429762735902,88.48,0.475,1
1394,1789388429763294197,1789388429763376254,82.057,0.475,1
1395,1789388429763870084,1789388429763954414,84.33,0.475,1
1396,1789388429764522979,1789388429764614901,91.922,0.0,0
1397,1789388429765106873,1789388429765309679,202.806,0.475,1
1398,1789388429765700135,1789388429765860391,160.256,0.475,1
1399,1789388429766315998,1789388429766496954,180.956,0.0,0
1400,1789388429766915947,1789388429767072927,156.98,0.475,1
1401,1789388429767564396,1789388429767671906,107.51,0.475,1
1402,1789388429768150549,1789388429768303089,152.54,0.475,1
1403,1789388429768857295,1789388429768970773,113.478,0.0,0
1404,1789388429769512663,1789388429769584857,72.194,0.475,1
1405,1789388429770091720,1789388429770177096,85.376,0.475,1
1406,1789388429770735088,1789388429770826798,91.71,0.475,1
1407,1789388429771378286,1789388429771464164,85.878,0.0,0
1408,1789388429772021378,1789388429772126953,105.575,0.475,1
1409,1789388429772603707,1789388429772696375,92.668,0.0,0
1410,1789388429773188936,1789388429773289784,100.848,0.475,1
1411,1789388429773772618,1789388429773844154,71.536,0.475,1
1412,1789388429774432706,1789388429774612346,179.64,0.475,1
1413,1789388429775125724,1789388429775214799,89.075,0.475,1
1414,1789388429775750428,1789388429775825934,75.506,0.475,1
1415,1789388429776344048,1789388429776447006,102.958,0.0,0
1416,1789388429777045792,1789388429777137272,91.48,0.475,1
1417,1789388429777629956,1789388429777744338,114.382,0.475,1
1418,1789388429778275801,1789388429778362822,87.021,0.475,1
1419,1789388429778852111,1789388429778917803,65.692,0.475,1
1420,1789388429779437454,1789388429779542038,104.584,0.475,1
1421,1789388429780041149,1789388429780184634,143.485,0.475,1
1422,1789388429780652027,1789388429780797028,145.001,0.0,0
1423,1789388429781286634,1789388429781396283,109.649,0.0,0
1424,1789388429781926197,1789388429782062186,135.989,0.475,1
1425,1789388429782532914,1789388429782637002,104.088,0.475,1
1426,1789388429783186485,1789388429783314070,127.585,0.0,0
1427,1789388429783812254,1789388429783922944,110.69,0.475,1
1428,1789388429784404176,1789388429784521198,117.022,0.475,1
1429,1789388429785047200,1789388429785172272,125.072,0.475,1
1430,1789388429785644362,1789388429785751233,106.871,0.0,0
1431,1789388429786394386,1789388429786698872,304.486,0.475,1
1432,1789388429787008212,1789388429787144366,136.154,0.475,1
1433,1789388429787605658,1789388429787721273,115.615,0.475,1
1434,1789388429788200021,1789388429788375607,175.586,0.475,1
1435,1789388429788794709,1789388429788907464,112.755,0.0,0
1436,1789388429789420349,1789388429789513116,92.767,0.475,1
1437,1789388429790000006,1789388429790104080,104.074,0.0,0
1438,1789388429790642462,1789388429790729480,87.018,0.475,1
1439,1789388429791215085,1789388429791322061,106.976,0.0,0
1440,1789388429791795693,1789388429791932128,136.435,0.475,1
1441,1789388429792392484,1789388429792501242,108.758,0.0,0
1442,1789388429793018103,1789388429793125183,107.08,0.475,1
1443,1789388429793681963,1789388429793798121,116.158,0.475,1
1444,1789388429794284028,1789388429794384747,100.719,0.475,1
1445,1789388429794911634,1789388429794998091,86.457,0.475,1
1446,1789388429795608691,1789388429795712830,104.139,0.0,0
1447,1789388429796218294,1789388429796368364,150.07,0.475,1
1448,1789388429796912958,1789388429797007996,95.038,0.475,1
1449,1789388429797563459,1789388429797722526,159.067,0.475,1
1450,1789388429798143964,1789388429798253863,109.899,0.475,1
1451,1789388429798727784,1789388429798808022,80.238,0.475,1
1452,1789388429799306922,1789388429799407649,100.727,0.475,1
1453,1789388429799895615,1789388429800148692,253.077,0.475,1
1454,1789388429800503615,1789388429800642781,139.166,0.475,1
1455,1789388429801110129,1789388429801211714,101.585,0.475,1
1456,1789388429801711568,1789388429802077543,365.975,0.0,0
1457,1789388429802307206,1789388429802446491,139.285,0.475,1
1458,1789388429802974636,1789388429803063657,89.021,0.475,1
1459,1789388429803576196,1789388429803694866,118.67,0.475,1
1460,1789388429804174347,1789388429804294916,120.569,0.475,1
1461,1789388429804771771,1789388429804892203,120.432,0.475,1
1462,1789388429805370574,1789388429805493154,122.58,0.475,1
1463,1789388429805968071,1789388429806078442,110.371,0.475,1
1464,1789388429806597209,1789388429806697979,100.77,0.475,1
1465,1789388429807225669,1789388429807353257,127.588,0.475,1
1466,1789388429807827515,1789388429807961855,134.34,0.475,1
1467,1789388429808428158,1789388429808548994,120.836,0.475,1
1468,1789388429809027541,1789388429809155617,128.076,0.475,1
1469,1789388429809696110,1789388429809811123,115.013,0.475,1
1470,1789388429810321884,1789388429810408268,86.384,0.0,0
1471,1789388429810937341,1789388429811035271,97.93,0.0,0
1472,1789388429811546322,1789388429811649812,103.49,0.475,1
1473,1789388429812179676,1789388429812352369,172.693,0.475,1
1474,1789388429812836650,1789388429812952052,115.402,0.475,1
1475,1789388429813463733,1789388429813555892,92.159,0.475,1
1476,1789388429814048299,1789388429814156083,107.784,0.475,1
1477,1789388429814644423,1789388429814885242,240.819,0.475,1
