sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
55,1780657635844832344,1780657635844833399,1780657635844837807,1780657635844838860,1055,1053,-1,1054,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
56,1780657635844865675,1780657635844866647,1780657635844871118,1780657635844872085,972,967,-2,969,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
57,1780657635844892967,1780657635844893917,1780657635844897867,1780657635844898874,950,1007,28,978,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
58,1780657635844920282,1780657635844921243,1780657635844924776,1780657635844925750,961,974,6,967,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
59,1780657635844946769,1780657635844947724,1780657635844951749,1780657635844952695,955,946,-4,950,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
60,1780657635844974269,1780657635844975243,1780657635844979190,1780657635844980233,974,1043,34,1008,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
61,1780657635845006001,1780657635845007050,1780657635845011491,1780657635845012606,1049,1115,33,1082,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
62,1780657635845035942,1780657635845037060,1780657635845041407,1780657635845042511,1118,1104,-7,1111,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
63,1780657635845065724,1780657635845066769,1780657635845071282,1780657635845072357,1045,1075,15,1060,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
64,1780657635845095821,1780657635845096864,1780657635845101271,1780657635845102400,1043,1129,43,1086,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
65,1780657635845115989,1780657635845117034,1780657635845121573,1780657635845122699,1045,1126,40,1085,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
