count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_rtt_ns
1299,4751694,4830580,-78886,39854663,12816144
1300,4750474,4830580,-80106,39854663,12816144
1301,4762691,4830580,-67889,39854663,12816144
1302,4765629,4830580,-64951,39854663,12816144
1303,4764891,4830580,-65689,39854663,12816144
1304,4762301,4830580,-68279,39854663,12816144
1305,4750740,4830580,-79840,39854663,12816144
1306,4748456,4830580,-82124,39854663,12816144
1307,4747711,4830580,-82869,39854663,12816144
1308,4746682,4830580,-83898,39854663,12816144
1309,4744287,4830580,-86293,39854663,12816144
1310,4743265,4830580,-87315,39854663,12816144
1311,4730461,4830580,-100119,39854663,12816144
1312,4717900,4830580,-112680,39854663,12816144
1313,4716262,4830580,-114318,39854663,12816144
1314,4715545,4830580,-115035,39854663,12816144
1315,4717313,4830580,-113267,39854663,12816144
1316,4715498,4830580,-115082,39854663,12816144
1317,4714726,4830580,-115854,39854663,12816144
1318,4713423,4830580,-117157,39854663,12816144
1319,4712937,4830580,-117643,39854663,12816144
1320,4712653,4830580,-117927,39854663,12816144
1321,4711815,4830580,-118765,39854663,12816144
1322,4710668,4830580,-119912,39854663,12816144
1323,4708786,4830580,-121794,39854663,12816144
1324,4707940,4830580,-122640,39854663,12816144
1325,4708881,4830580,-121699,39854663,12816144
1326,4705934,4830580,-124646,39854663,12816144
1327,4704182,4830580,-126398,39854663,12816144
1328,4700879,4830580,-129701,39854663,12816144
1329,4698108,4830580,-132472,39854663,12816144
1330,4694634,4830580,-135946,39854663,12816144
1331,4693358,4830580,-137222,39854663,12816144
1332,4691355,4830580,-139225,39854663,12816144
1333,4688365,4830580,-142215,39854663,12816144
1334,4686556,4830580,-144024,39854663,12816144
1335,4683439,4830580,-147141,39854663,12816144
1336,4684168,4830580,-146412,39854663,12816144
1337,4682213,4830580,-148367,39854663,12816144
1338,4661614,4830580,-168966,39854663,12816144
1339,4658874,4830580,-171706,39854663,12816144
1340,4658159,4830580,-172421,39854663,12816144
1341,4657581,4830580,-172999,39854663,12816144
1342,4656819,4830580,-173761,39854663,12816144
1343,4654782,4830580,-175798,39854663,12816144
1344,4651645,4830580,-178935,39854663,12816144
1345,4650299,4830580,-180281,39854663,12816144
1346,4649712,4830580,-180868,39854663,12816144
1347,4651288,4830580,-179292,39854663,12816144
1348,4645113,4830580,-185467,39854663,12816144
1349,4641455,4830580,-189125,39854663,12816144
1350,4621661,4830580,-208919,39854663,12816144
1351,4618021,4830580,-212559,39854663,12816144
1352,4616500,4830580,-214080,39854663,12816144
1353,4614747,4830580,-215833,39854663,12816144
1354,4611958,4830580,-218622,39854663,12816144
1355,4610868,4830580,-219712,39854663,12816144
1356,4609544,4830580,-221036,39854663,12816144
1357,4610038,4830580,-220542,39854663,12816144
1358,4607200,4830580,-223380,39854663,12816144
1359,4605379,4830580,-225201,39854663,12816144
1360,4604031,4830580,-226549,39854663,12816144
1361,4602616,4830580,-227964,39854663,12816144
1362,4601288,4830580,-229292,39854663,12816144
1363,4599854,4830580,-230726,39854663,12816144
1364,4598091,4830580,-232489,39854663,12816144
1365,4595342,4830580,-235238,39854663,12816144
1366,4575471,4830580,-255109,39854663,12816144
1367,4572647,4830580,-257933,39854663,12816144
1368,4573840,4830580,-256740,39854663,12816144
1369,4573025,4830580,-257555,39854663,12816144
1370,4571706,4830580,-258874,39854663,12816144
1371,4565082,4830580,-265498,39854663,12816144
1372,4563798,4830580,-266782,39854663,12816144
1373,4563179,4830580,-267401,39854663,12816144
1374,4560414,4830580,-270166,39854663,12816144
1375,4556833,4830580,-273747,39854663,12816144
1376,4552608,4830580,-277972,39854663,12816144
1377,4551326,4830580,-279254,39854663,12816144
1378,4549083,4830580,-281497,39854663,12816144
1379,4539513,4830580,-291067,39854663,12816144
1380,4537448,4830580,-293132,39854663,12816144
1381,4536643,4830580,-293937,39854663,12816144
1382,4535975,4830580,-294605,39854663,12816144
1383,4535338,4830580,-295242,39854663,12816144
1384,4535128,4830580,-295452,39854663,12816144
1385,4534768,4830580,-295812,39854663,12816144
1386,4531440,4830580,-299140,39854663,12816144
1387,4530225,4830580,-300355,39854663,12816144
1388,4528955,4830580,-301625,39854663,12816144
1389,4530290,4830580,-300290,39854663,12816144
1390,4529673,4830580,-300907,39854663,12816144
1391,4528899,4830580,-301681,39854663,12816144
1392,4526841,4830580,-303739,39854663,12816144
1393,4525443,4830580,-305137,39854663,12816144
1394,4522577,4830580,-308003,39854663,12816144
1395,4521882,4830580,-308698,39854663,12816144
1396,4520734,4830580,-309846,39854663,12816144
1397,4519818,4830580,-310762,39854663,12816144
1398,4518478,4830580,-312102,39854663,12816144
1399,4516944,4830580,-313636,39854663,12816144
1400,4503640,4830580,-326940,39854663,12816144
1401,4490718,4830580,-339862,39854663,12816144
1402,4488702,4830580,-341878,39854663,12816144
1403,4487619,4830580,-342961,39854663,12816144
1404,4487336,4830580,-343244,39854663,12816144
1405,4486795,4830580,-343785,39854663,12816144
1406,4486007,4830580,-344573,39854663,12816144
1407,4484756,4830580,-345824,39854663,12816144
1408,4483715,4830580,-346865,39854663,12816144
1409,4482411,4830580,-348169,39854663,12816144
1410,4481161,4830580,-349419,39854663,12816144
1411,4480092,4830580,-350488,39854663,12816144
1412,4478497,4830580,-352083,39854663,12816144
1413,4476848,4830580,-353732,39854663,12816144
1414,4474966,4830580,-355614,39854663,12816144
1415,4479744,4830580,-350836,39854663,12816144
1416,4476118,4830580,-354462,39854663,12816144
1417,4474858,4830580,-355722,39854663,12816144
1418,4463449,4830580,-367131,39854663,12816144
1419,4449911,4830580,-380669,39854663,12816144
1420,4447516,4830580,-383064,39854663,12816144
1421,4448010,4830580,-382570,39854663,12816144
1422,4447289,4830580,-383291,39854663,12816144
1423,4446562,4830580,-384018,39854663,12816144
1424,4445738,4830580,-384842,39854663,12816144
1425,4442372,4830580,-388208,39854663,12816144
1426,4405571,4830580,-425009,39854663,12816144
1427,4391912,4830580,-438668,39854663,12816144
1428,4390172,4830580,-440408,39854663,12816144
1429,4388647,4830580,-441933,39854663,12816144
1430,4387820,4830580,-442760,39854663,12816144
1431,4387169,4830580,-443411,39854663,12816144
1432,4388880,4830580,-441700,39854663,12816144
1433,4386413,4830580,-444167,39854663,12816144
1434,4382297,4830580,-448283,39854663,12816144
1435,4380510,4830580,-450070,39854663,12816144
1436,4378738,4830580,-451842,39854663,12816144
1437,4375802,4830580,-454778,39854663,12816144
1438,4356296,4830580,-474284,39854663,12816144
1439,4353357,4830580,-477223,39854663,12816144
1440,4352569,4830580,-478011,39854663,12816144
1441,4351646,4830580,-478934,39854663,12816144
1442,4350718,4830580,-479862,39854663,12816144
1443,4350911,4830580,-479669,39854663,12816144
1444,4349953,4830580,-480627,39854663,12816144
1445,4349318,4830580,-481262,39854663,12816144
1446,4348567,4830580,-482013,39854663,12816144
1447,4347167,4830580,-483413,39854663,12816144
1448,4346676,4830580,-483904,39854663,12816144
1449,4345451,4830580,-485129,39854663,12816144
1450,4341738,4830580,-488842,39854663,12816144
1451,4336444,4830580,-494136,39854663,12816144
1452,4324556,4830580,-506024,39854663,12816144
1453,4324661,4830580,-505919,39854663,12816144
1454,4321682,4830580,-508898,39854663,12816144
1455,4320006,4830580,-510574,39854663,12816144
1456,4318764,4830580,-511816,39854663,12816144
1457,4317889,4830580,-512691,39854663,12816144
1458,4316397,4830580,-514183,39854663,12816144
1459,4314521,4830580,-516059,39854663,12816144
1460,4313063,4830580,-517517,39854663,12816144
1461,4310064,4830580,-520516,39854663,12816144
1462,4306914,4830580,-523666,39854663,12816144
1463,4305237,4830580,-525343,39854663,12816144
1464,4294103,4830580,-536477,39854663,12816144
1465,4281633,4830580,-548947,39854663,12816144
1466,4279181,4830580,-551399,39854663,12816144
1467,4278168,4830580,-552412,39854663,12816144
1468,4277481,4830580,-553099,39854663,12816144
1469,4276509,4830580,-554071,39854663,12816144
1470,4275168,4830580,-555412,39854663,12816144
1471,4271847,4830580,-558733,39854663,12816144
1472,4269372,4830580,-561208,39854663,12816144
1473,4267600,4830580,-562980,39854663,12816144
1474,4263805,4830580,-566775,39854663,12816144
1475,4246152,4830580,-584428,39854663,12816144
1476,4243088,4830580,-587492,39854663,12816144
1477,4239969,4830580,-590611,39854663,12816144
1478,4236569,4830580,-594011,39854663,12816144
1479,4235905,4830580,-594675,39854663,12816144
1480,4209814,4830580,-620766,39854663,12816144
1481,4206645,4830580,-623935,39854663,12816144
1482,4204989,4830580,-625591,39854663,12816144
1483,4203242,4830580,-627338,39854663,12816144
1484,4199541,4830580,-631039,39854663,12816144
1485,4201011,4830580,-629569,39854663,12816144
1486,4199556,4830580,-631024,39854663,12816144
1487,4197132,4830580,-633448,39854663,12816144
1488,4185304,4830580,-645276,39854663,12816144
1489,4173130,4830580,-657450,39854663,12816144
1490,4170289,4830580,-660291,39854663,12816144
1491,4169798,4830580,-660782,39854663,12816144
1492,4167047,4830580,-663533,39854663,12816144
1493,4165730,4830580,-664850,39854663,12816144
1494,4163546,4830580,-667034,39854663,12816144
1495,4160411,4830580,-670169,39854663,12816144
1496,4161378,4830580,-669202,39854663,12816144
1497,4159588,4830580,-670992,39854663,12816144
1498,4146786,4830580,-683794,39854663,12816144
1499,4133786,4830580,-696794,39854663,12816144
1500,4131205,4830580,-699375,39854663,12816144
1501,4129355,4830580,-701225,39854663,12816144
1502,4128556,4830580,-702024,39854663,12816144
1503,4127132,4830580,-703448,39854663,12816144
1504,4126185,4830580,-704395,39854663,12816144
1505,4125235,4830580,-705345,39854663,12816144
1506,4121629,4830580,-708951,39854663,12816144
1507,4120571,4830580,-710009,39854663,12816144
1508,4119206,4830580,-711374,39854663,12816144
1509,4117394,4830580,-713186,39854663,12816144
1510,4113206,4830580,-717374,39854663,12816144
1511,4111440,4830580,-719140,39854663,12816144
1512,4109649,4830580,-720931,39854663,12816144
1513,4105779,4830580,-724801,39854663,12816144
1514,4086252,4830580,-744328,39854663,12816144
1515,4083128,4830580,-747452,39854663,12816144
1516,4081213,4830580,-749367,39854663,12816144
1517,5594603,4830580,764023,39854663,12816144
1518,5593678,4830580,763098,39854663,12816144
1519,5593298,4830580,762718,39854663,12816144
1520,5592475,4830580,761895,39854663,12816144
1521,5590610,4830580,760030,39854663,12816144
1522,5588947,4830580,758367,39854663,12816144
1523,5575942,4830580,745362,39854663,12816144
1524,5562682,4830580,732102,39854663,12816144
1525,5559564,4830580,728984,39854663,12816144
1526,5558522,4830580,727942,39854663,12816144
1527,5558295,4830580,727715,39854663,12816144
1528,5559859,4830580,729279,39854663,12816144
1529,5557673,4830580,727093,39854663,12816144
1530,5556634,4830580,726054,39854663,12816144
1531,5553981,4830580,723401,39854663,12816144
1532,5552980,4830580,722400,39854663,12816144
1533,5551641,4830580,721061,39854663,12816144
1534,5549253,4830580,718673,39854663,12816144
1535,5547179,4830580,716599,39854663,12816144
1536,5545812,4830580,715232,39854663,12816144
1537,5543885,4830580,713305,39854663,12816144
1538,5553893,4830580,723313,39854663,12816144
1539,5739594,4830580,909014,39854663,12816144
1540,5720395,4830580,889815,39854663,12816144
1541,5717539,4830580,886959,39854663,12816144
1542,5715829,4830580,885249,39854663,12816144
1543,5713613,4830580,883033,39854663,12816144
1544,5700058,4830580,869478,39854663,12816144
1545,5678251,4830580,847671,39854663,12816144
1546,5674596,4830580,844016,39854663,12816144
1547,5672563,4830580,841983,39854663,12816144
1548,5671294,4830580,840714,39854663,12816144
1549,5672845,4830580,842265,39854663,12816144
1550,5670081,4830580,839501,39854663,12816144
1551,5668338,4830580,837758,39854663,12816144
1552,5666499,4830580,835919,39854663,12816144
1553,5664762,4830580,834182,39854663,12816144
1554,5661691,4830580,831111,39854663,12816144
1555,5641914,4830580,811334,39854663,12816144
1556,5643077,4830580,812497,39854663,12816144
1557,5641539,4830580,810959,39854663,12816144
1558,5638031,4830580,807451,39854663,12816144
1559,5636878,4830580,806298,39854663,12816144
1560,5637429,4830580,806849,39854663,12816144
1561,5614294,4830580,783714,39854663,12816144
1562,5610871,4830580,780291,39854663,12816144
1563,5618587,4830580,788007,39854663,12816144
1564,5616330,4830580,785750,39854663,12816144
1565,5615250,4830580,784670,39854663,12816144
1566,5612981,4830580,782401,39854663,12816144
1567,5609078,4830580,778498,39854663,12816144
1568,5619712,4830580,789132,39854663,12816144
1569,5618965,4830580,788385,39854663,12816144
1570,5620004,4830580,789424,39854663,12816144
1571,5613376,4830580,782796,39854663,12816144
1572,5610564,4830580,779984,39854663,12816144
1573,5612484,4830580,781904,39854663,12816144
1574,5612064,4830580,781484,39854663,12816144
1575,5614314,4830580,783734,39854663,12816144
1576,5611738,4830580,781158,39854663,12816144
1577,5600097,4830580,769517,39854663,12816144
1578,5596790,4830580,766210,39854663,12816144
1579,5595510,4830580,764930,39854663,12816144
1580,5593796,4830580,763216,39854663,12816144
1581,5594786,4830580,764206,39854663,12816144
1582,5594012,4830580,763432,39854663,12816144
1583,5592807,4830580,762227,39854663,12816144
1584,5591388,4830580,760808,39854663,12816144
1585,5590306,4830580,759726,39854663,12816144
1586,5589007,4830580,758427,39854663,12816144
1587,5587144,4830580,756564,39854663,12816144
1588,5586052,4830580,755472,39854663,12816144
1589,5572217,4830580,741637,39854663,12816144
1590,5560093,4830580,729513,39854663,12816144
1591,5558166,4830580,727586,39854663,12816144
1592,5559140,4830580,728560,39854663,12816144
1593,5557304,4830580,726724,39854663,12816144
1594,5556376,4830580,725796,39854663,12816144
1595,5553811,4830580,723231,39854663,12816144
1596,5552197,4830580,721617,39854663,12816144
1597,5549571,4830580,718991,39854663,12816144
1598,5532107,4830580,701527,39854663,12816144
1599,5529793,4830580,699213,39854663,12816144
1600,5528872,4830580,698292,39854663,12816144
1601,5528052,4830580,697472,39854663,12816144
1602,5526322,4830580,695742,39854663,12816144
1603,5527967,4830580,697387,39854663,12816144
1604,5527763,4830580,697183,39854663,12816144
1605,5527311,4830580,696731,39854663,12816144
1606,5536031,4830580,705451,39854663,12816144
1607,5535727,4830580,705147,39854663,12816144
1608,5534255,4830580,703675,39854663,12816144
1609,5533567,4830580,702987,39854663,12816144
1610,5532773,4830580,702193,39854663,12816144
1611,5530537,4830580,699957,39854663,12816144
1612,5530028,4830580,699448,39854663,12816144
1613,5532996,4830580,702416,39854663,12816144
1614,5542999,4830580,712419,39854663,12816144
1615,5541932,4830580,711352,39854663,12816144
1616,5544906,4830580,714326,39854663,12816144
1617,5543932,4830580,713352,39854663,12816144
1618,5541290,4830580,710710,39854663,12816144
1619,5540097,4830580,709517,39854663,12816144
1620,5544000,4830580,713420,39854663,12816144
1621,5543056,4830580,712476,39854663,12816144
1622,5542032,4830580,711452,39854663,12816144
1623,5541558,4830580,710978,39854663,12816144
1624,5543194,4830580,712614,39854663,12816144
1625,5542648,4830580,712068,39854663,12816144
1626,5542856,4830580,712276,39854663,12816144
1627,5542359,4830580,711779,39854663,12816144
1628,5542693,4830580,712113,39854663,12816144
1629,5543140,4830580,712560,39854663,12816144
1630,5546792,4830580,716212,39854663,12816144
1631,5547161,4830580,716581,39854663,12816144
1632,5546724,4830580,716144,39854663,12816144
1633,5546984,4830580,716404,39854663,12816144
1634,5547575,4830580,716995,39854663,12816144
1635,5549855,4830580,719275,39854663,12816144
1636,5549522,4830580,718942,39854663,12816144
1637,5549969,4830580,719389,39854663,12816144
1638,5550553,4830580,719973,39854663,12816144
1639,5554606,4830580,724026,39854663,12816144
1640,5554093,4830580,723513,39854663,12816144
1641,5554111,4830580,723531,39854663,12816144
1642,5554476,4830580,723896,39854663,12816144
1643,5554661,4830580,724081,39854663,12816144
1644,5554173,4830580,723593,39854663,12816144
1645,5556555,4830580,725975,39854663,12816144
1646,5556630,4830580,726050,39854663,12816144
1647,5557155,4830580,726575,39854663,12816144
1648,5557620,4830580,727040,39854663,12816144
1649,5556984,4830580,726404,39854663,12816144
1650,5557301,4830580,726721,39854663,12816144
1651,5556988,4830580,726408,39854663,12816144
1652,5557361,4830580,726781,39854663,12816144
1653,5557722,4830580,727142,39854663,12816144
1654,5557889,4830580,727309,39854663,12816144
1655,5557472,4830580,726892,39854663,12816144
1656,5559928,4830580,729348,39854663,12816144
1657,5559610,4830580,729030,39854663,12816144
1658,5542280,4830580,711700,39854663,12816144
1659,5489743,4830580,659163,39854663,12816144
1660,5487546,4830580,656966,39854663,12816144
1661,5486209,4830580,655629,39854663,12816144
1662,5485565,4830580,654985,39854663,12816144
1663,5485022,4830580,654442,39854663,12816144
1664,5484016,4830580,653436,39854663,12816144
1665,5482908,4830580,652328,39854663,12816144
1666,5482226,4830580,651646,39854663,12816144
1667,5483943,4830580,653363,39854663,12816144
1668,5483292,4830580,652712,39854663,12816144
1669,5482200,4830580,651620,39854663,12816144
1670,5481402,4830580,650822,39854663,12816144
1671,5480811,4830580,650231,39854663,12816144
1672,5480212,4830580,649632,39854663,12816144
1673,5479409,4830580,648829,39854663,12816144
1674,5478886,4830580,648306,39854663,12816144
1675,5478285,4830580,647705,39854663,12816144
1676,5477404,4830580,646824,39854663,12816144
1677,5463832,4830580,633252,39854663,12816144
1678,5461224,4830580,630644,39854663,12816144
1679,5460710,4830580,630130,39854663,12816144
1680,5373852,4830580,543272,39854663,12816144
1681,5310469,4830580,479889,39854663,12816144
1682,5278087,4830580,447507,39854663,12816144
1683,5276032,4830580,445452,39854663,12816144
1684,5275591,4830580,445011,39854663,12816144
1685,5275019,4830580,444439,39854663,12816144
1686,5274530,4830580,443950,39854663,12816144
1687,5274053,4830580,443473,39854663,12816144
1688,5275910,4830580,445330,39854663,12816144
1689,5274807,4830580,444227,39854663,12816144
1690,5273922,4830580,443342,39854663,12816144
1691,5273076,4830580,442496,39854663,12816144
1692,5272457,4830580,441877,39854663,12816144
1693,5272018,4830580,441438,39854663,12816144
1694,5271085,4830580,440505,39854663,12816144
1695,5266998,4830580,436418,39854663,12816144
1696,5255066,4830580,424486,39854663,12816144
1697,5252925,4830580,422345,39854663,12816144
1698,5251839,4830580,421259,39854663,12816144
1699,5253511,4830580,422931,39854663,12816144
1700,5252702,4830580,422122,39854663,12816144
1701,5252459,4830580,421879,39854663,12816144
1702,5252020,4830580,421440,39854663,12816144
1703,5251487,4830580,420907,39854663,12816144
1704,5249424,4830580,418844,39854663,12816144
1705,5244386,4830580,413806,39854663,12816144
1706,5244032,4830580,413452,39854663,12816144
1707,5241523,4830580,410943,39854663,12816144
1708,5241127,4830580,410547,39854663,12816144
1709,5241259,4830580,410679,39854663,12816144
1710,5241062,4830580,410482,39854663,12816144
1711,5239113,4830580,408533,39854663,12816144
1712,5238308,4830580,407728,39854663,12816144
1713,5236673,4830580,406093,39854663,12816144
1714,5235831,4830580,405251,39854663,12816144
1715,5234423,4830580,403843,39854663,12816144
1716,5233767,4830580,403187,39854663,12816144
1717,5232561,4830580,401981,39854663,12816144
1718,5212558,4830580,381978,39854663,12816144
1719,5209999,4830580,379419,39854663,12816144
1720,5211369,4830580,380789,39854663,12816144
1721,5210407,4830580,379827,39854663,12816144
1722,5210348,4830580,379768,39854663,12816144
1723,5208899,4830580,378319,39854663,12816144
1724,5209275,4830580,378695,39854663,12816144
1725,5209715,4830580,379135,39854663,12816144
1726,5210347,4830580,379767,39854663,12816144
1727,5209652,4830580,379072,39854663,12816144
1728,5209268,4830580,378688,39854663,12816144
1729,5209476,4830580,378896,39854663,12816144
1730,5209166,4830580,378586,39854663,12816144
1731,5211657,4830580,381077,39854663,12816144
1732,5211027,4830580,380447,39854663,12816144
1733,5211525,4830580,380945,39854663,12816144
1734,5212188,4830580,381608,39854663,12816144
1735,5212865,4830580,382285,39854663,12816144
1736,5213135,4830580,382555,39854663,12816144
1737,5213795,4830580,383215,39854663,12816144
1738,5214411,4830580,383831,39854663,12816144
1739,5214663,4830580,384083,39854663,12816144
1740,5215022,4830580,384442,39854663,12816144
1741,5217587,4830580,387007,39854663,12816144
1742,5217812,4830580,387232,39854663,12816144
1743,5218475,4830580,387895,39854663,12816144
1744,5219148,4830580,388568,39854663,12816144
1745,5219456,4830580,388876,39854663,12816144
1746,5219807,4830580,389227,39854663,12816144
1747,5218115,4830580,387535,39854663,12816144
1748,5218521,4830580,387941,39854663,12816144
1749,5218894,4830580,388314,39854663,12816144
1750,5219153,4830580,388573,39854663,12816144
1751,5218173,4830580,387593,39854663,12816144
1752,5220790,4830580,390210,39854663,12816144
1753,5203216,4830580,372636,39854663,12816144
1754,5199869,4830580,369289,39854663,12816144
1755,5198480,4830580,367900,39854663,12816144
1756,5197497,4830580,366917,39854663,12816144
1757,5196619,4830580,366039,39854663,12816144
1758,5195874,4830580,365294,39854663,12816144
1759,5193344,4830580,362764,39854663,12816144
1760,5191844,4830580,361264,39854663,12816144
1761,5191285,4830580,360705,39854663,12816144
1762,5190686,4830580,360106,39854663,12816144
1763,5192333,4830580,361753,39854663,12816144
1764,5190636,4830580,360056,39854663,12816144
1765,5189696,4830580,359116,39854663,12816144
1766,5188078,4830580,357498,39854663,12816144
1767,5186747,4830580,356167,39854663,12816144
1768,5185572,4830580,354992,39854663,12816144
1769,5184757,4830580,354177,39854663,12816144
1770,5183390,4830580,352810,39854663,12816144
1771,5181566,4830580,350986,39854663,12816144
1772,5180410,4830580,349830,39854663,12816144
1773,5188174,4830580,357594,39854663,12816144
1774,5186389,4830580,355809,39854663,12816144
1775,5185006,4830580,354426,39854663,12816144
1776,5183422,4830580,352842,39854663,12816144
1777,5180143,4830580,349563,39854663,12816144
1778,5178986,4830580,348406,39854663,12816144
1779,5177747,4830580,347167,39854663,12816144
1780,5162119,4830580,331539,39854663,12816144
1781,5158700,4830580,328120,39854663,12816144
1782,5157083,4830580,326503,39854663,12816144
1783,5156456,4830580,325876,39854663,12816144
1784,5156180,4830580,325600,39854663,12816144
1785,5155017,4830580,324437,39854663,12816144
1786,5153975,4830580,323395,39854663,12816144
1787,5153097,4830580,322517,39854663,12816144
1788,5150402,4830580,319822,39854663,12816144
1789,5149241,4830580,318661,39854663,12816144
1790,5147765,4830580,317185,39854663,12816144
1791,5146417,4830580,315837,39854663,12816144
1792,5145239,4830580,314659,39854663,12816144
1793,5143315,4830580,312735,39854663,12816144
1794,5142405,4830580,311825,39854663,12816144
1795,5144052,4830580,313472,39854663,12816144
1796,5143723,4830580,313143,39854663,12816144
1797,5142805,4830580,312225,39854663,12816144
1798,5142346,4830580,311766,39854663,12816144
1799,5138431,4830580,307851,39854663,12816144
1800,5135328,4830580,304748,39854663,12816144
1801,5134953,4830580,304373,39854663,12816144
1802,5134384,4830580,303804,39854663,12816144
1803,5133585,4830580,303005,39854663,12816144
1804,5131418,4830580,300838,39854663,12816144
1805,5121859,4830580,291279,39854663,12816144
1806,5116855,4830580,286275,39854663,12816144
1807,5116213,4830580,285633,39854663,12816144
1808,5115223,4830580,284643,39854663,12816144
1809,5114545,4830580,283965,39854663,12816144
1810,5113111,4830580,282531,39854663,12816144
1811,5112446,4830580,281866,39854663,12816144
1812,5111071,4830580,280491,39854663,12816144
1813,5110243,4830580,279663,39854663,12816144
1814,5109355,4830580,278775,39854663,12816144
1815,5108195,4830580,277615,39854663,12816144
1816,5108616,4830580,278036,39854663,12816144
1817,5107959,4830580,277379,39854663,12816144
1818,5107396,4830580,276816,39854663,12816144
1819,5107069,4830580,276489,39854663,12816144
1820,5106414,4830580,275834,39854663,12816144
1821,5105973,4830580,275393,39854663,12816144
1822,5104001,4830580,273421,39854663,12816144
1823,5103262,4830580,272682,39854663,12816144
1824,5101835,4830580,271255,39854663,12816144
1825,5101012,4830580,270432,39854663,12816144
1826,5099534,4830580,268954,39854663,12816144
1827,5100651,4830580,270071,39854663,12816144
1828,5099751,4830580,269171,39854663,12816144
1829,5099187,4830580,268607,39854663,12816144
1830,5098007,4830580,267427,39854663,12816144
1831,5082098,4830580,251518,39854663,12816144
1832,5067800,4830580,237220,39854663,12816144
1833,5066129,4830580,235549,39854663,12816144
1834,5065466,4830580,234886,39854663,12816144
1835,5065140,4830580,234560,39854663,12816144
1836,5064318,4830580,233738,39854663,12816144
1837,5065559,4830580,234979,39854663,12816144
1838,5065183,4830580,234603,39854663,12816144
1839,5064231,4830580,233651,39854663,12816144
1840,5062442,4830580,231862,39854663,12816144
1841,5061413,4830580,230833,39854663,12816144
1842,5057800,4830580,227220,39854663,12816144
1843,5045029,4830580,214449,39854663,12816144
1844,5042451,4830580,211871,39854663,12816144
1845,5039493,4830580,208913,39854663,12816144
1846,5036901,4830580,206321,39854663,12816144
1847,5017329,4830580,186749,39854663,12816144
1848,5016225,4830580,185645,39854663,12816144
1849,5015184,4830580,184604,39854663,12816144
1850,5013978,4830580,183398,39854663,12816144
1851,5011567,4830580,180987,39854663,12816144
1852,5010951,4830580,180371,39854663,12816144
1853,5009541,4830580,178961,39854663,12816144
1854,5005672,4830580,175092,39854663,12816144
1855,5004851,4830580,174271,39854663,12816144
1856,5000804,4830580,170224,39854663,12816144
1857,4981050,4830580,150470,39854663,12816144
1858,4977910,4830580,147330,39854663,12816144
1859,4978773,4830580,148193,39854663,12816144
1860,4977662,4830580,147082,39854663,12816144
1861,4976261,4830580,145681,39854663,12816144
1862,4956222,4830580,125642,39854663,12816144
1863,4934816,4830580,104236,39854663,12816144
1864,4912507,4830580,81927,39854663,12816144
1865,4910191,4830580,79611,39854663,12816144
1866,4908580,4830580,78000,39854663,12816144
1867,4908193,4830580,77613,39854663,12816144
1868,4907673,4830580,77093,39854663,12816144
1869,4909128,4830580,78548,39854663,12816144
1870,4908323,4830580,77743,39854663,12816144
1871,4907066,4830580,76486,39854663,12816144
1872,4905975,4830580,75395,39854663,12816144
1873,4904622,4830580,74042,39854663,12816144
1874,4903903,4830580,73323,39854663,12816144
1875,4902624,4830580,72044,39854663,12816144
1876,4901982,4830580,71402,39854663,12816144
1877,4899671,4830580,69091,39854663,12816144
1878,4899103,4830580,68523,39854663,12816144
1879,4896852,4830580,66272,39854663,12816144
1880,4898151,4830580,67571,39854663,12816144
1881,4897146,4830580,66566,39854663,12816144
1882,4896263,4830580,65683,39854663,12816144
1883,4895527,4830580,64947,39854663,12816144
1884,4894706,4830580,64126,39854663,12816144
1885,4893763,4830580,63183,39854663,12816144
1886,4890867,4830580,60287,39854663,12816144
1887,4889687,4830580,59107,39854663,12816144
1888,4888668,4830580,58088,39854663,12816144
1889,4887802,4830580,57222,39854663,12816144
1890,4887370,4830580,56790,39854663,12816144
1891,4875385,4830580,44805,39854663,12816144
1892,4872633,4830580,42053,39854663,12816144
1893,4871442,4830580,40862,39854663,12816144
1894,4870570,4830580,39990,39854663,12816144
1895,4868636,4830580,38056,39854663,12816144
1896,4867508,4830580,36928,39854663,12816144
1897,4866839,4830580,36259,39854663,12816144
1898,4865918,4830580,35338,39854663,12816144
1899,4865179,4830580,34599,39854663,12816144
1900,4861384,4830580,30804,39854663,12816144
1901,4861994,4830580,31414,39854663,12816144
1902,4861356,4830580,30776,39854663,12816144
1903,4857608,4830580,27028,39854663,12816144
1904,4854005,4830580,23425,39854663,12816144
1905,4852473,4830580,21893,39854663,12816144
1906,4849258,4830580,18678,39854663,12816144
1907,4847680,4830580,17100,39854663,12816144
1908,4846197,4830580,15617,39854663,12816144
1909,4834785,4830580,4205,39854663,12816144
1910,4821486,4830580,-9094,39854663,12816144
1911,4819332,4830580,-11248,39854663,12816144
1912,4820641,4830580,-9939,39854663,12816144
1913,4819723,4830580,-10857,39854663,12816144
1914,4818780,4830580,-11800,39854663,12816144
1915,4818121,4830580,-12459,39854663,12816144
1916,4817343,4830580,-13237,39854663,12816144
1917,4816551,4830580,-14029,39854663,12816144
1918,4815857,4830580,-14723,39854663,12816144
1919,4815191,4830580,-15389,39854663,12816144
1920,4813844,4830580,-16736,39854663,12816144
1921,4812808,4830580,-17772,39854663,12816144
