sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
61,1782212028402170808,1782212071456033001,1782212071456053511,1782212028402305796,43053862193,-43053747715,-43053804954,57239,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
62,1782212028402337595,1782212071456272541,1782212071456288261,1782212028402546051,43053934946,-43053742210,-43053838578,96368,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
63,1782212028402581260,1782212071456444861,1782212071456467321,1782212028402721307,43053863601,-43053746014,-43053804808,58793,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
64,1782212028402753787,1782212071456695601,1782212071456712561,1782212028402966463,43053941814,-43053746098,-43053843956,97858,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
65,1782212028402998852,1782212071456875341,1782212071456897581,1782212028403150840,43053876489,-43053746741,-43053811615,64874,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
66,1782212028403181119,1782212071457116931,1782212071457134571,1782212028403388075,43053935812,-43053746496,-43053841154,94658,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
67,1782212028403418835,1782212071457279871,1782212071457302451,1782212028403554902,43053861036,-43053747549,-43053804293,56743,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
68,1782212028403590801,1782212071457533001,1782212071457644672,1782212028403899535,43053942200,-43053745137,-43053843669,98531,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
69,1782212028403930804,1782212071457794722,1782212071457819142,1782212028404072502,43053863918,-43053746640,-43053805279,58639,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
70,1782212028404104481,1782212071458043262,1782212071458060632,1782212028404313387,43053938781,-43053747245,-43053843013,95768,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
71,1782212028404344726,1782212071458207382,1782212071458230372,1782212028404483323,43053862656,-43053747049,-43053804853,57803,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
72,1782212028404516953,1782212071458459772,1782212071458476292,1782212028404731628,43053942819,-43053744664,-43053843742,99077,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
73,1782212028404764458,1782212071458629002,1782212071458651012,1782212028404907565,43053864544,-43053743447,-43053803996,60548,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
74,1782212028404938644,1782212071458872162,1782212071458889092,1782212028405142290,43053933518,-43053746802,-43053840160,93358,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
75,1782212028405174070,1782212071459035022,1782212071459056722,1782212028405308847,43053860952,-43053747875,-43053804414,56538,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
76,1782212028405340316,1782212071459282412,1782212071459299032,1782212028405551802,43053942096,-43053747230,-43053844663,97433,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
77,1782212028405585061,1782212071459449012,1782212071459475522,1782212028405730399,43053863951,-43053745123,-43053804537,59414,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
78,1782212028405763348,1782212071459699612,1782212071459716732,1782212028405973734,43053936264,-43053742998,-43053839631,96633,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
79,1782212028406004883,1782212071459865422,1782212071459887402,1782212028406139920,43053860539,-43053747482,-43053804011,56528,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
80,1782212028406170851,1782212071460116762,1782212071460133692,1782212028406386796,43053945911,-43053746896,-43053846404,99507,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
81,1782212028406418866,1782212071460359702,1782212071460380652,1782212028406636072,43053940836,-43053744580,-43053842708,98128,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
82,1782212028406670071,1782212071460596423,1782212071460613503,1782212028406866187,43053926352,-43053747316,-43053836834,89518,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
83,1782212028406899046,1782212071460821623,1782212071460838773,1782212028407090833,43053922577,-43053747940,-43053835259,87318,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
