count_idx,delay_ns,loop_gap_ns
1707,29709,4129
1708,26240,3445
1709,28999,3440
1710,23820,9175
1711,47138,3240
1712,62249,33242
1713,44601,21028
1714,32861,55436
1715,30916,8554
1716,30437,6120
1717,29298,5757
1718,34573,11049
1719,34369,5186
1720,34333,5635
1721,40384,4807
1722,52058,12727
1723,31351,82232
1724,21755,8505
1725,14138,4017
1726,14148,7513
1727,14778,3571
1728,12788,8549
1729,10437,3738
1730,7645,5184
1731,12416,5451
1732,10832,13900
1733,8878,4583
1734,8572,7790
1735,6827,5109
1736,10889,5180
1737,9184,11942
1738,7735,5338
1739,10673,5195
1740,9548,11918
1741,7122,5141
1742,14336,5121
1743,11304,15318
1744,8203,3999
1745,8592,4260
1746,8675,6857
1747,9741,7497
1748,9809,6939
1749,9851,6848
1750,10068,7014
1751,12055,9854
1752,12204,5964
1753,50348,7580
1754,27027,112994
1755,20269,7858
1756,17217,3905
1757,14551,3474
1758,12177,3294
1759,12616,7435
1760,15331,3460
1761,12395,8782
1762,10838,3346
1763,37186,4916
1764,14329,81858
1765,12154,11457
1766,16557,9194
1767,13775,18186
1768,10131,4468
1769,9989,3437
1770,8132,5819
1771,37497,5170
1772,14611,43380
1773,9574,8001
1774,6745,5481
1775,17659,5382
1776,14291,18759
1777,12086,6655
1778,10179,5662
1779,7804,4407
1780,29078,5130
1781,76295,34592
1782,65532,87014
1783,61846,8060
1784,65006,9866
1785,62900,3392
1786,59079,3738
1787,56291,3236
1788,52996,3097
1789,85617,3166
1790,91980,41727
1791,43042,10917
1792,29649,67076
1793,24732,5860
1794,20860,3611
1795,17256,3351
1796,13016,3238
1797,15364,3433
1798,11304,9488
1799,12124,5320
1800,11774,15126
1801,8972,5094
1802,6323,5452
1803,35409,4899
1804,11315,40465
1805,6886,7448
1806,11136,5784
1807,9882,12456
1808,10992,5074
1809,8504,8487
1810,7215,5173
1811,10893,5153
1812,10077,11633
1813,7946,5306
1814,33035,5009
1815,12615,38572
1816,12011,12938
1817,15549,13687
1818,13988,6730
1819,12760,5765
1820,14204,4893
1821,13587,8146
1822,12845,7903
1823,14246,7503
1824,12799,9754
1825,67086,55612
1826,70514,14510
1827,71744,8537
1828,69032,5211
1829,62798,5410
1830,61186,5296
1831,57459,3636
1832,74499,3608
1833,82772,28914
1834,60494,14215
1835,51285,79439
1836,50010,9444
1837,49414,6545
1838,49223,5923
1839,49409,6025
1840,49330,5878
1841,48801,5219
1842,58157,9204
1843,100222,10917
1844,82036,132505
1845,80014,10701
1846,78569,5875
1847,77917,5359
1848,76799,4704
1849,75996,4946
1850,81881,11915
1851,118999,5279
1852,130890,45488
1853,55697,16113
1854,46924,74110
1855,45456,9976
1856,44470,5809
1857,43458,5230
1858,46380,11058
1859,41431,3323
1860,38693,3107
1861,65277,3029
1862,125231,36747
1863,16501,69147
1864,33484,13456
1865,45095,35403
1866,38282,62683
1867,32931,17031
1868,28937,6220
1869,24409,5475
1870,24241,4826
1871,43707,11471
1872,23305,53718
1873,17972,5228
1874,14924,3524
1875,16299,7578
1876,12416,3572
1877,9995,3402
1878,9121,3870
1879,7890,4880
1880,28902,5249
1881,15826,34107
1882,11893,8467
1883,40284,12795
1884,22065,52214
1885,15792,10749
1886,13573,6577
1887,18737,5609
1888,15783,12121
1889,13813,5075
1890,11343,5346
1891,14452,9280
1892,12058,5393
1893,15514,4808
1894,13628,10826
1895,14824,5075
1896,16261,8858
1897,16091,8636
1898,13834,7926
1899,34304,7501
1900,19078,61981
1901,13876,5921
1902,13665,3813
1903,12200,7021
1904,10678,5981
1905,15962,4881
1906,30830,16123
1907,72552,41128
1908,58925,89012
1909,49967,6771
1910,41320,3498
1911,33708,3504
1912,26132,3347
1913,25327,3059
1914,17105,12554
1915,20716,14111
1916,16716,6714
1917,13070,3385
1918,10302,6116
1919,15010,6502
1920,12661,19568
1921,72945,7763
1922,16515,76408
1923,11001,11706
1924,13155,12283
1925,11253,8481
1926,13171,8043
1927,16532,13318
1928,14712,17839
1929,12953,7884
1930,8903,8584
1931,57226,7338
1932,23291,201103
1933,16686,12914
1934,12088,7518
1935,40187,7714
1936,17808,47399
1937,20048,20658
1938,15172,12029
1939,14322,4805
1940,12337,6823
1941,12989,9493
1942,12338,3663
1943,10602,5756
1944,8919,4666
1945,15962,5414
1946,34734,16677
1947,32797,46576
1948,16162,44179
1949,13143,10005
1950,11817,3773
1951,10232,5628
1952,9019,4649
1953,14032,5120
1954,8621,14097
1955,30818,5143
1956,47311,36362
1957,37555,68304
1958,30658,7503
1959,25415,3682
1960,21537,3289
1961,15825,3440
1962,12294,3214
1963,18119,3933
1964,13905,13527
1965,12749,3382
1966,10413,6853
1967,7743,5374
1968,16077,5716
1969,11839,17100
1970,9231,5076
1971,14812,5167
1972,8479,15157
1973,11147,5441
1974,61128,62560
1975,60000,8331
1976,58963,5265
1977,56625,3723
1978,48853,3343
1979,42657,3355
1980,37085,3115
1981,31040,3134
1982,47194,5414
1983,99699,28064
1984,16303,67921
1985,10182,9675
1986,7479,5925
1987,7476,5284
1988,14746,6768
1989,10304,14986
1990,9745,10192
1991,8074,4598
1992,6069,5362
1993,9862,4840
1994,9848,11257
1995,7621,5379
1996,10156,5065
1997,9503,10902
1998,9138,5240
1999,6834,6976
2000,40520,4908
