count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
100,194055,1783333719233807917,1783333719233807917,1783333719234016332,1783333719234016332,1783333719234001972,1783333719234001972,3,3,0,1.000000000000,1.000000000000,1.000000000000
101,192473,1783333719233927178,1783333719233927178,1783333719234133691,1783333719234133691,1783333719234119651,1783333719234119651,1,3,2,1.000000000000,1.000000000000,1.000000000000
102,193961,1783333719234046669,1783333719234046669,1783333719234254660,1783333719234254660,1783333719234240630,1783333719234240630,1,0,1,1.000000000000,1.000000000000,1.000000000000
103,193800,1783333719234169510,1783333719234169510,1783333719234377099,1783333719234377099,1783333719234363310,1783333719234363310,1,1,0,1.000000000000,1.000000000000,1.000000000000
104,191218,1783333719234288891,1783333719234288891,1783333719234494029,1783333719234494029,1783333719234480109,1783333719234480109,0,1,1,1.000000000000,1.000000000000,1.000000000000
105,191276,1783333719234411042,1783333719234411042,1783333719234616518,1783333719234616518,1783333719234602318,1783333719234602318,0,3,3,1.000000000000,1.000000000000,1.000000000000
106,193115,1783333719234533292,1783333719234533292,1783333719234740457,1783333719234740457,1783333719234726407,1783333719234726407,1,0,1,1.000000000000,1.000000000000,1.000000000000
107,192283,1783333719234652613,1783333719234652613,1783333719234859336,1783333719234859336,1783333719234844896,1783333719234844896,3,3,0,1.000000000000,1.000000000000,1.000000000000
108,192672,1783333719234773224,1783333719234773224,1783333719234981426,1783333719234981426,1783333719234965896,1783333719234965896,2,1,3,1.000000000000,1.000000000000,1.000000000000
109,199161,1783333719234888904,1783333719234888904,1783333719235102275,1783333719235102275,1783333719235088065,1783333719235088065,1,3,2,1.000000000000,1.000000000000,1.000000000000
110,191789,1783333719235005965,1783333719235005965,1783333719235212774,1783333719235212774,1783333719235197754,1783333719235197754,0,3,3,1.000000000000,1.000000000000,1.000000000000
111,192376,1783333719235126327,1783333719235126327,1783333719235334193,1783333719235334193,1783333719235318703,1783333719235318703,1,0,1,1.000000000000,1.000000000000,1.000000000000
112,196716,1783333719235244887,1783333719235244887,1783333719235456362,1783333719235456362,1783333719235441603,1783333719235441603,3,0,3,1.000000000000,1.000000000000,1.000000000000
113,191164,1783333719235364318,1783333719235364318,1783333719235569902,1783333719235569902,1783333719235555482,1783333719235555482,0,2,2,1.000000000000,1.000000000000,1.000000000000
114,191132,1783333719235481729,1783333719235481729,1783333719235687481,1783333719235687481,1783333719235672861,1783333719235672861,0,3,3,1.000000000000,1.000000000000,1.000000000000
115,191241,1783333719235599189,1783333719235599189,1783333719235805000,1783333719235805000,1783333719235790430,1783333719235790430,0,3,3,1.000000000000,1.000000000000,1.000000000000
116,196320,1783333719235717150,1783333719235717150,1783333719235930109,1783333719235930109,1783333719235913470,1783333719235913470,1,2,3,1.000000000000,1.000000000000,1.000000000000
117,193639,1783333719235843541,1783333719235843541,1783333719236052260,1783333719236052260,1783333719236037180,1783333719236037180,3,0,3,1.000000000000,1.000000000000,1.000000000000
118,193707,1783333719235964512,1783333719235964512,1783333719236172489,1783333719236172489,1783333719236158219,1783333719236158219,3,0,3,1.000000000000,1.000000000000,1.000000000000
119,192505,1783333719236083493,1783333719236083493,1783333719236290088,1783333719236290088,1783333719236275998,1783333719236275998,3,0,3,1.000000000000,1.000000000000,1.000000000000
120,193483,1783333719236206234,1783333719236206234,1783333719236413637,1783333719236413637,1783333719236399717,1783333719236399717,3,1,2,1.000000000000,1.000000000000,1.000000000000
121,191873,1783333719236326084,1783333719236326084,1783333719236532037,1783333719236532037,1783333719236517957,1783333719236517957,0,2,2,1.000000000000,1.000000000000,1.000000000000
122,193401,1783333719236443425,1783333719236443425,1783333719236651236,1783333719236651236,1783333719236636826,1783333719236636826,2,1,3,1.000000000000,1.000000000000,1.000000000000
123,204409,1783333719236560966,1783333719236560966,1783333719236779415,1783333719236779415,1783333719236765375,1783333719236765375,3,1,2,1.000000000000,1.000000000000,1.000000000000
124,191028,1783333719236678516,1783333719236678516,1783333719236889494,1783333719236889494,1783333719236869544,1783333719236869544,0,1,1,1.000000000000,1.000000000000,1.000000000000
125,192937,1783333719236795917,1783333719236795917,1783333719237003754,1783333719237003754,1783333719236988854,1783333719236988854,2,0,2,1.000000000000,1.000000000000,1.000000000000
126,193064,1783333719236915319,1783333719236915319,1783333719237122483,1783333719237122483,1783333719237108383,1783333719237108383,0,2,2,1.000000000000,1.000000000000,1.000000000000
127,192753,1783333719237035729,1783333719237035729,1783333719237242602,1783333719237242602,1783333719237228482,1783333719237228482,2,1,3,1.000000000000,1.000000000000,1.000000000000
128,194441,1783333719237155100,1783333719237155100,1783333719237363711,1783333719237363711,1783333719237349541,1783333719237349541,2,1,3,1.000000000000,1.000000000000,1.000000000000
