count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
99,205109,1783332971857508240,1783332971857508240,1783332971857722679,1783332971857722679,1783332971857713349,1783332971857713349,3,0,3,1.000000000000,1.000000000000,1.000000000000
100,204926,1783332971857622331,1783332971857622331,1783332971857836747,1783332971857836747,1783332971857827257,1783332971857827257,1,1,0,1.000000000000,1.000000000000,1.000000000000
101,211734,1783332971857737012,1783332971857737012,1783332971857958106,1783332971857958106,1783332971857948746,1783332971857948746,1,0,1,1.000000000000,1.000000000000,1.000000000000
102,205402,1783332971857851393,1783332971857851393,1783332971858066055,1783332971858066055,1783332971858056795,1783332971858056795,0,2,2,1.000000000000,1.000000000000,1.000000000000
103,207899,1783332971857966224,1783332971857966224,1783332971858183553,1783332971858183553,1783332971858174123,1783332971858174123,1,0,1,1.000000000000,1.000000000000,1.000000000000
104,204998,1783332971858096684,1783332971858096684,1783332971858312232,1783332971858312232,1783332971858301682,1783332971858301682,3,0,3,1.000000000000,1.000000000000,1.000000000000
105,203925,1783332971858211575,1783332971858211575,1783332971858425030,1783332971858425030,1783332971858415500,1783332971858415500,2,0,2,1.000000000000,1.000000000000,1.000000000000
106,205103,1783332971858326226,1783332971858326226,1783332971858540809,1783332971858540809,1783332971858531329,1783332971858531329,0,3,3,1.000000000000,1.000000000000,1.000000000000
107,206682,1783332971858447526,1783332971858447526,1783332971858663577,1783332971858663577,1783332971858654208,1783332971858654208,3,1,2,1.000000000000,1.000000000000,1.000000000000
108,203849,1783332971858564367,1783332971858564367,1783332971858777506,1783332971858777506,1783332971858768216,1783332971858768216,3,2,1,1.000000000000,1.000000000000,1.000000000000
109,206066,1783332971858678969,1783332971858678969,1783332971858894565,1783332971858894565,1783332971858885035,1783332971858885035,2,1,3,1.000000000000,1.000000000000,1.000000000000
110,204294,1783332971858795289,1783332971858795289,1783332971859009553,1783332971859009553,1783332971858999583,1783332971858999583,2,2,0,1.000000000000,1.000000000000,1.000000000000
111,206132,1783332971858912140,1783332971858912140,1783332971859128102,1783332971859128102,1783332971859118272,1783332971859118272,3,0,3,1.000000000000,1.000000000000,1.000000000000
