sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
65,1780650930312441600,1780650930312452854,1780650930312452973,1780650930312469174,11254,16201,2473,13727,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
66,1780650930312479485,1780650930312491170,1780650930312491290,1780650930312507168,11685,15878,2096,13781,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
67,1780650930312517491,1780650930312528907,1780650930312529033,1780650930312544910,11416,15877,2230,13646,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
68,1780650930312555211,1780650930312566570,1780650930312566698,1780650930312582805,11359,16107,2374,13733,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
69,1780650930312593008,1780650930312604492,1780650930312604642,1780650930312620700,11484,16058,2287,13771,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
70,1780650930312630891,1780650930312642255,1780650930312642390,1780650930312658224,11364,15834,2235,13599,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
71,1780650930312668768,1780650930312680115,1780650930312680256,1780650930312696082,11347,15826,2239,13586,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
72,1780650930312706338,1780650930312717601,1780650930312717724,1780650930312733713,11263,15989,2363,13626,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
73,1780650930312743838,1780650930312755264,1780650930312755408,1780650930312771255,11426,15847,2210,13636,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
74,1780650930312781710,1780650930312792969,1780650930312793108,1780650930312809027,11259,15919,2330,13589,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
75,1780650930312819279,1780650930312830631,1780650930312830771,1780650930312846495,11352,15724,2186,13538,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
76,1780650930312856931,1780650930312868153,1780650930312868297,1780650930312884216,11222,15919,2348,13570,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
77,1780650930312894457,1780650930312905815,1780650930312905969,1780650930312921919,11358,15950,2296,13654,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
78,1780650930312932154,1780650930312943673,1780650930312943903,1780650930312960095,11519,16192,2336,13855,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
79,1780650930312970446,1780650930312981846,1780650930312982001,1780650930312997969,11400,15968,2284,13684,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
80,1780650930313008265,1780650930313019965,1780650930313020094,1780650930313036237,11700,16143,2221,13921,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
81,1780650930313046625,1780650930313058085,1780650930313058212,1780650930313080380,11460,22168,5354,16814,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
82,1780650930313093206,1780650930313106383,1780650930313106498,1780650930313123740,13177,17242,2032,15209,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
83,1780650930313134210,1780650930313146004,1780650930313146119,1780650930313162430,11794,16311,2258,14052,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
84,1780650930313176023,1780650930313188714,1780650930313188856,1780650930313207015,12691,18159,2734,15425,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
85,1780650930313218583,1780650930313231378,1780650930313231514,1780650930313249770,12795,18256,2730,15525,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
86,1780650930313261248,1780650930313274044,1780650930313274166,1780650930313291941,12796,17775,2489,15285,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
87,1780650930313303289,1780650930313316027,1780650930313316181,1780650930313334040,12738,17859,2560,15298,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
88,1780650930313345344,1780650930313357997,1780650930313358122,1780650930313376034,12653,17912,2629,15282,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
89,1780650930313387446,1780650930313400152,1780650930313400291,1780650930313418136,12706,17845,2569,15275,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
90,1780650930313429344,1780650930313442069,1780650930313442189,1780650930313459816,12725,17627,2451,15176,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
91,1780650930313471104,1780650930313484066,1780650930313484208,1780650930313503929,12962,19721,3379,16341,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
92,1780650930313514108,1780650930313525542,1780650930313525650,1780650930313541534,11434,15884,2225,13659,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
93,1780650930313551587,1780650930313563149,1780650930313563277,1780650930313579438,11562,16161,2299,13861,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
94,1780650930313589698,1780650930313601460,1780650930313601671,1780650930313622032,11762,20361,4299,16061,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
95,1780650930313633443,1780650930313646179,1780650930313646374,1780650930313664220,12736,17846,2555,15291,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
96,1780650930313675470,1780650930313688410,1780650930313688543,1780650930313706341,12940,17798,2429,15369,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
97,1780650930313717658,1780650930313730454,1780650930313730599,1780650930313748353,12796,17754,2479,15275,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
98,1780650930313759984,1780650930313772797,1780650930313772932,1780650930313790800,12813,17868,2527,15340,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
99,1780650930313802209,1780650930313814939,1780650930313815065,1780650930313832700,12730,17635,2452,15182,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
100,1780650930313843955,1780650930313856646,1780650930313856776,1780650930313874561,12691,17785,2547,15238,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
101,1780650930313885907,1780650930313898566,1780650930313898690,1780650930313916627,12659,17937,2639,15298,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
102,1780650930313927936,1780650930313942401,1780650930313942521,1780650930313960492,14465,17971,1753,16218,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
103,1780650930313964099,1780650930313976267,1780650930313976383,1780650930313993531,12168,17148,2490,14658,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
104,1780650930314007902,1780650930314020836,1780650930314020981,1780650930314038717,12934,17736,2401,15335,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
105,1780650930314050138,1780650930314062847,1780650930314062977,1780650930314080676,12709,17699,2495,15204,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
106,1780650930314091969,1780650930314104673,1780650930314104795,1780650930314122481,12704,17686,2491,15195,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
107,1780650930314133652,1780650930314146403,1780650930314146540,1780650930314164194,12751,17654,2451,15202,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
108,1780650930314175530,1780650930314188033,1780650930314188160,1780650930314205655,12503,17495,2496,14999,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
109,1780650930314216915,1780650930314229655,1780650930314229796,1780650930314247822,12740,18026,2643,15383,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
110,1780650930314259014,1780650930314273526,1780650930314273738,1780650930314291785,14512,18047,1767,16279,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
111,1780650930314303038,1780650930314316223,1780650930314316397,1780650930314336661,13185,20264,3539,16724,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
112,1780650930314346824,1780650930314358932,1780650930314359054,1780650930314375199,12108,16145,2018,14126,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
113,1780650930314385359,1780650930314396828,1780650930314396960,1780650930314413042,11469,16082,2306,13775,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
114,1780650930314423404,1780650930314435114,1780650930314435251,1780650930314451118,11710,15867,2078,13788,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
115,1780650930314461388,1780650930314472895,1780650930314473014,1780650930314489852,11507,16838,2665,14172,1,1,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
116,1780650930314500185,1780650930314514835,1780650930314514976,1780650930314532901,14650,17925,1637,16287,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
117,1780650930314544550,1780650930314557521,1780650930314557675,1780650930314597908,12971,40233,13631,26602,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
118,1780650930314611017,1780650930314659789,1780650930314659926,1780650930314684360,48772,24434,-12169,36603,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
119,1780650930314696606,1780650930314711903,1780650930314712026,1780650930314730490,15297,18464,1583,16880,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
120,1780650930314741893,1780650930314775808,1780650930314775969,1780650930314800192,33915,24223,-4846,29069,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
121,1780650930314811537,1780650930314825877,1780650930314826022,1780650930314856823,14340,30801,8230,22570,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
122,1780650930314874022,1780650930314904302,1780650930314904436,1780650930314932348,30280,27912,-1184,29096,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
123,1780650930314947582,1780650930314966716,1780650930314966851,1780650930314994395,19134,27544,4205,23339,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
124,1780650930315010605,1780650930315023456,1780650930315023609,1780650930315046413,12851,22804,4976,17827,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
125,1780650930315060712,1780650930315073138,1780650930315073287,1780650930315094710,12426,21423,4498,16924,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
126,1780650930315109811,1780650930315122527,1780650930315122666,1780650930315144397,12716,21731,4507,17223,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
127,1780650930315157782,1780650930315170742,1780650930315170881,1780650930315188840,12960,17959,2499,15459,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
128,1780650930315200333,1780650930315213571,1780650930315213722,1780650930315231848,13238,18126,2444,15682,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
129,1780650930315243384,1780650930315256440,1780650930315256590,1780650930315283172,13056,26582,6763,19819,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
130,1780650930315295951,1780650930315320843,1780650930315321283,1780650930315341739,24892,20456,-2218,22674,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
131,1780650930315353261,1780650930315366540,1780650930315366745,1780650930315412235,13279,45490,16105,29384,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
132,1780650930315424640,1780650930315486425,1780650930315486690,1780650930315543640,61785,56950,-2418,59367,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
133,1780650930315560805,1780650930315577519,1780650930315577642,1780650930315601283,16714,23641,3463,20177,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
134,1780650930315628094,1780650930315640799,1780650930315640954,1780650930315665669,12705,24715,6005,18710,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
135,1780650930315680741,1780650930315718746,1780650930315718923,1780650930315744448,38005,25525,-6240,31765,1,0,best-path-median,2241,1786,2264,2241,3678.429329,202,13831,17139,13519,14339,31317,13831,0,ok
