sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
107,1780650930301630552,1780650930301641041,1780650930301641182,1780650930301659417,10489,18235,3873,14362,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
108,1780650930301670811,1780650930301682376,1780650930301682524,1780650930301700391,11565,17867,3151,14716,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
109,1780650930301711463,1780650930301723050,1780650930301723189,1780650930301741032,11587,17843,3128,14715,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
110,1780650930301752200,1780650930301766771,1780650930301767008,1780650930301784981,14571,17973,1701,16272,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
111,1780650930301796122,1780650930301808096,1780650930301808242,1780650930301826236,11974,17994,3010,14984,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
112,1780650930301837346,1780650930301849704,1780650930301849830,1780650930301867996,12358,18166,2904,15262,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
113,1780650930301879007,1780650930301890681,1780650930301890829,1780650930301908852,11674,18023,3174,14848,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
114,1780650930301919979,1780650930301931644,1780650930301931775,1780650930301949625,11665,17850,3092,14757,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
115,1780650930301968395,1780650930301997098,1780650930301997227,1780650930302018124,28703,20897,-3903,24800,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
116,1780650930302030617,1780650930302156769,1780650930302156931,1780650930302179030,126152,22099,-52027,74125,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
117,1780650930302201593,1780650930302212903,1780650930302213048,1780650930302230289,11310,17241,2965,14275,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
