sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
42,1780650978559071919,1780650978559081744,1780650978559081886,1780650978559096517,9825,14631,2403,12228,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
43,1780650978559106453,1780650978559116037,1780650978559116172,1780650978559130689,9584,14517,2466,12050,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
44,1780650978559140583,1780650978559150241,1780650978559150370,1780650978559164917,9658,14547,2444,12102,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
45,1780650978559174928,1780650978559184555,1780650978559184699,1780650978559199289,9627,14590,2481,12108,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
46,1780650978559209192,1780650978559219132,1780650978559219258,1780650978559234033,9940,14775,2417,12357,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
47,1780650978559243918,1780650978559253650,1780650978559253793,1780650978559268521,9732,14728,2498,12230,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
48,1780650978559278464,1780650978559288229,1780650978559288358,1780650978559303032,9765,14674,2454,12219,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
49,1780650978559312882,1780650978559322516,1780650978559322656,1780650978559337357,9634,14701,2533,12167,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
50,1780650978559347209,1780650978559357049,1780650978559357190,1780650978559371837,9840,14647,2403,12243,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
51,1780650978559381664,1780650978559391533,1780650978559391671,1780650978559406656,9869,14985,2558,12427,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
52,1780650978559416558,1780650978559426534,1780650978559426667,1780650978559441302,9976,14635,2329,12305,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
53,1780650978559451219,1780650978559461048,1780650978559461182,1780650978559475817,9829,14635,2403,12232,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
54,1780650978559485702,1780650978559495729,1780650978559495870,1780650978559510433,10027,14563,2268,12295,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
55,1780650978559520246,1780650978559529918,1780650978559530046,1780650978559544648,9672,14602,2465,12137,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
56,1780650978559554663,1780650978559564451,1780650978559564577,1780650978559579237,9788,14660,2436,12224,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
57,1780650978559589208,1780650978559598930,1780650978559599074,1780650978559613631,9722,14557,2417,12139,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
58,1780650978559623402,1780650978559633191,1780650978559633330,1780650978559648000,9789,14670,2440,12229,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
59,1780650978559657804,1780650978559667403,1780650978559667538,1780650978559682163,9599,14625,2513,12112,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
60,1780650978559691959,1780650978559701899,1780650978559702041,1780650978559740187,9940,38146,14103,24043,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
61,1780650978559750109,1780650978559770559,1780650978559770699,1780650978559793112,20450,22413,981,21431,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
62,1780650978559805714,1780650978559827104,1780650978559827261,1780650978559846220,21390,18959,-1216,20174,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
63,1780650978559861745,1780650978559880752,1780650978559880905,1780650978559897941,19007,17036,-986,18021,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
64,1780650978559908880,1780650978559920171,1780650978559920318,1780650978559936672,11291,16354,2531,13822,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
65,1780650978559947590,1780650978559958552,1780650978559958704,1780650978559975423,10962,16719,2878,13840,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
66,1780650978559986411,1780650978559998009,1780650978559998150,1780650978560018827,11598,20677,4539,16137,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
67,1780650978560029784,1780650978560040804,1780650978560040962,1780650978560085022,11020,44060,16520,27540,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
68,1780650978560096817,1780650978560107812,1780650978560107950,1780650978560125916,10995,17966,3485,14480,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
69,1780650978560137109,1780650978560148121,1780650978560148262,1780650978560165792,11012,17530,3259,14271,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
70,1780650978560176734,1780650978560187353,1780650978560187491,1780650978560204703,10619,17212,3296,13915,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
71,1780650978560215704,1780650978560226469,1780650978560226609,1780650978560243818,10765,17209,3222,13987,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
72,1780650978560254746,1780650978560265385,1780650978560265523,1780650978560282932,10639,17409,3385,14024,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
73,1780650978560294048,1780650978560304945,1780650978560305098,1780650978560322477,10897,17379,3241,14138,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
74,1780650978560333421,1780650978560344146,1780650978560344294,1780650978560361630,10725,17336,3305,14030,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
75,1780650978560372716,1780650978560383622,1780650978560383768,1780650978560401153,10906,17385,3239,14145,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
76,1780650978560412181,1780650978560425593,1780650978560425717,1780650978560441315,13412,15598,1093,14505,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
77,1780650978560451232,1780650978560461070,1780650978560461213,1780650978560476764,9838,15551,2856,12694,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
78,1780650978560486622,1780650978560496667,1780650978560496880,1780650978560512446,10045,15566,2760,12805,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
79,1780650978560522307,1780650978560532106,1780650978560532274,1780650978560548177,9799,15903,3052,12851,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
80,1780650978560558012,1780650978560567858,1780650978560567992,1780650978560583635,9846,15643,2898,12744,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
81,1780650978560593891,1780650978560603622,1780650978560603747,1780650978560619461,9731,15714,2991,12722,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
82,1780650978560629282,1780650978560639030,1780650978560639173,1780650978560654748,9748,15575,2913,12661,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
83,1780650978560664510,1780650978560674303,1780650978560674445,1780650978560689984,9793,15539,2873,12666,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
84,1780650978560699754,1780650978560709609,1780650978560709735,1780650978560725313,9855,15578,2861,12716,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
85,1780650978560735184,1780650978560744994,1780650978560745137,1780650978560760637,9810,15500,2845,12655,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
86,1780650978560770472,1780650978560780153,1780650978560780286,1780650978560795893,9681,15607,2963,12644,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
87,1780650978560805673,1780650978560815416,1780650978560815545,1780650978560831085,9743,15540,2898,12641,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
88,1780650978560840922,1780650978560850596,1780650978560850732,1780650978560866261,9674,15529,2927,12601,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
89,1780650978560876087,1780650978560885883,1780650978560886017,1780650978560901529,9796,15512,2858,12654,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
