count_idx,delay_ns,clock_offset_ns,clock_sync_rtt_ns
579,-40997296,2144857345,10994807
580,-41000232,2144857345,10994807
581,-41005173,2144857345,10994807
582,-41011606,2144857345,10994807
583,-41024281,2144857345,10994807
584,-41027083,2144857345,10994807
585,-41033189,2144857345,10994807
586,-41035925,2144857345,10994807
587,-41038547,2144857345,10994807
588,-41043462,2144857345,10994807
589,-41047835,2144857345,10994807
590,-41051267,2144857345,10994807
591,-41055144,2144857345,10994807
592,-41058406,2144857345,10994807
593,-41062707,2144857345,10994807
594,-41066271,2144857345,10994807
595,-41032705,2144857345,10994807
596,-41038847,2144857345,10994807
597,-41042820,2144857345,10994807
598,-41046424,2144857345,10994807
599,-41050171,2144857345,10994807
600,-41053502,2144857345,10994807
601,-41058099,2144857345,10994807
602,-41063091,2144857345,10994807
603,-41067143,2144857345,10994807
604,-41070573,2144857345,10994807
605,-41074258,2144857345,10994807
606,-41077780,2144857345,10994807
607,-41081418,2144857345,10994807
608,-41103087,2144857345,10994807
609,-41119237,2144857345,10994807
610,-41122154,2144857345,10994807
611,-41124943,2144857345,10994807
612,-41127128,2144857345,10994807
613,-41129358,2144857345,10994807
614,-41131762,2144857345,10994807
615,-41134196,2144857345,10994807
616,-41136747,2144857345,10994807
617,-41139178,2144857345,10994807
618,-41141469,2144857345,10994807
619,-41137841,2144857345,10994807
620,-41140289,2144857345,10994807
621,-41142806,2144857345,10994807
622,-41145114,2144857345,10994807
623,-41147739,2144857345,10994807
624,-41150777,2144857345,10994807
625,-41154184,2144857345,10994807
626,-41156649,2144857345,10994807
627,-41159093,2144857345,10994807
628,-41161547,2144857345,10994807
629,-41163968,2144857345,10994807
630,-41166641,2144857345,10994807
631,-41169212,2144857345,10994807
632,-41172225,2144857345,10994807
633,-41174746,2144857345,10994807
634,-41177689,2144857345,10994807
635,-41186643,2144857345,10994807
636,-41189535,2144857345,10994807
637,-41192625,2144857345,10994807
638,-41195722,2144857345,10994807
639,-41198655,2144857345,10994807
640,-41200272,2144857345,10994807
641,-41203129,2144857345,10994807
642,-41207355,2144857345,10994807
643,-41210735,2144857345,10994807
644,-41212907,2144857345,10994807
645,-41215908,2144857345,10994807
646,-41219999,2144857345,10994807
647,-41223202,2144857345,10994807
648,-41225889,2144857345,10994807
649,-41229130,2144857345,10994807
650,-41233301,2144857345,10994807
651,-41236251,2144857345,10994807
652,-41239067,2144857345,10994807
653,-41242425,2144857345,10994807
654,-41245019,2144857345,10994807
655,-41248843,2144857345,10994807
656,-41267423,2144857345,10994807
657,-41273501,2144857345,10994807
658,-41277126,2144857345,10994807
659,-41279738,2144857345,10994807
660,-41282040,2144857345,10994807
661,-41284387,2144857345,10994807
662,-41286527,2144857345,10994807
663,-41289322,2144857345,10994807
664,-41291123,2144857345,10994807
665,-41291336,2144857345,10994807
666,-41293102,2144857345,10994807
667,-41282339,2144857345,10994807
668,-41284505,2144857345,10994807
669,-41289931,2144857345,10994807
670,-41292541,2144857345,10994807
671,-41294803,2144857345,10994807
672,-41297384,2144857345,10994807
673,-41299528,2144857345,10994807
674,-41303511,2144857345,10994807
675,-41306232,2144857345,10994807
676,-41309072,2144857345,10994807
677,-41311919,2144857345,10994807
678,-41312668,2144857345,10994807
679,-41315430,2144857345,10994807
680,-41317464,2144857345,10994807
681,-41320163,2144857345,10994807
682,-41323506,2144857345,10994807
683,-41326108,2144857345,10994807
684,-41328595,2144857345,10994807
685,-41331429,2144857345,10994807
686,-41334208,2144857345,10994807
687,-41336884,2144857345,10994807
688,-41337572,2144857345,10994807
689,-41340276,2144857345,10994807
690,-41344063,2144857345,10994807
691,-41347110,2144857345,10994807
692,-41349187,2144857345,10994807
693,-41351664,2144857345,10994807
694,-41354905,2144857345,10994807
695,-41358041,2144857345,10994807
696,-41362424,2144857345,10994807
697,-41364682,2144857345,10994807
698,-41370427,2144857345,10994807
699,-41368161,2144857345,10994807
700,-41370481,2144857345,10994807
701,-41372795,2144857345,10994807
702,-41375148,2144857345,10994807
703,-41378362,2144857345,10994807
704,-41380166,2144857345,10994807
705,-41383587,2144857345,10994807
706,-41385828,2144857345,10994807
707,-41387825,2144857345,10994807
708,-41389587,2144857345,10994807
709,-41392203,2144857345,10994807
710,-41392516,2144857345,10994807
711,-41394693,2144857345,10994807
712,-41396524,2144857345,10994807
713,-41398737,2144857345,10994807
714,-41401717,2144857345,10994807
715,-41403929,2144857345,10994807
716,-41405999,2144857345,10994807
717,-41408261,2144857345,10994807
718,-41410329,2144857345,10994807
719,-41412674,2144857345,10994807
