count_index,s2r_ns,r2a_ns,total_ns,werner
941,239976,2396,242372,0.829317
942,218111,942,219053,0.843229
943,267033,918,267951,0.812518
944,223658,2363,226021,0.839671
945,233466,1063,234529,0.833428
946,188016,1367,189383,0.862881
947,223625,1032,224657,0.839692
948,192052,1851,193903,0.860211
949,296350,1702,298052,0.794822
950,179382,1345,180727,0.868629
951,235808,1155,236963,0.831946
952,228824,975,229799,0.836375
953,178934,876,179810,0.868929
954,206011,848,206859,0.851059
955,181985,874,182859,0.866891
956,201725,882,202607,0.853856
957,227537,1372,228909,0.837194
958,266464,936,267400,0.812867
959,211289,855,212144,0.847632
960,211686,817,212503,0.847375
961,230473,941,231414,0.835326
962,233605,733,234338,0.833340
963,227858,820,228678,0.836990
964,168747,907,169654,0.875778
965,203806,871,204677,0.852496
966,184765,1624,186389,0.865040
967,187463,1481,188944,0.863248
968,299398,1317,300715,0.793011
969,195138,1265,196403,0.858177
970,126726,870,127596,0.904780
971,114489,725,115214,0.913457
972,108520,740,109260,0.917729
973,153339,1358,154697,0.886271
974,122896,871,123767,0.907485
975,144158,1187,145345,0.892601
976,113792,846,114638,0.913955
977,117469,750,118219,0.911334
978,167403,3099,170502,0.876687
979,111238,848,112086,0.915781
980,107686,890,108576,0.918328
981,106026,774,106800,0.919521
982,104538,866,105404,0.920592
983,218179,1246,219425,0.843185
984,246647,1358,248005,0.825133
985,164734,1304,166038,0.878495
986,183309,1089,184398,0.866009
987,174236,953,175189,0.872079
988,165851,883,166734,0.877738
989,169500,847,170347,0.875269
990,185198,903,186101,0.864752
991,147428,955,148383,0.890340
992,150570,1014,151584,0.888174
993,161628,945,162573,0.880606
994,148270,831,149101,0.889759
995,117432,890,118322,0.911361
996,125760,871,126631,0.905461
997,136522,1079,137601,0.897910
998,392358,2451,394809,0.740370
999,240736,1246,241982,0.828839
1000,171662,1385,173047,0.873811
1001,168881,1373,170254,0.875688
1002,156317,1252,157569,0.884230
1003,170862,1599,172461,0.874350
1004,177317,1760,179077,0.870011
1005,182899,1700,184599,0.866282
1006,239936,1459,241395,0.829343
1007,265516,1201,266717,0.813448
1008,244140,917,245057,0.826702
1009,133662,955,134617,0.899909
1010,210611,879,211490,0.848071
1011,198723,923,199646,0.855822
1012,188596,916,189512,0.862497
1013,194674,828,195502,0.858482
1014,188940,840,189780,0.862269
1015,210346,1144,211490,0.848243
1016,190019,942,190961,0.861555
1017,207897,983,208880,0.849833
1018,146319,819,147138,0.891106
1019,224421,2401,226822,0.839183
1020,223649,986,224635,0.839677
1021,214199,824,215023,0.845750
1022,208670,922,209592,0.849330
1023,231825,1361,233186,0.834468
1024,270166,1416,271582,0.810602
1025,221366,889,222255,0.841139
1026,154586,976,155562,0.885416
1027,128412,781,129193,0.903593
1028,114146,826,114972,0.913702
1029,115738,757,116495,0.912567
1030,108615,707,109322,0.917661
1031,109312,707,110019,0.917161
1032,106880,732,107612,0.918907
1033,105449,732,106181,0.919936
1034,104381,681,105062,0.920706
1035,105103,745,105848,0.920185
1036,105140,791,105931,0.920159
1037,105475,736,106211,0.919918
1038,102487,705,103192,0.922072
1039,133402,851,134253,0.900091
1040,143601,1312,144913,0.892987
1041,348493,1854,350347,0.764601
1042,243790,1554,245344,0.826922
1043,205358,1349,206707,0.851485
1044,280135,1215,281350,0.804545
1045,239413,985,240398,0.829672
1046,236952,976,237928,0.831223
1047,214782,966,215748,0.845374
1048,234074,1384,235458,0.833043
1049,228747,1046,229793,0.836424
1050,241283,975,242258,0.828495
1051,241443,943,242386,0.828395
1052,281081,907,281988,0.803974
1053,230879,840,231719,0.835068
1054,229230,1217,230447,0.836117
1055,300798,1097,301895,0.792182
1056,231861,1369,233230,0.834445
1057,292713,1707,294420,0.796989
1058,228559,1566,230125,0.836543
1059,261307,1843,263150,0.816036
1060,247578,1811,249389,0.824551
1061,206861,1323,208184,0.850506
1062,225085,1371,226456,0.838759
1063,164067,1373,165440,0.878948
1064,212556,1588,214144,0.846812
1065,194609,1774,196383,0.858525
1066,377679,1420,379099,0.748360
1067,531873,1688,533561,0.670003
1068,337364,1776,339140,0.770919
1069,524093,1754,525847,0.673674
1070,321726,1730,323456,0.779917
1071,554987,1417,556404,0.659264
1072,416358,1461,417819,0.727555
1073,337115,1871,338986,0.771061
1074,247801,1899,249700,0.824412
1075,195133,1753,196886,0.858180
1076,339222,1611,340833,0.769859
1077,235749,1423,237172,0.831983
1078,653214,1402,654616,0.616296
1079,671750,1781,673531,0.608651
1080,673030,2058,675088,0.608128
1081,203710,1553,205263,0.852559
1082,221238,1747,222985,0.841221
1083,491729,1353,493082,0.689254
1084,293064,1416,294480,0.796780
1085,234495,1830,236325,0.832776
1086,305923,1350,307273,0.789155
1087,246436,1315,247751,0.825265
1088,256068,1391,257459,0.819271
1089,235023,1378,236401,0.832442
1090,259623,1758,261381,0.817074
1091,172365,1390,173755,0.873338
1092,199848,1366,201214,0.855084
1093,143069,1272,144341,0.893355
1094,149227,1154,150381,0.889099
1095,233492,1320,234812,0.833411
1096,190369,1397,191766,0.861323
1097,208306,1422,209728,0.849567
1098,229199,1557,230756,0.836136
1099,290095,1402,291497,0.798554
1100,222301,1389,223690,0.840539
1101,251576,1377,252953,0.822059
1102,301090,1356,302446,0.792009
1103,235311,2449,237760,0.832260
1104,324074,2107,326181,0.778557
1105,306222,1406,307628,0.788979
1106,218519,1491,220010,0.842967
1107,183251,1289,184540,0.866047
1108,127979,1168,129147,0.903897
1109,180671,1221,181892,0.867768
1110,134913,1089,136002,0.899034
1111,167401,1105,168506,0.876688
1112,148645,1014,149659,0.889500
1113,164110,1080,165190,0.878919
1114,232510,1100,233610,0.834033
1115,127980,1368,129348,0.903897
1116,179007,1342,180349,0.868880
1117,405597,1331,406928,0.733263
1118,286767,1376,288143,0.800549
1119,289578,1513,291091,0.798864
1120,184327,1929,186256,0.865331
1121,273763,1346,275109,0.808410
1122,202742,1323,204065,0.853191
1123,206585,1242,207827,0.850686
1124,190230,3156,193386,0.861415
1125,213105,1945,215050,0.846457
1126,209390,1137,210527,0.848863
1127,170944,4113,175057,0.874295
1128,169959,1094,171053,0.874960
1129,143859,1354,145213,0.892808
1130,123766,1034,124800,0.906869
1131,110040,950,110990,0.916639
1132,260762,1347,262109,0.816371
1133,156542,1568,158110,0.884076
1134,123303,1016,124319,0.907197
1135,117503,911,118414,0.911310
1136,167497,953,168450,0.876623
1137,179256,1508,180764,0.868714
1138,215965,1300,217265,0.844611
1139,159725,1354,161079,0.881903
1140,131454,1173,132627,0.901456
1141,115894,1128,117022,0.912456
1142,109470,961,110431,0.917047
1143,107597,973,108570,0.918392
1144,104870,1027,105897,0.920353
1145,108729,935,109664,0.917579
1146,102915,1013,103928,0.921763
1147,154279,1116,155395,0.885626
1148,123791,996,124787,0.906852
1149,101044,993,102037,0.923115
1150,105776,981,106757,0.919701
1151,99137,1054,100191,0.924495
1152,100028,994,101022,0.923850
1153,102175,989,103164,0.922297
1154,94981,958,95939,0.927512
1155,99892,897,100789,0.923948
1156,104694,953,105647,0.920480
1157,103700,913,104613,0.921197
1158,104170,907,105077,0.920858
1159,132326,1240,133566,0.900844
1160,117025,966,117991,0.911650
1161,112573,975,113548,0.914826
1162,98321,886,99207,0.925086
1163,109967,790,110757,0.916691
1164,155534,1153,156687,0.884766
1165,139923,1489,141412,0.895540
1166,198825,1633,200458,0.855755
1167,152419,949,153368,0.886903
1168,154414,2379,156793,0.885534
1169,145732,2536,148268,0.891511
1170,119688,949,120637,0.909758
1171,152781,1201,153982,0.886654
1172,153832,1408,155240,0.885933
1173,133316,1258,134574,0.900151
1174,123528,815,124343,0.907038
1175,111561,791,112352,0.915549
1176,126145,768,126913,0.905190
1177,140702,1203,141905,0.894999
1178,113992,1146,115138,0.913812
1179,111580,1037,112617,0.915536
1180,101178,999,102177,0.923018
1181,102425,1016,103441,0.922117
1182,101004,1020,102024,0.923144
1183,98077,990,99067,0.925263
1184,104298,985,105283,0.920765
1185,102584,973,103557,0.922002
1186,103072,976,104048,0.921650
1187,101360,978,102338,0.922886
1188,103965,938,104903,0.921005
1189,105863,931,106794,0.919638
1190,101334,962,102296,0.922905
1191,155845,1767,157612,0.884553
1192,173198,2031,175229,0.872777
1193,354143,1224,355367,0.761420
1194,204695,1271,205966,0.851917
1195,162930,1358,164288,0.879721
1196,152612,874,153486,0.886770
1197,152545,1537,154082,0.886816
1198,142494,1047,143541,0.893754
1199,137830,894,138724,0.896997
1200,157720,833,158553,0.883271
1201,107476,963,108439,0.918478
1202,113557,2631,116188,0.914123
1203,114892,807,115699,0.913170
1204,137279,1170,138449,0.897382
1205,135034,1073,136107,0.898949
1206,125410,1082,126492,0.905708
1207,133652,788,134440,0.899916
1208,99856,1014,100870,0.923974
1209,109368,976,110344,0.917120
1210,110159,1025,111184,0.916553
1211,105795,1061,106856,0.919687
1212,102935,1079,104014,0.921748
1213,134712,1363,136075,0.899174
1214,259487,1363,260850,0.817158
1215,162611,1096,163707,0.879937
1216,180983,1375,182358,0.867560
1217,156597,1178,157775,0.884039
1218,112554,1009,113563,0.914839
1219,142566,1177,143743,0.893704
1220,131022,1103,132125,0.901759
1221,110871,1032,111903,0.916043
1222,108687,934,109621,0.917609
1223,103756,1004,104760,0.921156
1224,105934,976,106910,0.919587
1225,108316,983,109299,0.917875
1226,110720,923,111643,0.916151
1227,104122,967,105089,0.920892
1228,103426,931,104357,0.921394
1229,113125,995,114120,0.914431
1230,108606,929,109535,0.917667
1231,103449,929,104378,0.921378
1232,113274,972,114246,0.914325
1233,88396,941,89337,0.932319
1234,88563,919,89482,0.932196
1235,87950,1008,88958,0.932645
1236,145161,1004,146165,0.891906
1237,150110,845,150955,0.888491
1238,114014,881,114895,0.913796
1239,102959,971,103930,0.921731
1240,93894,866,94760,0.928303
1241,96814,953,97767,0.926180
1242,94699,941,95640,0.927717
1243,130938,1255,132193,0.901818
1244,270038,2282,272320,0.810680
1245,155226,1295,156521,0.884977
1246,131299,1099,132398,0.901564
1247,114374,1368,115742,0.913539
1248,91550,1100,92650,0.930013
1249,92915,1102,94017,0.929017
1250,88812,1006,89818,0.932014
1251,88042,942,88984,0.932578
1252,88110,935,89045,0.932528
1253,91787,971,92758,0.929840
1254,87663,1046,88709,0.932856
1255,146899,1380,148279,0.890705
1256,115695,896,116591,0.912597
1257,109926,748,110674,0.916720
1258,109592,703,110295,0.916960
1259,108194,685,108879,0.917963
1260,107905,764,108669,0.918170
1261,109060,678,109738,0.917341
1262,109516,738,110254,0.917014
1263,106410,705,107115,0.919245
1264,106434,758,107192,0.919228
1265,106356,762,107118,0.919284
1266,104385,688,105073,0.920703
1267,105831,714,106545,0.919661
1268,103531,696,104227,0.921318
1269,100116,771,100887,0.923786
1270,130352,1033,131385,0.902229
1271,138857,1390,140247,0.896282
1272,148709,1457,150166,0.889456
1273,188650,1382,190032,0.862461
1274,151151,1167,152318,0.887774
1275,115095,1098,116193,0.913025
1276,94194,1008,95202,0.928085
1277,113796,1026,114822,0.913952
1278,129015,882,129897,0.903169
1279,111988,734,112722,0.915244
1280,106737,759,107496,0.919010
1281,105021,696,105717,0.920244
1282,107465,750,108215,0.918486
1283,109682,776,110458,0.916895
1284,106525,717,107242,0.919162
1285,105906,734,106640,0.919607
1286,104907,692,105599,0.920327
1287,126740,1189,127929,0.904770
1288,92183,1087,93270,0.929551
1289,107740,957,108697,0.918289
1290,97807,992,98799,0.925459
1291,95384,990,96374,0.927219
1292,94373,982,95355,0.927955
1293,93566,1001,94567,0.928542
1294,93897,980,94877,0.928301
1295,95596,990,96586,0.927065
1296,95865,951,96816,0.926869
1297,93734,972,94706,0.928420
1298,94348,949,95297,0.927973
1299,94151,997,95148,0.928116
1300,98069,976,99045,0.925269
1301,115439,1404,116843,0.912780
1302,232424,1425,233849,0.834088
1303,193771,1079,194850,0.859077
1304,121891,956,122847,0.908196
1305,101852,837,102689,0.922531
1306,95857,1024,96881,0.926875
1307,231858,1288,233146,0.834447
1308,132209,1012,133221,0.900926
1309,122091,963,123054,0.908054
1310,115878,1028,116906,0.912467
1311,150228,1022,151250,0.888409
1312,119762,1001,120763,0.909705
1313,115223,950,116173,0.912934
1314,118039,1000,119039,0.910929
1315,120714,929,121643,0.909030
1316,111640,896,112536,0.915493
1317,117099,906,118005,0.911598
1318,203693,1277,204970,0.852570
1319,174017,1034,175051,0.872226
1320,162374,873,163247,0.880099
1321,168769,832,169601,0.875763
1322,165031,858,165889,0.878294
1323,162722,852,163574,0.879862
1324,155839,1643,157482,0.884558
1325,200957,1570,202527,0.854358
1326,149190,1403,150593,0.889124
1327,128478,1171,129649,0.903546
1328,108082,1016,109098,0.918043
1329,102813,757,103570,0.921837
1330,101920,708,102628,0.922481
1331,121311,871,122182,0.908607
1332,107637,707,108344,0.918363
1333,102542,768,103310,0.922032
1334,100267,767,101034,0.923677
1335,101304,794,102098,0.922927
1336,101826,790,102616,0.922549
1337,100439,790,101229,0.923552
1338,101441,745,102186,0.922828
1339,100562,819,101381,0.923463
1340,100962,790,101752,0.923174
1341,101180,741,101921,0.923016
1342,100180,695,100875,0.923740
1343,100929,747,101676,0.923198
1344,97914,740,98654,0.925382
1345,99777,719,100496,0.924031
1346,98740,739,99479,0.924783
1347,105113,731,105844,0.920178
1348,100011,697,100708,0.923862
1349,101895,709,102604,0.922499
1350,108148,798,108946,0.917996
1351,109434,766,110200,0.917073
1352,102791,738,103529,0.921852
1353,94602,787,95389,0.927788
1354,183082,1669,184751,0.866160
1355,205571,1661,207232,0.851346
1356,229153,1137,230290,0.836165
1357,152919,1039,153958,0.886559
1358,144141,903,145044,0.892613
1359,147452,888,148340,0.890323
1360,144251,825,145076,0.892536
1361,142950,917,143867,0.893438
1362,143400,848,144248,0.893126
1363,141542,875,142417,0.894415
1364,147652,1790,149442,0.890185
1365,138010,1198,139208,0.896872
1366,133675,996,134671,0.899899
1367,120219,1065,121284,0.909381
1368,113974,989,114963,0.913825
1369,113703,949,114652,0.914018
1370,121895,831,122726,0.908193
1371,113747,948,114695,0.913987
1372,122830,848,123678,0.907531
1373,120134,914,121048,0.909441
1374,124140,820,124960,0.906605
1375,120738,1204,121942,0.909013
1376,103072,904,103976,0.921650
1377,99435,855,100290,0.924279
1378,135897,1076,136973,0.898346
1379,190091,1469,191560,0.861507
1380,156880,1319,158199,0.883845
1381,240000,1238,241238,0.829302
1382,102360,1124,103484,0.922164
1383,96081,1123,97204,0.926712
1384,89284,1027,90311,0.931669
1385,93270,971,94241,0.928758
1386,92526,988,93514,0.929300
1387,89318,977,90295,0.931644
1388,109554,966,110520,0.916987
1389,168084,1102,169186,0.876226
1390,156782,1011,157793,0.883912
1391,143395,1012,144407,0.893129
1392,137883,1006,138889,0.896960
1393,133982,1005,134987,0.899685
1394,141871,783,142654,0.894187
1395,135823,857,136680,0.898398
1396,134107,786,134893,0.899597
1397,139262,882,140144,0.896000
1398,156621,2018,158639,0.884022
1399,137298,1061,138359,0.897368
1400,146792,917,147709,0.890779
1401,127859,964,128823,0.903982
1402,140550,885,141435,0.895104
1403,128431,832,129263,0.903579
1404,151175,930,152105,0.887758
1405,160588,1288,161876,0.881314
1406,202300,1721,204021,0.853480
1407,219309,1563,220872,0.842459
1408,127782,973,128755,0.904036
1409,153135,1101,154236,0.886411
1410,146882,1045,147927,0.890717
1411,186951,1047,187998,0.863588
1412,181419,1093,182512,0.867269
1413,153711,946,154657,0.886016
1414,189378,1331,190709,0.861979
1415,184460,1683,186143,0.865243
1416,172619,1723,174342,0.873167
1417,177658,1372,179030,0.869783
1418,187247,1246,188493,0.863391
1419,165400,1334,166734,0.878044
1420,186662,1380,188042,0.863779
1421,141273,949,142222,0.894602
1422,130862,872,131734,0.901871
1423,173588,1089,174677,0.872515
1424,132545,1090,133635,0.900691
1425,138667,960,139627,0.896414
1426,137610,790,138400,0.897151
1427,140044,1135,141179,0.895456
1428,163557,1428,164985,0.879294
1429,179515,1705,181220,0.868540
1430,178770,1205,179975,0.869039
1431,144762,1205,145967,0.892183
1432,151578,2475,154053,0.887481
1433,177242,2382,179624,0.870062
1434,143884,2275,146159,0.892791
1435,133927,989,134916,0.899723
1436,124155,932,125087,0.906594
1437,116963,920,117883,0.911694
1438,120863,922,121785,0.908924
1439,121160,1004,122164,0.908714
1440,120157,958,121115,0.909425
1441,117084,967,118051,0.911608
1442,131209,2940,134149,0.901628
1443,146898,1108,148006,0.890706
1444,122123,1041,123164,0.908032
1445,138710,1017,139727,0.896384
1446,125540,988,126528,0.905616
1447,113351,992,114343,0.914270
1448,115061,2013,117074,0.913049
1449,109532,963,110495,0.917003
1450,113410,912,114322,0.914228
1451,148475,1522,149997,0.889617
1452,231997,1655,233652,0.834359
1453,168370,1134,169504,0.876033
1454,160747,1395,162142,0.881206
1455,138436,1317,139753,0.896575
1456,109348,1108,110456,0.917135
1457,111886,889,112775,0.915317
1458,108634,837,109471,0.917647
1459,109253,869,110122,0.917203
1460,99934,948,100882,0.923918
1461,110814,872,111686,0.916084
1462,101046,877,101923,0.923113
1463,147831,933,148764,0.890062
1464,111022,910,111932,0.915935
1465,101782,930,102712,0.922581
1466,100390,854,101244,0.923588
1467,97037,869,97906,0.926018
1468,102719,939,103658,0.921904
1469,104131,946,105077,0.920886
1470,100952,832,101784,0.923181
1471,169513,1272,170785,0.875261
1472,142176,1347,143523,0.893975
1473,119391,1084,120475,0.909969
1474,118039,1019,119058,0.910929
1475,123843,934,124777,0.906815
1476,117057,2091,119148,0.911628
1477,386670,1950,388620,0.743452
1478,192191,2024,194215,0.860119
1479,257121,2234,259355,0.818620
1480,217802,1421,219223,0.843428
1481,220844,1562,222406,0.841473
1482,157813,1402,159215,0.883208
1483,173861,1124,174985,0.872331
1484,159008,960,159968,0.882392
1485,175410,913,176323,0.871290
1486,170032,1262,171294,0.874910
1487,176496,1740,178236,0.870562
1488,207869,1719,209588,0.849851
1489,198419,1662,200081,0.856021
1490,169046,1503,170549,0.875576
1491,210198,1428,211626,0.848339
1492,145857,1406,147263,0.891425
1493,136142,1248,137390,0.898175
1494,145367,1212,146579,0.891764
1495,295968,1568,297536,0.795049
1496,439332,1410,440742,0.715573
1497,207583,1538,209121,0.850037
1498,180716,1736,182452,0.867738
1499,171139,1389,172528,0.874164
1500,165950,1216,167166,0.877671
1501,158781,1143,159924,0.882547
1502,212641,2203,214844,0.846757
1503,241675,1412,243087,0.828249
1504,210041,1258,211299,0.848441
1505,145049,1093,146142,0.891984
1506,139211,1170,140381,0.896036
1507,158185,1104,159289,0.882953
1508,139418,1038,140456,0.895891
1509,135778,1036,136814,0.898429
1510,210987,1901,212888,0.847828
1511,424412,1854,426266,0.723323
1512,263493,1537,265030,0.814690
1513,232798,1150,233948,0.833851
1514,215178,946,216124,0.845118
1515,263978,945,264923,0.814392
1516,170694,842,171536,0.874464
1517,182683,800,183483,0.866426
1518,174095,907,175002,0.872174
1519,200959,786,201745,0.854357
1520,185860,782,186642,0.864312
1521,228618,1147,229765,0.836506
1522,167618,1429,169047,0.876541
1523,168884,1053,169937,0.875685
1524,141153,1171,142324,0.894685
1525,136017,1235,137252,0.898262
1526,166329,841,167170,0.877414
1527,131344,1101,132445,0.901533
1528,274733,2633,277366,0.807820
1529,310214,1367,311581,0.786632
1530,173170,1169,174339,0.872796
1531,161127,1405,162532,0.880947
1532,129250,1025,130275,0.903003
1533,140907,976,141883,0.894856
1534,134194,898,135092,0.899536
1535,132137,919,133056,0.900977
1536,155368,1446,156814,0.884880
1537,150366,1035,151401,0.888314
1538,137265,989,138254,0.897391
1539,176007,1185,177192,0.870890
1540,139298,1125,140423,0.895975
1541,138491,1077,139568,0.896537
1542,140795,1020,141815,0.894934
1543,135431,959,136390,0.898672
1544,136374,1012,137386,0.898013
1545,130726,1026,131752,0.901967
1546,131938,973,132911,0.901116
1547,126867,916,127783,0.904681
1548,129536,985,130521,0.902802
1549,130244,993,131237,0.902305
1550,125358,943,126301,0.905745
1551,173204,1568,174772,0.872773
1552,321804,1429,323233,0.779872
1553,169103,1362,170465,0.875538
1554,198203,1438,199641,0.856163
1555,174352,1034,175386,0.872001
1556,196434,1523,197957,0.857324
1557,140371,1211,141582,0.895229
1558,133720,952,134672,0.899868
1559,135112,879,135991,0.898894
1560,94041,979,95020,0.928196
1561,113891,934,114825,0.913884
1562,109868,833,110701,0.916762
1563,115124,834,115958,0.913004
1564,117129,892,118021,0.911576
1565,133456,894,134350,0.900053
1566,141573,926,142499,0.894393
1567,133007,940,133947,0.900367
1568,115628,876,116504,0.912645
1569,116540,893,117433,0.911996
1570,115305,874,116179,0.912875
1571,98994,817,99811,0.924599
1572,104129,826,104955,0.920887
1573,125799,826,126625,0.905434
1574,105872,750,106622,0.919632
1575,96112,821,96933,0.926690
1576,179863,1413,181276,0.868308
1577,274871,1305,276176,0.807736
1578,204579,1380,205959,0.851992
1579,133633,994,134627,0.899929
1580,139600,891,140491,0.895765
1581,128731,842,129573,0.903368
1582,112997,858,113855,0.914523
1583,114732,858,115590,0.913284
1584,118251,843,119094,0.910778
1585,109270,842,110112,0.917191
1586,111542,856,112398,0.915563
1587,113017,859,113876,0.914508
1588,120103,815,120918,0.909463
1589,123812,802,124614,0.906837
1590,113738,891,114629,0.913993
1591,112289,801,113090,0.915029
1592,180058,1307,181365,0.868177
1593,145223,1224,146447,0.891864
1594,129159,1086,130245,0.903067
1595,123398,1032,124430,0.907129
1596,120994,984,121978,0.908831
1597,132877,1047,133924,0.900458
1598,121631,980,122611,0.908380
1599,118892,1015,119907,0.910323
1600,125345,1273,126618,0.905754
1601,187427,1542,188969,0.863272
1602,216394,1324,217718,0.844334
1603,197644,1135,198779,0.856530
1604,125143,950,126093,0.905897
1605,111924,906,112830,0.915290
1606,101478,947,102425,0.922801
1607,122333,901,123234,0.907883
1608,131041,1503,132544,0.901745
1609,155016,1416,156432,0.885121
1610,174805,1590,176395,0.871697
1611,127896,1158,129054,0.903956
