count_index,s2r_ns,r2a_ns,total_ns,werner
934,192398,1698,194096,0.859983
935,154360,1215,155575,0.885571
936,203640,1544,205184,0.852605
937,193486,1544,195030,0.859265
938,158888,1474,160362,0.882474
939,141266,1259,142525,0.894607
940,95464,791,96255,0.927161
941,135779,1380,137159,0.898428
942,156773,1470,158243,0.883918
943,194805,1460,196265,0.858396
944,180240,1350,181590,0.868056
945,255788,1002,256790,0.819445
946,239147,783,239930,0.829839
947,222011,1399,223410,0.840725
948,269076,857,269933,0.811268
949,200518,794,201312,0.854645
950,221919,2058,223977,0.840784
951,167765,1539,169304,0.876442
952,196703,1406,198109,0.857148
953,195360,1205,196565,0.858031
954,140508,1474,141982,0.895133
955,119832,1284,121116,0.909656
956,124591,1274,125865,0.906286
957,121224,1362,122586,0.908668
958,112000,1221,113221,0.915235
959,105378,1132,106510,0.919987
960,111676,1153,112829,0.915467
961,132846,1570,134416,0.900480
962,250632,1979,252611,0.822647
963,165666,1479,167145,0.877863
964,190181,1355,191536,0.861448
965,141362,1116,142478,0.894540
966,118270,762,119032,0.910765
967,95446,714,96160,0.927174
968,92196,733,92929,0.929541
969,87582,744,88326,0.932915
970,132315,741,133056,0.900852
971,127939,1570,129509,0.903926
972,140156,1700,141856,0.895378
973,125816,1352,127168,0.905422
974,206798,4889,211687,0.850547
975,250150,1102,251252,0.822947
976,232412,1461,233873,0.834096
977,222926,1401,224327,0.840139
978,172622,1803,174425,0.873164
979,140139,1277,141416,0.895390
980,122109,1286,123395,0.908042
981,124882,1169,126051,0.906081
982,147318,1477,148795,0.890416
983,138468,1471,139939,0.896553
984,130022,1074,131096,0.902461
985,157699,1460,159159,0.883285
986,183245,1669,184914,0.866051
987,145277,1217,146494,0.891826
988,207989,1306,209295,0.849773
989,185233,1373,186606,0.864729
990,184795,1161,185956,0.865020
991,157744,1171,158915,0.883255
992,154074,1132,155206,0.885767
993,169482,1237,170719,0.875282
994,214262,2143,216405,0.845710
995,182582,949,183531,0.866493
996,167879,1457,169336,0.876365
997,135473,1166,136639,0.898642
998,128594,1019,129613,0.903465
999,124861,966,125827,0.906096
1000,125570,925,126495,0.905595
1001,136188,903,137091,0.898143
1002,133475,959,134434,0.900039
1003,208896,1803,210699,0.849184
1004,146163,1287,147450,0.891213
1005,183471,1884,185355,0.865901
1006,331781,1883,333664,0.774116
1007,418572,1872,420444,0.726389
1008,265797,2154,267951,0.813276
1009,273268,1853,275121,0.808711
1010,177499,1774,179273,0.869889
1011,254162,2074,256236,0.820453
1012,341634,1748,343382,0.768487
1013,195179,2030,197209,0.858150
1014,235034,1322,236356,0.832435
1015,306116,1897,308013,0.789041
1016,229756,1387,231143,0.835782
1017,359472,1725,361197,0.758436
1018,403596,1805,405401,0.734331
1019,299407,1918,301325,0.793006
1020,231815,1860,233675,0.834474
1021,247794,1790,249584,0.824417
1022,292377,1658,294035,0.797190
1023,351733,1749,353482,0.762774
1024,186125,1630,187755,0.864136
1025,431880,2192,434072,0.719430
1026,281150,1961,283111,0.803932
1027,268316,1804,270120,0.811733
1028,255151,2009,257160,0.819840
1029,272906,1788,274694,0.808931
1030,221707,1774,223481,0.840920
1031,355031,1765,356796,0.760921
1032,391978,1930,393908,0.740575
1033,335561,1860,337421,0.771950
1034,364144,1769,365913,0.755833
1035,313003,1709,314712,0.784998
1036,326787,1674,328461,0.776990
1037,382184,1811,383995,0.745896
1038,367630,1743,369373,0.753899
1039,394958,2500,397458,0.738967
1040,396009,1755,397764,0.738401
1041,336119,1882,338001,0.771630
1042,280207,1829,282036,0.804502
1043,281125,1835,282960,0.803947
1044,380899,2475,383374,0.746598
1045,268502,2090,270592,0.811619
1046,204540,1930,206470,0.852018
1047,356852,1770,358622,0.759901
1048,428763,2139,430902,0.721051
1049,348906,1922,350828,0.764368
1050,184810,1755,186565,0.865010
1051,334909,1788,336697,0.772323
1052,341581,1947,343528,0.768517
1053,244644,1529,246173,0.826387
1054,307767,1816,309583,0.788069
1055,373182,1861,375043,0.750832
1056,379555,1743,381298,0.747333
1057,195628,1994,197622,0.857854
1058,405368,1840,407208,0.733385
1059,306443,2174,308617,0.788848
1060,406823,1647,408470,0.732610
1061,329702,2030,331732,0.775310
1062,216084,1858,217942,0.844534
1063,316083,1845,317928,0.783199
1064,491775,1881,493656,0.689232
1065,371406,1781,373187,0.751811
1066,310387,1853,312240,0.786531
1067,287490,1893,289383,0.800115
1068,348379,1615,349994,0.764665
1069,297098,1748,298846,0.794377
1070,429248,1797,431045,0.720799
1071,332159,1924,334083,0.773899
1072,287386,1982,289368,0.800178
1073,248959,1696,250655,0.823690
1074,457213,1565,458778,0.706436
1075,383984,1811,385795,0.744914
1076,382681,1914,384595,0.745624
1077,369351,2028,371379,0.752946
1078,174340,1896,176236,0.872009
1079,181281,1821,183102,0.867361
1080,340598,1907,342505,0.769076
1081,312569,1656,314225,0.785252
1082,329043,2119,331162,0.775690
1083,290670,1754,292424,0.798210
1084,272619,1650,274269,0.809106
1085,280941,2006,282947,0.804058
1086,194588,1797,196385,0.858539
1087,318796,2978,321774,0.781619
1088,186798,1829,188627,0.863689
1089,680957,1878,682835,0.604906
1090,225621,1805,227426,0.838416
1091,175489,1928,177417,0.871237
1092,280160,1880,282040,0.804530
1093,236754,1746,238500,0.831348
1094,343412,1744,345156,0.767477
1095,220588,1925,222513,0.841638
1096,330744,1980,332724,0.774711
1097,281242,1530,282772,0.803877
1098,562076,1860,563936,0.656020
1099,1939429,2749,1942178,0.315029
1100,395632,2088,397720,0.738604
1101,250639,1952,252591,0.822643
1102,308402,1961,310363,0.787696
1103,336464,1927,338391,0.771433
1104,304989,2062,307051,0.789705
1105,297866,1784,299650,0.793921
1106,318017,1967,319984,0.782072
1107,336957,1892,338849,0.771152
1108,383628,1790,385418,0.745108
1109,344343,1799,346142,0.766949
1110,342849,1856,344705,0.767796
1111,293714,2125,295839,0.796392
1112,449781,2437,452218,0.710214
1113,347449,2063,349512,0.765190
1114,336892,1930,338822,0.771189
1115,307598,2055,309653,0.788169
1116,276553,1995,278548,0.806715
1117,225597,2096,227693,0.838432
1118,375809,2021,377830,0.749387
1119,312435,2008,314443,0.785331
1120,205301,1994,207295,0.851522
1121,241041,1878,242919,0.828648
1122,206009,1514,207523,0.851061
1123,280980,2027,283007,0.804035
1124,280090,1723,281813,0.804573
1125,360363,1944,362307,0.757938
1126,338992,1625,340617,0.769991
1127,470478,1948,472426,0.699763
1128,327499,1542,329041,0.776579
1129,295302,1943,297245,0.795445
1130,245733,1565,247298,0.825705
1131,277363,1894,279257,0.806223
1132,237846,1962,239808,0.830659
1133,270242,1692,271934,0.810556
1134,304551,1850,306401,0.789964
1135,168294,1372,169666,0.876084
1136,223794,2005,225799,0.839584
1137,469567,1592,471159,0.700218
1138,426527,2121,428648,0.722218
1139,219155,1576,220731,0.842558
1140,188723,1486,190209,0.862413
1141,169755,1524,171279,0.875097
1142,211240,1542,212782,0.847664
1143,156300,1273,157573,0.884242
1144,174754,1354,176108,0.871731
1145,156466,1309,157775,0.884128
1146,149878,1436,151314,0.888650
1147,177226,1156,178382,0.870072
1148,170421,954,171375,0.874648
1149,133116,664,133780,0.900291
1150,141843,667,142510,0.894206
1151,167236,1447,168683,0.876800
1152,135846,1261,137107,0.898382
1153,117238,1533,118771,0.911499
1154,146452,1088,147540,0.891014
1155,269750,2254,272004,0.810856
1156,212892,1548,214440,0.846595
1157,233970,1895,235865,0.833108
1158,165101,1451,166552,0.878246
1159,178371,1128,179499,0.869306
1160,260390,1573,261963,0.816601
1161,187401,1297,188698,0.863289
1162,165819,1269,167088,0.877760
1163,150660,1457,152117,0.888112
1164,159967,2028,161995,0.881738
1165,147524,1316,148840,0.890273
1166,163063,1443,164506,0.879630
1167,163102,1900,165002,0.879604
1168,164424,1058,165482,0.878706
1169,195990,1198,197188,0.857616
1170,142679,1653,144332,0.893626
1171,160273,1474,161747,0.881529
1172,142491,1954,144445,0.893756
1173,148492,1728,150220,0.889606
1174,179812,1207,181019,0.868342
1175,189806,1224,191030,0.861696
1176,169370,1439,170809,0.875357
1177,244824,1266,246090,0.826274
1178,250726,1078,251804,0.822588
1179,191913,904,192817,0.860303
1180,171532,1501,173033,0.873899
1181,120501,1105,121606,0.909181
1182,107014,1075,108089,0.918810
1183,100724,1062,101786,0.923346
1184,100007,1095,101102,0.923865
1185,99434,1097,100531,0.924280
1186,98841,1120,99961,0.924709
1187,160990,1188,162178,0.881040
1188,172509,1134,173643,0.873241
1189,171513,2219,173732,0.873911
1190,167404,1082,168486,0.876686
1191,154697,1459,156156,0.885340
1192,145573,1273,146846,0.891621
1193,228678,1491,230169,0.836468
1194,177483,1616,179099,0.869900
1195,147945,1320,149265,0.889983
1196,139173,1400,140573,0.896062
1197,149842,1363,151205,0.888675
1198,186842,1945,188787,0.863660
1199,200138,1516,201654,0.854894
1200,259604,1472,261076,0.817086
1201,277076,1400,278476,0.806398
1202,234542,1059,235601,0.832746
1203,186303,929,187232,0.864018
1204,104041,886,104927,0.920951
1205,92496,729,93225,0.929322
1206,132422,881,133303,0.900777
1207,147651,864,148515,0.890186
1208,102535,801,103336,0.922037
1209,95722,725,96447,0.926973
1210,93494,733,94227,0.928595
1211,93959,739,94698,0.928256
1212,92654,711,93365,0.929207
1213,92330,713,93043,0.929443
1214,93105,705,93810,0.928878
1215,90980,778,91758,0.930429
1216,86813,753,87566,0.933479
1217,92783,729,93512,0.929113
1218,113319,666,113985,0.914293
1219,124511,1536,126047,0.906343
1220,138940,1687,140627,0.896224
1221,155160,1169,156329,0.885023
1222,164565,1449,166014,0.878610
1223,210050,1488,211538,0.848435
1224,210205,1068,211273,0.848334
1225,242849,1270,244119,0.827512
1226,186803,887,187690,0.863686
1227,193457,724,194181,0.859284
1228,176202,693,176895,0.870759
1229,178117,807,178924,0.869476
1230,175836,685,176521,0.871004
1231,174993,700,175693,0.871570
1232,183795,761,184556,0.865685
1233,174408,700,175108,0.871963
1234,176665,694,177359,0.870448
1235,179452,705,180157,0.868582
1236,123269,783,124052,0.907221
1237,184065,756,184821,0.865505
1238,178146,700,178846,0.869456
1239,180207,689,180896,0.868078
1240,178145,680,178825,0.869457
1241,194008,841,194849,0.858921
1242,212207,724,212931,0.847038
1243,223770,700,224470,0.839599
1244,211861,1477,213338,0.847262
1245,141405,1444,142849,0.894510
1246,246238,1675,247913,0.825389
1247,298524,1778,300302,0.793530
1248,301274,1582,302856,0.791900
1249,245676,1309,246985,0.825740
1250,218845,1466,220311,0.842757
1251,130152,1340,131492,0.902370
1252,237928,1563,239491,0.830608
1253,233806,1324,235130,0.833212
1254,162320,1258,163578,0.880135
1255,169155,1509,170664,0.875502
1256,144648,930,145578,0.892261
1257,130567,1472,132039,0.902078
1258,137741,1169,138910,0.897059
1259,157266,1528,158794,0.883581
1260,140009,1178,141187,0.895480
1261,123913,1082,124995,0.906765
1262,119418,1055,120473,0.909949
1263,117014,1026,118040,0.911658
1264,161436,1283,162719,0.880737
1265,183458,1553,185011,0.865909
1266,275810,1515,277325,0.807166
1267,163134,1326,164460,0.879582
1268,159098,1798,160896,0.882330
1269,254144,1658,255802,0.820464
1270,151753,1312,153065,0.887360
1271,227978,1345,229323,0.836913
1272,164506,1474,165980,0.878650
1273,169591,1316,170907,0.875208
1274,109079,849,109928,0.917328
1275,95873,700,96573,0.926864
1276,93531,687,94218,0.928568
1277,95137,695,95832,0.927399
1278,120659,863,121522,0.909069
1279,98763,736,99499,0.924766
1280,97722,710,98432,0.925521
1281,96174,738,96912,0.926645
1282,96616,683,97299,0.926324
1283,94914,722,95636,0.927561
1284,94386,701,95087,0.927945
1285,95577,781,96358,0.927079
1286,95883,720,96603,0.926856
1287,99045,659,99704,0.924562
1288,94409,703,95112,0.927928
1289,94544,671,95215,0.927830
1290,96015,679,96694,0.926760
1291,115454,1244,116698,0.912769
1292,176367,995,177362,0.870648
1293,178827,1493,180320,0.869000
1294,231059,1234,232293,0.834954
1295,239270,1958,241228,0.829762
1296,220037,1419,221456,0.841991
1297,151176,1555,152731,0.887757
1298,133419,1210,134629,0.900079
1299,120741,1128,121869,0.909011
1300,112410,1046,113456,0.914942
1301,110797,1064,111861,0.916096
1302,110503,961,111464,0.916307
1303,109733,1109,110842,0.916859
1304,108870,1081,109951,0.917478
1305,192653,1528,194181,0.859814
1306,138085,1159,139244,0.896820
1307,122071,1033,123104,0.908068
1308,123403,1075,124478,0.907126
1309,116461,1088,117549,0.912052
1310,113552,1036,114588,0.914126
1311,114424,1040,115464,0.913504
1312,107739,1104,108843,0.918290
1313,113643,1081,114724,0.914061
1314,113293,1089,114382,0.914311
1315,116881,1159,118040,0.911753
1316,111939,1095,113034,0.915279
1317,123481,1228,124709,0.907071
1318,254653,1848,256501,0.820148
1319,184191,1539,185730,0.865422
1320,313443,2307,315750,0.784741
1321,253380,1484,254864,0.820938
1322,230623,1126,231749,0.835231
1323,154406,809,155215,0.885539
1324,106684,714,107398,0.919048
1325,95212,777,95989,0.927344
1326,94772,757,95529,0.927664
1327,93153,749,93902,0.928843
1328,92360,724,93084,0.929421
1329,91501,770,92271,0.930048
1330,91198,721,91919,0.930270
1331,91753,715,92468,0.929864
1332,92586,781,93367,0.929257
1333,91478,723,92201,0.930065
1334,90182,685,90867,0.931012
1335,91062,735,91797,0.930369
1336,127294,1632,128926,0.904380
1337,122005,722,122727,0.908115
1338,97498,722,98220,0.925683
1339,93508,716,94224,0.928585
1340,91866,666,92532,0.929782
1341,91184,701,91885,0.930280
1342,91424,691,92115,0.930105
1343,89685,731,90416,0.931375
1344,90443,692,91135,0.930821
1345,90249,678,90927,0.930963
1346,90107,709,90816,0.931067
1347,146180,782,146962,0.891202
1348,225386,1446,226832,0.838566
1349,198222,1292,199514,0.856150
1350,224285,1685,225970,0.839270
1351,240503,2092,242595,0.828986
1352,219573,1481,221054,0.842289
1353,143394,1193,144587,0.893130
1354,121011,1038,122049,0.908819
1355,114151,1103,115254,0.913699
1356,172707,1286,173993,0.873107
1357,145058,1122,146180,0.891978
1358,131912,1032,132944,0.901134
1359,126714,987,127701,0.904788
1360,159357,1315,160672,0.882154
1361,164904,1232,166136,0.878380
1362,160809,1158,161967,0.881164
1363,157850,1059,158909,0.883182
1364,152924,991,153915,0.886556
1365,142843,1133,143976,0.893512
1366,174192,1186,175378,0.872108
1367,177389,1165,178554,0.869963
1368,166543,1035,167578,0.877269
1369,169124,1010,170134,0.875523
1370,236317,1208,237525,0.831624
1371,221004,2132,223136,0.841371
1372,180024,1517,181541,0.868200
1373,188649,1774,190423,0.862462
1374,239308,1240,240548,0.829738
1375,195574,1099,196673,0.857890
1376,107392,880,108272,0.918539
1377,94403,735,95138,0.927933
1378,91373,709,92082,0.930142
1379,91922,690,92612,0.929741
1380,91407,705,92112,0.930117
1381,89558,684,90242,0.931468
1382,90056,702,90758,0.931104
1383,85714,649,86363,0.934285
1384,83096,655,83751,0.936210
1385,84963,709,85672,0.934837
1386,84847,722,85569,0.934922
1387,82765,680,83445,0.936454
1388,84931,726,85657,0.934861
1389,84164,722,84886,0.935424
1390,84635,743,85378,0.935078
1391,93799,697,94496,0.928373
1392,83991,737,84728,0.935552
1393,86510,696,87206,0.933701
1394,168246,1236,169482,0.876117
1395,155643,744,156387,0.884692
1396,156218,1810,158028,0.884298
1397,149735,1438,151173,0.888749
1398,171527,1830,173357,0.873902
1399,195164,1948,197112,0.858160
1400,178280,1391,179671,0.869366
1401,234206,1793,235999,0.832959
1402,180302,1324,181626,0.868014
1403,144479,1082,145561,0.892378
1404,137994,1174,139168,0.896883
1405,126564,1095,127659,0.904894
1406,127510,1087,128597,0.904228
1407,102094,1063,103157,0.922356
1408,157139,1375,158514,0.883668
1409,202676,1484,204160,0.853234
1410,187361,1661,189022,0.863315
1411,239651,2024,241675,0.829522
1412,252075,1315,253390,0.821749
1413,374299,1526,375825,0.750217
1414,435541,939,436480,0.717532
1415,252313,1638,253951,0.821601
1416,179058,1864,180922,0.868846
1417,304547,1794,306341,0.789966
1418,195509,1382,196891,0.857933
1419,199677,1884,201561,0.855196
1420,151744,1150,152894,0.887367
1421,104055,717,104772,0.920941
1422,97075,639,97714,0.925990
1423,108870,867,109737,0.917478
1424,93496,693,94189,0.928593
1425,92197,669,92866,0.929540
1426,94324,689,95013,0.927990
1427,92216,685,92901,0.929527
1428,91889,660,92549,0.929765
1429,91795,683,92478,0.929834
1430,95551,660,96211,0.927098
1431,92430,694,93124,0.929370
1432,91677,679,92356,0.929920
1433,91096,659,91755,0.930344
1434,91479,677,92156,0.930064
1435,99648,647,100295,0.924125
1436,136750,682,137432,0.897751
1437,93639,722,94361,0.928489
1438,93233,718,93951,0.928785
1439,92180,669,92849,0.929553
1440,99574,864,100438,0.924178
1441,135117,858,135975,0.898891
1442,221343,1584,222927,0.841153
1443,203671,1849,205520,0.852585
1444,134072,1199,135271,0.899622
1445,146689,1460,148149,0.890850
1446,127413,1505,128918,0.904296
1447,185704,1409,187113,0.864416
1448,135900,1175,137075,0.898344
1449,124989,1273,126262,0.906005
1450,122415,1118,123533,0.907825
1451,113611,1029,114640,0.914084
1452,152691,1398,154089,0.886716
1453,144709,920,145629,0.892219
1454,119508,729,120237,0.909886
1455,122588,726,123314,0.907702
1456,119653,693,120346,0.909783
1457,119297,652,119949,0.910035
1458,118666,680,119346,0.910484
1459,186758,720,187478,0.863716
1460,143975,752,144727,0.892728
1461,127132,769,127901,0.904494
1462,134425,724,135149,0.899375
1463,135402,927,136329,0.898692
1464,127928,770,128698,0.903933
1465,179626,723,180349,0.868466
1466,183664,1394,185058,0.865772
1467,169934,1732,171666,0.874976
1468,190882,1831,192713,0.860984
1469,184182,1611,185793,0.865428
1470,143037,1044,144081,0.893378
1471,107140,799,107939,0.918720
1472,141932,1488,143420,0.894144
1473,139384,1095,140479,0.895915
1474,166377,1006,167383,0.877382
1475,214589,1702,216291,0.845498
1476,142709,1403,144112,0.893605
1477,96667,771,97438,0.926287
1478,87218,818,88036,0.933182
1479,83527,782,84309,0.935893
1480,83094,721,83815,0.936212
1481,82747,755,83502,0.936467
1482,82694,704,83398,0.936506
1483,80506,733,81239,0.938119
1484,125432,1459,126891,0.905693
1485,114959,1147,116106,0.913122
1486,109170,1121,110291,0.917262
1487,116920,1119,118039,0.911725
1488,109068,1234,110302,0.917336
1489,107899,4164,112063,0.918175
1490,104599,1123,105722,0.920549
1491,103565,1154,104719,0.921294
1492,99819,1098,100917,0.924001
1493,162591,2693,165284,0.879951
1494,235333,2886,238219,0.832246
1495,167564,1483,169047,0.876578
1496,145880,1339,147219,0.891409
1497,218000,2437,220437,0.843300
1498,107694,735,108429,0.918322
1499,93352,693,94045,0.928698
1500,148209,961,149170,0.889801
1501,174071,1020,175091,0.872190
1502,133794,1388,135182,0.899816
1503,148548,1184,149732,0.889567
1504,102137,727,102864,0.922325
1505,92108,714,92822,0.929605
1506,89909,688,90597,0.931211
1507,88047,686,88733,0.932574
1508,87452,670,88122,0.933010
1509,87904,672,88576,0.932679
1510,88747,701,89448,0.932062
1511,88294,705,88999,0.932393
1512,88469,690,89159,0.932265
1513,88368,653,89021,0.932339
1514,89168,712,89880,0.931754
1515,87287,751,88038,0.933131
1516,139362,1057,140419,0.895930
1517,206010,1888,207898,0.851060
1518,255794,1937,257731,0.819441
1519,266306,1660,267966,0.812964
1520,168300,1254,169554,0.876080
1521,98879,816,99695,0.924682
1522,87736,709,88445,0.932802
1523,86055,702,86757,0.934035
1524,86245,672,86917,0.933896
1525,85772,714,86486,0.934243
1526,85623,694,86317,0.934352
1527,85843,767,86610,0.934191
1528,85415,700,86115,0.934505
1529,85205,770,85975,0.934659
1530,88169,784,88953,0.932485
1531,127326,1385,128711,0.904357
1532,138938,1338,140276,0.896226
1533,140308,873,141181,0.895272
1534,116304,1407,117711,0.912164
1535,158766,1153,159919,0.882557
1536,105146,769,105915,0.920154
1537,87530,729,88259,0.932953
1538,98047,704,98751,0.925285
1539,92872,786,93658,0.929048
1540,89289,671,89960,0.931665
1541,92232,699,92931,0.929515
1542,91604,747,92351,0.929973
1543,139103,1746,140849,0.896111
1544,173421,1826,175247,0.872627
1545,242032,1970,244002,0.828025
1546,198239,1353,199592,0.856139
1547,246449,1858,248307,0.825257
1548,172738,1245,173983,0.873086
1549,100118,692,100810,0.923785
1550,85394,767,86161,0.934520
1551,89075,714,89789,0.931822
1552,84579,633,85212,0.935119
1553,84966,649,85615,0.934835
1554,84922,670,85592,0.934867
1555,84885,604,85489,0.934894
1556,84208,673,84881,0.935392
1557,120162,1707,121869,0.909421
1558,164112,761,164873,0.878918
1559,91544,669,92213,0.930017
1560,84835,660,85495,0.934931
1561,82863,657,83520,0.936382
1562,100866,1399,102265,0.923243
1563,145400,1174,146574,0.891741
1564,113835,1268,115103,0.913924
1565,132013,1650,133663,0.901064
1566,168075,1227,169302,0.876232
1567,155311,1096,156407,0.884919
1568,128874,913,129787,0.903268
1569,164490,1317,165807,0.878661
1570,273372,1684,275056,0.808648
1571,175738,1638,177376,0.871070
1572,184133,1262,185395,0.865460
1573,138860,680,139540,0.896280
1574,94277,697,94974,0.928025
1575,130563,769,131332,0.902081
1576,118461,749,119210,0.910629
1577,141634,1483,143117,0.894351
1578,142052,788,142840,0.894061
1579,126660,720,127380,0.904827
1580,153665,777,154442,0.886047
1581,140279,1182,141461,0.895293
1582,132469,736,133205,0.900744
