count_idx,delay_ns,loop_gap_ns
1707,11405,6161
1708,9610,5577
1709,15926,5047
1710,12233,12884
1711,10726,4548
1712,116951,5825
1713,61920,120705
1714,42272,7686
1715,37606,3778
1716,34794,3413
1717,31340,3505
1718,34591,8703
1719,32492,3464
1720,57570,3190
1721,67756,34309
1722,47139,15132
1723,23132,44504
1724,17604,10089
1725,13558,8302
1726,15665,11138
1727,13695,4796
1728,13391,6077
1729,10817,5250
1730,14400,4970
1731,12464,12696
1732,10235,5298
1733,14000,4942
1734,16053,14323
1735,14212,6707
1736,12314,5054
1737,9449,5142
1738,14511,5016
1739,12961,12579
1740,10738,5560
1741,14150,4985
1742,64666,11872
1743,67437,60517
1744,66162,8946
1745,64040,4384
1746,59868,3361
1747,57180,3135
1748,53626,3368
1749,49995,3167
1750,46131,3073
1751,64696,5487
1752,75265,26595
1753,60435,15715
1754,38291,60462
1755,32568,7960
1756,29211,5034
1757,26535,3288
1758,23864,3300
1759,25096,8005
1760,22387,3512
1761,45421,3146
1762,55595,32534
1763,48027,15318
1764,21224,44524
1765,18226,8757
1766,15463,8537
1767,18162,11472
1768,16395,10497
1769,15652,4556
1770,13487,5116
1771,45650,4883
1772,21641,44442
1773,16521,8236
1774,12879,5630
1775,20185,4665
1776,16133,15270
1777,13186,5946
1778,11787,4834
1779,18845,5049
1780,64078,15637
1781,42354,60150
1782,23220,9353
1783,19595,5340
1784,20980,8251
1785,18511,3549
1786,14832,3324
1787,19107,3540
1788,18338,11382
1789,19718,5243
1790,131425,7222
1791,37820,125069
1792,19696,12667
1793,14895,4423
1794,13676,3729
1795,12262,6108
1796,9489,5409
1797,18271,5105
1798,15207,16585
1799,15740,5470
1800,16091,16033
1801,13325,4617
1802,10677,5429
1803,49088,4918
1804,23000,49826
1805,16700,5521
1806,18956,3734
1807,17500,10663
1808,19652,5798
1809,17540,9471
1810,16438,5419
1811,14969,5523
1812,15665,5475
1813,16801,8020
1814,46834,8210
1815,20953,41253
1816,17967,7274
1817,16917,9648
1818,12921,3945
1819,12601,3606
1820,11302,6018
1821,14401,5104
1822,12502,12516
1823,10167,5501
1824,13040,4983
1825,16088,15000
1826,14719,6823
1827,16134,5150
1828,16308,7484
1829,11148,8129
1830,9816,5091
1831,17985,5179
1832,18048,17191
1833,147409,8252
1834,65331,142178
1835,47788,8821
1836,45403,6300
1837,44809,6045
1838,44636,6075
1839,44675,5901
1840,45365,6495
1841,78995,5857
1842,88837,45195
1843,57073,9187
1844,32680,54884
1845,27563,6600
1846,24877,3761
1847,22314,3595
1848,20088,3385
1849,17368,3354
1850,18150,6662
1851,21125,3482
1852,167346,9229
1853,37527,159512
1854,16998,6340
1855,17244,3923
1856,14725,8096
1857,12645,3480
1858,58888,51100
1859,57609,9513
1860,56230,4861
1861,57015,4039
1862,147377,7324
1863,31688,101038
1864,78869,7733
1865,46884,70582
1866,28773,7779
1867,20655,10766
1868,17665,3667
1869,13044,6849
1870,64421,5272
1871,48690,69852
1872,24562,9045
1873,20804,5278
1874,19554,5172
1875,23209,9920
1876,20926,5243
1877,20011,5373
1878,19323,5132
1879,24156,5305
1880,29319,11503
1881,12626,15035
1882,57074,5355
1883,50143,68555
1884,24772,7481
1885,14701,4813
1886,12823,4106
1887,11915,6082
1888,16202,4989
1889,13912,14474
1890,10897,4064
1891,12278,6394
1892,9695,5748
1893,13393,4889
1894,12763,11661
1895,10401,5560
1896,14084,4906
1897,11989,12341
1898,65769,5028
1899,45316,70574
1900,25635,12045
1901,19563,3900
1902,15885,3257
1903,14548,3524
1904,12522,5124
1905,35124,5419
1906,64484,35651
1907,41543,57336
1908,24998,16379
1909,20355,8677
1910,16358,8382
1911,13383,8258
1912,23868,7975
1913,20462,22120
1914,54466,8787
1915,54275,49029
1916,54216,11450
1917,50509,6267
1918,46046,5430
1919,37861,4780
1920,35150,5121
1921,182514,8217
1922,125571,165339
1923,115873,8304
1924,114746,9519
1925,108233,3527
1926,100039,3422
1927,89915,3185
1928,82348,3308
1929,113676,3153
1930,159078,45972
1931,66257,58599
1932,27648,51565
1933,19624,11704
1934,22724,5482
1935,55797,16578
1936,20827,50137
1937,16506,7942
1938,11158,6205
1939,16086,5022
1940,13418,14105
1941,15590,6359
1942,15135,6652
1943,13545,5956
1944,11197,4632
1945,35285,4968
1946,88454,35677
1947,57918,84132
1948,35771,8636
1949,35623,9310
1950,32244,3735
1951,29528,3530
1952,26318,3334
1953,22249,3267
1954,18882,4194
1955,62921,8041
1956,30481,58891
1957,18841,10323
1958,13705,14140
1959,10126,5150
1960,19214,5100
1961,15291,17448
1962,13732,3944
1963,14290,6752
1964,13594,8180
1965,16317,6907
1966,16216,10841
1967,15981,7839
1968,16411,8561
1969,14410,7848
1970,15047,8273
1971,21570,7387
1972,14390,15999
1973,12006,4576
1974,15462,9800
1975,13930,8721
1976,16214,5413
1977,18362,8171
1978,15419,8066
1979,13488,7970
1980,13050,7593
1981,19509,8219
1982,17304,17912
1983,122475,5514
1984,35515,122123
1985,27029,7264
1986,21877,3579
1987,18600,3151
1988,18042,3519
1989,12250,6275
1990,41502,37373
1991,41952,9533
1992,39507,5378
1993,37105,4232
1994,34408,4021
1995,30421,3295
1996,26090,3327
1997,22600,3195
1998,40633,3197
1999,44234,28607
2000,49136,9433
