sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
60,1782212028297181875,1782212047026982315,1782212047027012305,1782212028297608767,18729800440,-18729403538,-18729601989,198451,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
61,1782212028297640036,1782212047027439495,1782212047027466665,1782212028298062968,18729799459,-18729403697,-18729601578,197881,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
62,1782212028298093497,1782212047027896445,1782212047027922275,1782212028298519110,18729802948,-18729403165,-18729603057,199891,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
63,1782212028298550029,1782212047028363345,1782212047028389495,1782212028298986081,18729813316,-18729403414,-18729608365,204951,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
64,1782212028299016410,1782212047028809205,1782212047028841975,1782212028299441912,18729792795,-18729400063,-18729596429,196366,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
65,1782212028299475321,1782212047029264295,1782212047029287945,1782212028299883563,18729788974,-18729404382,-18729596678,192296,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
66,1782212028299914062,1782212047029704605,1782212047029729175,1782212028300324884,18729790543,-18729404291,-18729597417,193126,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
67,1782212028300354664,1782212047030141665,1782212047030171045,1782212028300766485,18729787001,-18729404560,-18729595781,191220,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
68,1782212028300799185,1782212047030589075,1782212047030615615,1782212028301211048,18729789890,-18729404567,-18729597229,192661,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
69,1782212028301242017,1782212047031032465,1782212047031058865,1782212028301657249,18729790448,-18729401616,-18729596032,194416,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
